ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	120.42995682607562	120.42995682607562	120.42995682607562	120.42995682607562
1	120.43085574011974	120.4297796832012	120.43046392253358	120.43114816186589
2	120.4318637534138	120.42942308067028	120.43105609622596	120.43267770822256
3	120.4315354808118	120.42818485702497	120.43047365232835	120.43274482075421
4	120.43280781457783	120.42756489967128	120.43076920192566	120.43386887287843
5	120.43264700269552	120.42651901071163	120.43044638928832	120.43425111882044
6	120.43408839813961	120.42618120011257	120.43081399579795	120.43528186534667
7	120.43518011641972	120.4255818289384	120.43098046076783	120.43619376238027
8	120.43529769013047	120.42517063846225	120.4310674284388	120.43674361973224
9	120.4351440817561	120.42450955079227	120.43068071828917	120.43671641312676
10	120.4359247601538	120.42325923343375	120.4304733974172	120.4371698810106
11	120.43584927903572	120.42205251743736	120.43007535162272	120.43730128325888
12	120.43595776690518	120.42182192140596	120.43047031330714	120.43829624673175
13	120.4360758425749	120.42083405179783	120.42983122410203	120.43802673528563
14	120.43623435382639	120.4192830814292	120.42960713721644	120.43849716321871
15	120.43735454125668	120.41811087728918	120.4293278835337	120.43924456605804
16	120.43814977242354	120.41770892847124	120.4291612829185	120.43919305117528
17	120.43688325704267	120.41693528699876	120.42859453172223	120.43859618035908
18	120.43724545731045	120.41638101024932	120.42868424136661	120.43917741293427
19	120.43699648322477	120.41506124496307	120.42792490950234	120.43895763006745
20	120.43743162178671	120.41475043142967	120.42784686508728	120.43924432611097
