Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	06:26:09	06:26:09	06:26:09			06:26:09	06:26:09	06:26:09	06:26:09	06:26:09	06:26:09	06:26:09	06:26:18	06:26:18	06:26:18	06:26:18	06:26:18	06:26:18			06:26:19	06:26:19		00:00:00		00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:10
1	06:26:19	06:26:19	06:26:19	06:26:19	06:26:20	06:26:20	06:26:20	06:26:20	06:26:20	06:26:20	06:26:20	06:26:20	06:26:26	06:26:26	06:26:26	06:26:26	06:26:26	06:26:26			06:26:28	06:26:28		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:01	00:00:08
2	06:26:28	06:26:28	06:26:28	06:26:28	06:26:28	06:26:28			06:26:28	06:26:28	06:26:28	06:26:28	06:26:35	06:26:35	06:26:35	06:26:35	06:26:35	06:26:35			06:26:35	06:26:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
3	06:26:35	06:26:35	06:26:35	06:26:35	06:26:35	06:26:35			06:26:35	06:26:35	06:26:35	06:26:35	06:26:42	06:26:42	06:26:42	06:26:42	06:26:42	06:26:42			06:26:43	06:26:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
4	06:26:43	06:26:43	06:26:43	06:26:43	06:26:43	06:26:43			06:26:43	06:26:43	06:26:43	06:26:43	06:26:49	06:26:49	06:26:49	06:26:49	06:26:49	06:26:49			06:26:50	06:26:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
5	06:26:50	06:26:50	06:26:50	06:26:50	06:26:50	06:26:50			06:26:50	06:26:50	06:26:50	06:26:50	06:26:56	06:26:56	06:26:56	06:26:56	06:26:56	06:26:56			06:26:57	06:26:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
6	06:26:57	06:26:57	06:26:57	06:26:57	06:26:57	06:26:57			06:26:57	06:26:57	06:26:57	06:26:57	06:27:03	06:27:03	06:27:03	06:27:03	06:27:03	06:27:03			06:27:04	06:27:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
7	06:27:04	06:27:04	06:27:04	06:27:04	06:27:04	06:27:04			06:27:04	06:27:04	06:27:04	06:27:04	06:27:11	06:27:11	06:27:11	06:27:11	06:27:11	06:27:11			06:27:11	06:27:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
8	06:27:11	06:27:11	06:27:11	06:27:11	06:27:11	06:27:11			06:27:11	06:27:11	06:27:11	06:27:11	06:27:17	06:27:17	06:27:17	06:27:17	06:27:17	06:27:17			06:27:18	06:27:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
9	06:27:18	06:27:18	06:27:18	06:27:18	06:27:18	06:27:18			06:27:18	06:27:18	06:27:18	06:27:18	06:27:24	06:27:24	06:27:24	06:27:24	06:27:24	06:27:24			06:27:25	06:27:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
10	06:27:25	06:27:25	06:27:25	06:27:25	06:27:25	06:27:25	06:27:25	06:27:25	06:27:25	06:27:25	06:27:25	06:27:25	06:27:32	06:27:32	06:27:32	06:27:32	06:27:32	06:27:32	06:27:32	06:27:32	06:27:32	06:27:32		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	06:27:32	06:27:32	06:27:32	06:27:32	06:27:32	06:27:32			06:27:32	06:27:32	06:27:32	06:27:32	06:27:39	06:27:39	06:27:39	06:27:39	06:27:39	06:27:39			06:27:39	06:27:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
12	06:27:40	06:27:40	06:27:40	06:27:40	06:27:40	06:27:40			06:27:40	06:27:40	06:27:40	06:27:40	06:27:46	06:27:46	06:27:46	06:27:46	06:27:46	06:27:46			06:27:47	06:27:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
13	06:27:47	06:27:47	06:27:47	06:27:47	06:27:47	06:27:47			06:27:47	06:27:47	06:27:47	06:27:47	06:27:53	06:27:53	06:27:53	06:27:53	06:27:53	06:27:53			06:27:53	06:27:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
14	06:27:54	06:27:54	06:27:54	06:27:54	06:27:54	06:27:54			06:27:54	06:27:54	06:27:54	06:27:54	06:28:00	06:28:00	06:28:00	06:28:00	06:28:00	06:28:00			06:28:00	06:28:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
15	06:28:00	06:28:00	06:28:00	06:28:00	06:28:00	06:28:00			06:28:01	06:28:01	06:28:01	06:28:01	06:28:07	06:28:07	06:28:07	06:28:07	06:28:07	06:28:07			06:28:08	06:28:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
16	06:28:08	06:28:08	06:28:08	06:28:08	06:28:08	06:28:08			06:28:08	06:28:08	06:28:08	06:28:08	06:28:14	06:28:14	06:28:14	06:28:14	06:28:14	06:28:14			06:28:15	06:28:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
17	06:28:15	06:28:15	06:28:15	06:28:15	06:28:15	06:28:15			06:28:15	06:28:15	06:28:15	06:28:15	06:28:21	06:28:21	06:28:21	06:28:21	06:28:21	06:28:21			06:28:22	06:28:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
18	06:28:22	06:28:22	06:28:22	06:28:22	06:28:22	06:28:22			06:28:22	06:28:22	06:28:22	06:28:22	06:28:28	06:28:28	06:28:28	06:28:28	06:28:28	06:28:28			06:28:29	06:28:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
