Iteration	car_travel	car_wait	stageActivity_travel	stageActivity_wait
0	94.64	0.0	0.0	0.0
1	93.69416666666666	0.0	0.0	0.0
2	93.13861111111112	0.0	0.0	0.0
3	92.52222222222223	0.0	0.0	0.0
4	92.07805555555555	0.0	0.0	0.0
5	91.74194444444444	0.0	0.0	0.0
6	91.52166666666666	0.0	0.0	0.0
7	91.40694444444445	0.0	0.0	0.0
8	91.21972222222222	0.0	0.0	0.0
9	90.94777777777777	0.0	0.0	0.0
10	90.91361111111111	0.0	0.0	0.0
