ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	129.29443533916933	129.29443533916933	129.29443533916933	129.29443533916933
1	130.18174534737034	129.8687002725354	130.0317271355321	130.19475399852868
2	130.64768743094803	130.14327717627603	130.4074100653085	130.66461374959957
3	130.99238264487724	130.33162146962366	130.67697862616632	131.0159076567131
4	131.21240242186818	130.47012545487203	130.8637035347387	131.24158436551784
5	131.36920252596377	130.55778233204876	130.99408737787036	131.40933684114123
6	131.5419708218026	130.61533136878327	131.1154486400218	131.58367868530644
7	131.51740696875078	130.55864845276386	131.08386452384954	131.55912832160314
8	131.6169648469541	130.6040179388943	131.17480044232622	131.69119773818613
9	131.5873676005943	130.5319633405806	131.13571372091658	131.665548889039
10	131.70330720314044	130.57700832885033	131.21829583113754	131.77451710810627
11	131.71155069053103	130.5436716549444	131.2079530656309	131.78301269554973
12	131.6761812330188	130.49177480021498	131.1751251536289	131.74729054514626
13	131.74275622278847	130.50683150230984	131.23051575901516	131.83470488077677
14	131.70351148988001	130.4509575047245	131.18915199044497	131.80755038943843
15	131.72987698393558	130.39764897167353	131.19049573249728	131.84989927281177
16	131.7743145416261	130.38165337990785	131.18642871854732	131.86165931173932
17	131.77135724461337	130.32554963830898	131.1761925334266	131.88900372850955
18	131.78494082616228	130.28969931054525	131.159530706925	131.89210148462936
19	131.69375484475057	130.25449745443626	131.11699312602337	131.8420024891204
20	131.78300683057915	130.22651709898565	131.13094699117525	131.89557668707153
