ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2039.3333333333333	2039.3333333333333	
1	2047.6666666666667	2047.6666666666667	
2	2057.3333333333335	2057.3333333333335	
3	2064.0	2064.0	
4	2064.3333333333335	2064.3333333333335	
5	2070.6666666666665	2070.6666666666665	
6	2077.0	2077.0	
7	2074.6666666666665	2074.6666666666665	
8	2079.3333333333335	2079.3333333333335	
9	2082.0	2082.0	
10	2088.6666666666665	2088.6666666666665	
11	2091.0	2091.0	
12	2086.6666666666665	2086.6666666666665	
13	2093.0	2093.0	
14	2096.6666666666665	2096.6666666666665	
15	2096.6666666666665	2096.6666666666665	
16	2093.0	2093.0	
17	2088.6666666666665	2088.6666666666665	
18	2088.6666666666665	2088.6666666666665	
19	2089.3333333333335	2089.3333333333335	
20	2092.3333333333335	2092.3333333333335	
