ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	4089.3333333333335	4089.3333333333335	
1	4089.3333333333335	4089.3333333333335	
2	4089.3333333333335	4089.3333333333335	
3	4089.3333333333335	4089.3333333333335	
4	4089.3333333333335	4089.3333333333335	
5	4089.3333333333335	4089.3333333333335	
6	4089.3333333333335	4089.3333333333335	
7	4089.3333333333335	4089.3333333333335	
8	4089.3333333333335	4089.3333333333335	
9	4089.3333333333335	4089.3333333333335	
10	4089.3333333333335	4089.3333333333335	
11	4089.3333333333335	4089.3333333333335	
12	4089.3333333333335	4089.3333333333335	
13	4089.3333333333335	4089.3333333333335	
14	4089.3333333333335	4089.3333333333335	
15	4089.3333333333335	4089.3333333333335	
16	4089.3333333333335	4089.3333333333335	
17	4089.3333333333335	4089.3333333333335	
18	4089.3333333333335	4089.3333333333335	
19	4089.3333333333335	4089.3333333333335	
20	4089.3333333333335	4089.3333333333335	
