Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	03:47:00	03:47:00	03:47:00			03:47:00	03:47:00	03:47:01	03:47:01	03:47:01	03:47:01	03:47:01	03:47:25	03:47:25	03:47:26	03:47:26	03:47:26	03:47:26			03:47:29	03:47:29		00:00:00		00:00:01	00:00:01	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:29
1	03:47:31	03:47:31	03:47:32	03:47:32	03:47:33	03:47:33	03:47:33	03:47:35	03:47:35	03:47:35	03:47:35	03:47:35	03:47:50	03:47:50	03:47:50	03:47:50	03:47:50	03:47:50			03:47:52	03:47:52		00:00:00	00:00:01	00:00:01	00:00:01	00:00:00	00:00:15	00:00:00	00:00:00		00:00:01	00:00:20
2	03:47:52	03:47:52	03:47:52	03:47:52	03:47:53	03:47:53			03:47:53	03:47:53	03:47:53	03:47:53	03:48:07	03:48:07	03:48:07	03:48:07	03:48:07	03:48:07			03:48:08	03:48:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:14	00:00:00	00:00:00		00:00:01	00:00:15
3	03:48:08	03:48:08	03:48:08	03:48:08	03:48:09	03:48:09			03:48:09	03:48:09	03:48:09	03:48:09	03:48:22	03:48:22	03:48:22	03:48:22	03:48:22	03:48:22			03:48:23	03:48:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:13	00:00:00	00:00:00		00:00:00	00:00:15
4	03:48:23	03:48:23	03:48:24	03:48:24	03:48:24	03:48:24			03:48:24	03:48:24	03:48:24	03:48:24	03:48:34	03:48:34	03:48:35	03:48:35	03:48:35	03:48:35			03:48:36	03:48:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:01	00:00:12
5	03:48:36	03:48:36	03:48:36	03:48:36	03:48:36	03:48:36			03:48:36	03:48:36	03:48:36	03:48:36	03:48:47	03:48:47	03:48:47	03:48:47	03:48:47	03:48:47			03:48:48	03:48:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:12
6	03:48:49	03:48:49	03:48:49	03:48:49	03:48:49	03:48:49			03:48:49	03:48:49	03:48:49	03:48:49	03:49:01	03:49:01	03:49:01	03:49:01	03:49:02	03:49:02			03:49:02	03:49:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
7	03:49:02	03:49:02	03:49:02	03:49:02	03:49:03	03:49:03			03:49:03	03:49:03	03:49:03	03:49:03	03:49:14	03:49:14	03:49:14	03:49:14	03:49:14	03:49:14			03:49:15	03:49:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
8	03:49:15	03:49:15	03:49:15	03:49:15	03:49:15	03:49:15			03:49:15	03:49:15	03:49:15	03:49:15	03:49:26	03:49:26	03:49:26	03:49:26	03:49:26	03:49:26			03:49:26	03:49:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
9	03:49:27	03:49:27	03:49:27	03:49:27	03:49:27	03:49:27			03:49:27	03:49:27	03:49:27	03:49:27	03:49:39	03:49:39	03:49:39	03:49:39	03:49:39	03:49:39			03:49:40	03:49:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
10	03:49:40	03:49:40	03:49:40	03:49:40	03:49:40	03:49:40	03:49:40	03:49:41	03:49:41	03:49:41	03:49:41	03:49:41	03:49:56	03:49:56	03:49:56	03:49:56	03:49:56	03:49:56	03:49:56	03:49:56	03:49:59	03:49:59		00:00:00	00:00:00	00:00:01	00:00:01	00:00:00	00:00:14	00:00:00	00:00:00	00:00:00	00:00:02	00:00:19
11	03:49:59	03:49:59	03:50:00	03:50:00	03:50:00	03:50:00			03:50:00	03:50:00	03:50:00	03:50:00	03:50:13	03:50:13	03:50:14	03:50:14	03:50:14	03:50:14			03:50:15	03:50:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:13	00:00:00	00:00:00		00:00:00	00:00:15
12	03:50:15	03:50:15	03:50:15	03:50:15	03:50:15	03:50:15			03:50:15	03:50:15	03:50:15	03:50:15	03:50:28	03:50:28	03:50:28	03:50:28	03:50:28	03:50:28			03:50:28	03:50:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
13	03:50:28	03:50:28	03:50:28	03:50:28	03:50:29	03:50:29			03:50:29	03:50:29	03:50:29	03:50:29	03:50:42	03:50:42	03:50:42	03:50:42	03:50:42	03:50:42			03:50:43	03:50:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:01	00:00:14
14	03:50:43	03:50:43	03:50:43	03:50:43	03:50:43	03:50:43			03:50:43	03:50:43	03:50:45	03:50:45	03:51:01	03:51:01	03:51:01	03:51:01	03:51:01	03:51:01			03:51:02	03:51:02		00:00:00	00:00:00		00:00:00	00:00:01	00:00:15	00:00:00	00:00:00		00:00:01	00:00:18
15	03:51:02	03:51:02	03:51:02	03:51:02	03:51:02	03:51:02			03:51:02	03:51:02	03:51:02	03:51:02	03:51:13	03:51:13	03:51:13	03:51:13	03:51:13	03:51:13			03:51:14	03:51:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:11
16	03:51:14	03:51:14	03:51:14	03:51:14	03:51:14	03:51:14			03:51:14	03:51:14	03:51:14	03:51:14	03:51:25	03:51:25	03:51:25	03:51:25	03:51:25	03:51:25			03:51:27	03:51:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:01	00:00:12
17	03:51:27	03:51:27	03:51:27	03:51:27	03:51:27	03:51:27			03:51:27	03:51:27	03:51:27	03:51:27	03:51:39	03:51:39	03:51:39	03:51:39	03:51:39	03:51:39			03:51:40	03:51:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
18	03:51:40	03:51:40	03:51:40	03:51:40	03:51:40	03:51:40			03:51:40	03:51:40	03:51:40	03:51:40	03:51:53	03:51:53	03:51:53	03:51:53	03:51:53	03:51:53			03:51:54	03:51:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
19	03:51:54	03:51:54	03:51:54	03:51:54	03:51:54	03:51:54			03:51:54	03:51:54	03:51:54	03:51:54	03:52:04	03:52:04	03:52:04	03:52:04	03:52:04	03:52:04			03:52:05	03:52:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
20	03:52:05	03:52:05	03:52:05	03:52:05	03:52:05	03:52:05	03:52:05	03:52:07	03:52:07	03:52:07	03:52:07	03:52:07	03:52:25	03:52:25	03:52:25	03:52:25	03:52:25	03:52:25	03:52:25	03:52:25	03:52:27	03:52:27		00:00:00	00:00:00	00:00:01	00:00:01	00:00:00	00:00:17	00:00:00	00:00:00	00:00:00	00:00:01	00:00:21
