ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	105.12854657674147	105.12854657674147	105.12854657674147	105.12854657674147
1	112.23618062086852	110.04285422148604	111.15841436782567	112.27397451416518
2	117.90717724928676	113.88519293083716	115.93682914669255	117.9137431725878
3	121.76855949021736	116.5309850643716	119.25577838219526	121.78301998375407
4	124.48319962600493	118.46682854153357	121.65424308998354	124.51414498278213
5	126.11081639093648	119.6203705752682	123.12953715983471	126.14322949946313
6	127.21954323073854	120.29211224828016	124.11084065825024	127.29110321977431
7	127.96265685453243	120.79139258454042	124.81889582959099	128.0225327135401
8	128.3039345443408	120.96069468133717	125.1937019527111	128.44580808290186
9	128.6581005505704	121.10846760842514	125.50532010802088	128.75185038689156
10	128.74884822113168	121.1272847454042	125.65669706517274	128.8853039252976
11	128.8702267701648	121.1730359348942	125.815187736319	129.0361951935901
12	128.97840130619545	121.12686027718065	125.91383519697273	129.14282039808543
13	128.85033744518546	121.03140794777954	125.96574895684749	129.23523402962334
14	129.04312285987163	120.9485961052688	125.95945123040296	129.19498201788406
15	129.0065273823597	121.00348075181203	126.04709421350407	129.25072976114015
16	129.01886444987463	120.90434253283684	126.04010784346403	129.27081930497778
17	129.0579510060728	120.94263392753535	126.10366214147315	129.297563320208
18	128.94730523362261	120.80202374570923	126.07877012309424	129.3171373257527
19	129.10163581888503	120.81815545159232	126.12940095306179	129.33799976438604
20	129.19066706857095	120.9037768039933	126.205249267317	129.3760045977071
