ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2048.05	2048.05	
1	2060.883333333333	2060.883333333333	
2	2076.5	2076.5	
3	2087.4	2087.4	
4	2096.4333333333334	2096.4333333333334	
5	2104.5666666666666	2104.5666666666666	
6	2110.5833333333335	2110.5833333333335	
7	2114.75	2114.75	
8	2116.1666666666665	2116.1666666666665	
9	2119.7	2119.7	
10	2119.9666666666667	2119.9666666666667	
11	2119.7	2119.7	
12	2121.366666666667	2121.366666666667	
13	2121.4666666666667	2121.4666666666667	
14	2121.0333333333333	2121.0333333333333	
15	2125.7833333333333	2125.7833333333333	
16	2122.2833333333333	2122.2833333333333	
17	2122.75	2122.75	
18	2123.116666666667	2123.116666666667	
19	2123.4333333333334	2123.4333333333334	
20	2125.3333333333335	2125.3333333333335	
