ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	132.54029515519915	132.54029515519915	132.54029515519915	132.54029515519915
1	132.6133096149199	132.57405103601818	132.59550289571797	132.6169547554177
2	132.66188522890658	132.58954603375153	132.6301539956443	132.66875700495353
3	132.70832485083193	132.59547058969088	132.66068106039805	132.72160719470844
4	132.75305903763334	132.61039397666906	132.68780352931387	132.7598089110375
5	132.77956540184047	132.6174530216081	132.70820052057604	132.79235313011756
6	132.79080334520367	132.61312588081486	132.71451276296693	132.8091006885275
7	132.79859536715642	132.60297938403787	132.7161973308452	132.8206155788891
8	132.80698721778788	132.59087353957023	132.71420082729452	132.82722141385946
9	132.82165552105354	132.5971486895183	132.7284769533927	132.84785314043472
10	132.8198689013065	132.58866001181173	132.72349986683565	132.84431496359622
11	132.836312366051	132.58594001746968	132.7272400192984	132.85731733439624
12	132.81719716456695	132.56566900940877	132.7151613901389	132.8505515430191
13	132.82609997190642	132.5525741251295	132.71081187899208	132.85336329142342
14	132.82678286116206	132.5415083629314	132.71022802401168	132.8648830485952
15	132.83988397728183	132.52762889693165	132.70363622042422	132.86238068120406
16	132.83906541796978	132.5251611672863	132.7049471114261	132.8670611782231
17	132.8337994381917	132.50934664106546	132.6985888406515	132.87297145817476
18	132.84533301489938	132.50392873791844	132.69548180223782	132.8734335544689
19	132.84780695583052	132.49823365632105	132.69508673730448	132.88322910601642
20	132.840268331916	132.4950513613349	132.68814654900478	132.87326260239402
