Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	06:28:55	06:28:55	06:28:55			06:28:55	06:28:55	06:28:55	06:28:55	06:28:55	06:28:55	06:28:55	06:29:04	06:29:04	06:29:04	06:29:04	06:29:04	06:29:04			06:29:05	06:29:05		00:00:00		00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:09
1	06:29:06	06:29:06	06:29:06	06:29:06	06:29:06	06:29:06	06:29:06	06:29:06	06:29:06	06:29:06	06:29:06	06:29:06	06:29:12	06:29:12	06:29:12	06:29:12	06:29:12	06:29:12			06:29:13	06:29:13		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
2	06:29:13	06:29:13	06:29:13	06:29:13	06:29:13	06:29:13			06:29:13	06:29:13	06:29:13	06:29:13	06:29:20	06:29:20	06:29:20	06:29:20	06:29:20	06:29:20			06:29:20	06:29:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
3	06:29:21	06:29:21	06:29:21	06:29:21	06:29:21	06:29:21			06:29:21	06:29:21	06:29:21	06:29:21	06:29:27	06:29:27	06:29:27	06:29:27	06:29:27	06:29:27			06:29:28	06:29:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
4	06:29:28	06:29:28	06:29:28	06:29:28	06:29:28	06:29:28			06:29:28	06:29:28	06:29:28	06:29:28	06:29:34	06:29:34	06:29:34	06:29:34	06:29:34	06:29:34			06:29:35	06:29:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
5	06:29:35	06:29:35	06:29:35	06:29:35	06:29:35	06:29:35			06:29:35	06:29:35	06:29:35	06:29:35	06:29:42	06:29:42	06:29:42	06:29:42	06:29:42	06:29:42			06:29:42	06:29:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
6	06:29:42	06:29:42	06:29:42	06:29:42	06:29:42	06:29:42			06:29:42	06:29:42	06:29:42	06:29:42	06:29:49	06:29:49	06:29:49	06:29:49	06:29:49	06:29:49			06:29:49	06:29:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
7	06:29:49	06:29:49	06:29:49	06:29:49	06:29:49	06:29:49			06:29:49	06:29:49	06:29:49	06:29:49	06:29:56	06:29:56	06:29:56	06:29:56	06:29:56	06:29:56			06:29:56	06:29:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
8	06:29:56	06:29:56	06:29:56	06:29:56	06:29:56	06:29:56			06:29:56	06:29:56	06:29:56	06:29:56	06:30:03	06:30:03	06:30:03	06:30:03	06:30:03	06:30:03			06:30:03	06:30:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
9	06:30:03	06:30:03	06:30:03	06:30:03	06:30:03	06:30:03			06:30:03	06:30:03	06:30:03	06:30:03	06:30:10	06:30:10	06:30:10	06:30:10	06:30:10	06:30:10			06:30:10	06:30:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
