ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2036.0	2036.0	
1	2038.6666666666667	2038.6666666666667	
2	2039.6666666666667	2039.6666666666667	
3	2043.0	2043.0	
4	2044.0	2044.0	
5	2045.3333333333333	2045.3333333333333	
6	2045.6666666666667	2045.6666666666667	
7	2046.6666666666667	2046.6666666666667	
8	2045.6666666666667	2045.6666666666667	
9	2047.6666666666667	2047.6666666666667	
10	2047.3333333333333	2047.3333333333333	
11	2047.6666666666667	2047.6666666666667	
12	2047.3333333333333	2047.3333333333333	
13	2046.6666666666667	2046.6666666666667	
14	2048.6666666666665	2048.6666666666665	
15	2049.0	2049.0	
16	2049.6666666666665	2049.6666666666665	
17	2048.0	2048.0	
18	2049.0	2049.0	
19	2048.0	2048.0	
20	2046.6666666666667	2046.6666666666667	
