ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	133.67969231982153	133.67969231982153	133.67969231982153	133.67969231982153
1	133.68402005120356	133.68216032676585	133.68341861796603	133.68467690916617
2	133.68544379142503	133.68153965753476	133.6841995944033	133.68674394643156
3	133.68875932508982	133.68177114214643	133.68610728584278	133.69027480532847
4	133.69055098252454	133.68065534265378	133.68627934634023	133.6914555358074
5	133.69107117061566	133.67966984746232	133.68655034897373	133.6929276606752
6	133.69239850933937	133.67957194897556	133.68719932300314	133.69419524399393
7	133.69310684522722	133.6774953930632	133.68708016612914	133.69594635025769
8	133.69607344374668	133.6773445321147	133.687832701008	133.69753860721812
9	133.69823472677678	133.6770785349291	133.68881915059274	133.69954429408287
10	133.69797829016053	133.6762517041272	133.68845881656605	133.69947717419717
11	133.69939342359672	133.67587890832908	133.6894145982736	133.7015110081017
12	133.7012822164952	133.6760301181219	133.69030397793372	133.70290765407753
13	133.7007084283593	133.6750133643375	133.6897292398035	133.70271712879713
14	133.70152836093058	133.67422410468598	133.6896707990636	133.70346215171318
15	133.70115722619207	133.67322240969293	133.6891548435432	133.7029863708001
16	133.70105360077764	133.6724861179198	133.68879005895388	133.70288460990287
17	133.70137975476342	133.67208931302838	133.6889266482168	133.70363979988358
18	133.7013628625392	133.67142161808908	133.68835297159438	133.703197966093
19	133.70175046570085	133.67062422345683	133.68856040458087	133.70453677607486
20	133.70057427625886	133.66932945212204	133.68804939809775	133.704607568783
