ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	103.44155899976265	103.44155899976265	103.44155899976265	103.44155899976265
1	111.48799993122837	109.11417577177603	110.31111284145277	111.50804991112992
2	117.08391530242041	112.97937056586488	115.06629363635041	117.0870605195462
3	121.16204454650578	115.88081229734011	118.62429946905792	121.17550005096044
4	123.67896777509819	117.62588758492649	120.83317260209587	123.69827645007985
5	125.38419128208622	118.7593347760543	122.36071783808494	125.42776977789185
6	126.4201665641542	119.38059638074671	123.26545473719074	126.45386290359916
7	127.03385829822004	119.79483550616659	123.89123837844325	127.13497433235901
8	127.51997030561611	120.09818565472695	124.3659521240819	127.61697251927147
9	127.61290370087889	120.07677885220598	124.48875459700795	127.76584181591852
10	127.82984657234223	120.24159242160572	124.77318821256756	128.0333943822486
11	128.12482620297567	120.38216595555471	125.03587177351874	128.29779413623945
12	128.25879852965068	120.30794603586341	125.11178463229567	128.40342194274152
13	128.25767910225338	120.32101640760486	125.21222539480371	128.48911964332527
14	128.16315126527186	120.22395946081171	125.17272877619976	128.4367546274669
15	128.11861235775663	120.15290067544363	125.16571544437748	128.42151438827932
16	128.2305756056489	120.20615747861359	125.29938778413438	128.55734437346652
17	128.25661116729265	120.15076869089359	125.2983130343508	128.55373499232303
18	128.3009477405523	120.09686556174692	125.33194090510162	128.6495759234813
19	128.51926260105634	120.2104136082198	125.42218413814764	128.67527008386176
20	128.21909949631424	120.12933070339098	125.37003362082639	128.66806049197388
