ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2039.3333333333333	2039.3333333333333	
1	2058.3333333333335	2058.3333333333335	
2	2084.3333333333335	2084.3333333333335	
3	2102.0	2102.0	
4	2116.3333333333335	2116.3333333333335	
5	2131.0	2131.0	
6	2148.0	2148.0	
7	2158.3333333333335	2158.3333333333335	
8	2176.6666666666665	2176.6666666666665	
9	2180.6666666666665	2180.6666666666665	
10	2194.3333333333335	2194.3333333333335	
11	2198.0	2198.0	
12	2198.3333333333335	2198.3333333333335	
13	2227.0	2227.0	
14	2219.0	2219.0	
15	2223.3333333333335	2223.3333333333335	
16	2226.6666666666665	2226.6666666666665	
17	2222.3333333333335	2222.3333333333335	
18	2222.3333333333335	2222.3333333333335	
19	2225.6666666666665	2225.6666666666665	
20	2224.3333333333335	2224.3333333333335	
