ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	132.72559773615927	132.72559773615927	132.72559773615927	132.72559773615927
1	132.81515015626286	132.77254964611527	132.7962054941959	132.81986134227643
2	132.8812148241742	132.80310193318766	132.845263865626	132.88633075656455
3	132.9089374847587	132.80695004662627	132.8674135201122	132.92681594893702
4	132.9249363683668	132.79385100456219	132.8673479787809	132.93852555805373
5	132.96867050232973	132.8076574032406	132.89823965775048	132.98659320066415
6	132.96032599891493	132.79243600071618	132.89094890742436	132.986595058476
7	132.99350363697647	132.78806895128506	132.90067593098388	133.0117157772088
8	132.99201065649888	132.78316017514075	132.89694142718108	133.00898624959748
9	133.00438976274788	132.77192374253232	132.90062657935843	133.02415175835458
10	133.01447457553394	132.7673264456579	132.90140350907964	133.03049687370907
11	133.0132828984578	132.75775563515197	132.89767941807577	133.03030097130645
12	133.0244204761801	132.75694906885707	132.90611111149738	133.04779004826102
13	133.02542733784298	132.74516138215768	132.89950527683368	133.04818775758736
14	133.0386891073417	132.73062541456918	132.89756643659334	133.0579422775155
15	133.04222056982564	132.73223666812004	132.90437737210343	133.0669662874171
16	133.04630672840204	132.72225943580207	132.89959210896953	133.07099047690204
17	133.04075780216854	132.71363644946393	132.90145345146937	133.08399540268917
18	133.03505665992023	132.69289063936597	132.88253979752315	133.06314914636542
19	133.05062908625158	132.68427261044073	132.8851205708824	133.0812902134019
20	133.03762667369705	132.6739984450535	132.88008794620768	133.08083696598777
