ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2064.0	2064.0	
1	2067.3333333333335	2067.3333333333335	
2	2070.6666666666665	2070.6666666666665	
3	2073.0	2073.0	
4	2075.0	2075.0	
5	2074.0	2074.0	
6	2077.0	2077.0	
7	2075.6666666666665	2075.6666666666665	
8	2077.3333333333335	2077.3333333333335	
9	2076.3333333333335	2076.3333333333335	
10	2079.0	2079.0	
11	2079.6666666666665	2079.6666666666665	
12	2080.0	2080.0	
13	2080.3333333333335	2080.3333333333335	
14	2082.0	2082.0	
15	2080.3333333333335	2080.3333333333335	
16	2081.6666666666665	2081.6666666666665	
17	2080.0	2080.0	
18	2079.0	2079.0	
19	2079.6666666666665	2079.6666666666665	
20	2077.6666666666665	2077.6666666666665	
