Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	06:48:10	06:48:10	06:48:10	06:48:10	06:48:10	06:48:10	06:48:10	06:48:10	06:48:10	06:48:10	06:48:10	06:48:10	06:48:19	06:48:19	06:48:19	06:48:19	06:48:19	06:48:19	06:48:19	06:48:19	06:48:20	06:48:20		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00	00:00:00	00:00:00	00:00:09
11	06:48:20	06:48:20	06:48:20	06:48:20	06:48:20	06:48:20			06:48:20	06:48:20	06:48:20	06:48:20	06:48:28	06:48:28	06:48:28	06:48:28	06:48:28	06:48:28			06:48:29	06:48:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
12	06:48:29	06:48:29	06:48:29	06:48:29	06:48:29	06:48:29			06:48:29	06:48:29	06:48:29	06:48:29	06:48:38	06:48:38	06:48:38	06:48:38	06:48:38	06:48:38			06:48:39	06:48:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
13	06:48:39	06:48:39	06:48:39	06:48:39	06:48:39	06:48:39			06:48:39	06:48:39	06:48:39	06:48:39	06:48:47	06:48:47	06:48:47	06:48:47	06:48:47	06:48:47			06:48:48	06:48:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
14	06:48:48	06:48:48	06:48:48	06:48:48	06:48:48	06:48:48			06:48:48	06:48:48	06:48:48	06:48:48	06:48:57	06:48:57	06:48:57	06:48:57	06:48:57	06:48:57			06:48:57	06:48:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
15	06:48:58	06:48:58	06:48:58	06:48:58	06:48:58	06:48:58			06:48:58	06:48:58	06:48:58	06:48:58	06:49:06	06:49:06	06:49:06	06:49:06	06:49:06	06:49:06			06:49:07	06:49:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
16	06:49:07	06:49:07	06:49:07	06:49:07	06:49:07	06:49:07			06:49:07	06:49:07	06:49:07	06:49:07	06:49:16	06:49:16	06:49:16	06:49:16	06:49:16	06:49:16			06:49:16	06:49:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
17	06:49:16	06:49:16	06:49:16	06:49:16	06:49:16	06:49:16			06:49:16	06:49:16	06:49:16	06:49:16	06:49:25	06:49:25	06:49:25	06:49:25	06:49:25	06:49:25			06:49:26	06:49:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
18	06:49:26	06:49:26	06:49:26	06:49:26	06:49:26	06:49:26			06:49:26	06:49:26	06:49:26	06:49:26	06:49:34	06:49:34	06:49:34	06:49:34	06:49:34	06:49:34			06:49:35	06:49:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:08
19	06:49:35	06:49:35	06:49:35	06:49:35	06:49:35	06:49:35			06:49:35	06:49:35	06:49:35	06:49:35	06:49:43	06:49:43	06:49:43	06:49:43	06:49:43	06:49:43			06:49:44	06:49:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
20	06:49:44	06:49:44	06:49:44	06:49:44	06:49:44	06:49:44	06:49:44	06:49:44	06:49:44	06:49:44	06:49:44	06:49:44	06:49:53	06:49:53	06:49:53	06:49:53	06:49:53	06:49:53	06:49:53	06:49:53	06:49:54	06:49:54		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00	00:00:00	00:00:00	00:00:09
