ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2047.6666666666667	2047.6666666666667	
1	2047.6666666666667	2047.6666666666667	
2	2047.6666666666667	2047.6666666666667	
3	2047.6666666666667	2047.6666666666667	
4	2047.6666666666667	2047.6666666666667	
5	2047.6666666666667	2047.6666666666667	
6	2047.6666666666667	2047.6666666666667	
7	2047.6666666666667	2047.6666666666667	
8	2047.6666666666667	2047.6666666666667	
9	2047.6666666666667	2047.6666666666667	
10	2047.6666666666667	2047.6666666666667	
11	2047.6666666666667	2047.6666666666667	
12	2047.6666666666667	2047.6666666666667	
13	2047.6666666666667	2047.6666666666667	
14	2047.6666666666667	2047.6666666666667	
15	2047.6666666666667	2047.6666666666667	
16	2047.6666666666667	2047.6666666666667	
17	2047.6666666666667	2047.6666666666667	
18	2047.6666666666667	2047.6666666666667	
19	2047.6666666666667	2047.6666666666667	
20	2047.6666666666667	2047.6666666666667	
