ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	132.87699360299618	132.87699360299618	132.87699360299618	132.87699360299618
1	132.9474448325355	132.91891831981624	132.93396686115727	132.9490154024985
2	132.99446253037178	132.94347463689914	132.97068853930512	132.99693660545122
3	133.0222545681804	132.9550893853246	132.99138275598875	133.02530937078646
4	133.0432643675555	132.96395157070947	133.00717485190924	133.0469911192405
5	133.06025281022283	132.9720779376215	133.02096546947217	133.06492659808788
6	133.0709835467477	132.9734277246276	133.02833165048355	133.0772868487851
7	133.0836119691906	132.97591848425364	133.03613688515867	133.0895662860301
8	133.0951659345125	132.97871475145075	133.0440777251824	133.10165022727304
9	133.10113535549723	132.9797492815719	133.04845434908506	133.1081992969643
10	133.10389762353228	132.97787630592325	133.05059305643059	133.11288645225522
11	133.10897040409338	132.97540301245434	133.0521741090427	133.11733288384576
12	133.11031583327582	132.97167791787862	133.05263711524458	133.12090289491252
13	133.1130241303326	132.96861283248762	133.05285302138483	133.1234370565238
14	133.11719087352216	132.9665199921679	133.05396513236693	133.12819492015933
15	133.12298120301006	132.96506103570167	133.05473657461536	133.1306157355263
16	133.12244058208083	132.96285143108585	133.05481364709144	133.1321325663126
17	133.1236669025941	132.96217342315785	133.0552792377491	133.13386496037546
18	133.12019373192686	132.95865267203217	133.053668159514	133.13350731249193
19	133.12245881285918	132.95670299046657	133.05310117170023	133.1340296770037
20	133.11818277179452	132.95346073532625	133.05147033218552	133.13409317983354
