ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2039.6666666666667	2039.6666666666667	
1	2041.0	2041.0	
2	2041.8666666666666	2041.8666666666666	
3	2042.6	2042.6	
4	2042.6	2042.6	
5	2042.9333333333334	2042.9333333333334	
6	2042.6666666666667	2042.6666666666667	
7	2042.6666666666667	2042.6666666666667	
8	2042.6	2042.6	
9	2043.0	2043.0	
10	2042.8	2042.8	
11	2042.3333333333333	2042.3333333333333	
12	2042.3333333333333	2042.3333333333333	
13	2042.0666666666666	2042.0666666666666	
14	2042.3333333333333	2042.3333333333333	
15	2041.9333333333334	2041.9333333333334	
16	2041.6666666666667	2041.6666666666667	
17	2041.9333333333334	2041.9333333333334	
18	2042.0666666666666	2042.0666666666666	
19	2042.0	2042.0	
20	2042.0666666666666	2042.0666666666666	
