ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2038.3333333333333	2038.3333333333333	
1	2038.3333333333333	2038.3333333333333	
2	2038.3333333333333	2038.3333333333333	
3	2038.6666666666667	2038.6666666666667	
4	2038.6666666666667	2038.6666666666667	
5	2038.6666666666667	2038.6666666666667	
6	2038.5	2038.5	
7	2038.6666666666667	2038.6666666666667	
8	2038.6666666666667	2038.6666666666667	
9	2038.6666666666667	2038.6666666666667	
10	2038.6666666666667	2038.6666666666667	
11	2038.6666666666667	2038.6666666666667	
12	2038.6666666666667	2038.6666666666667	
13	2038.5	2038.5	
14	2038.6666666666667	2038.6666666666667	
15	2038.6666666666667	2038.6666666666667	
16	2038.6666666666667	2038.6666666666667	
17	2038.8333333333333	2038.8333333333333	
18	2038.6666666666667	2038.6666666666667	
19	2038.8333333333333	2038.8333333333333	
20	2038.8333333333333	2038.8333333333333	
