Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	03:25:18	03:25:19	03:25:19			03:25:19	03:25:19	03:25:19	03:25:19	03:25:19	03:25:19	03:25:19	03:25:31	03:25:31	03:25:31	03:25:31	03:25:31	03:25:31			03:25:34	03:25:34		00:00:00		00:00:00	00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:03	00:00:15
1	03:25:35	03:25:35	03:25:35	03:25:35	03:25:35	03:25:35	03:25:35	03:25:35	03:25:35	03:25:35	03:25:35	03:25:35	03:25:43	03:25:43	03:25:43	03:25:43	03:25:43	03:25:43			03:25:45	03:25:45		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:02	00:00:10
2	03:25:45	03:25:45	03:25:45	03:25:45	03:25:46	03:25:46			03:25:46	03:25:46	03:25:46	03:25:46	03:25:53	03:25:53	03:25:53	03:25:53	03:25:53	03:25:53			03:25:53	03:25:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
3	03:25:54	03:25:54	03:25:54	03:25:54	03:25:54	03:25:54			03:25:54	03:25:54	03:25:54	03:25:54	03:26:01	03:26:01	03:26:01	03:26:01	03:26:01	03:26:01			03:26:02	03:26:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
4	03:26:02	03:26:02	03:26:02	03:26:02	03:26:02	03:26:02			03:26:02	03:26:02	03:26:02	03:26:02	03:26:09	03:26:09	03:26:09	03:26:09	03:26:09	03:26:09			03:26:10	03:26:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
5	03:26:10	03:26:10	03:26:10	03:26:10	03:26:10	03:26:10			03:26:10	03:26:10	03:26:10	03:26:10	03:26:17	03:26:17	03:26:17	03:26:17	03:26:17	03:26:17			03:26:18	03:26:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
6	03:26:18	03:26:18	03:26:18	03:26:18	03:26:18	03:26:18			03:26:18	03:26:18	03:26:18	03:26:18	03:26:25	03:26:25	03:26:25	03:26:25	03:26:25	03:26:25			03:26:25	03:26:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
7	03:26:25	03:26:25	03:26:25	03:26:25	03:26:26	03:26:26			03:26:26	03:26:26	03:26:26	03:26:26	03:26:34	03:26:34	03:26:34	03:26:34	03:26:34	03:26:34			03:26:35	03:26:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
8	03:26:35	03:26:35	03:26:35	03:26:35	03:26:35	03:26:35			03:26:35	03:26:35	03:26:35	03:26:35	03:26:42	03:26:42	03:26:42	03:26:42	03:26:42	03:26:42			03:26:43	03:26:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
9	03:26:43	03:26:43	03:26:43	03:26:43	03:26:43	03:26:43			03:26:43	03:26:43	03:26:43	03:26:43	03:26:51	03:26:51	03:26:51	03:26:51	03:26:51	03:26:51			03:26:51	03:26:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
10	03:26:51	03:26:51	03:26:51	03:26:51	03:26:51	03:26:51	03:26:51	03:26:52	03:26:52	03:26:52	03:26:52	03:26:52	03:26:59	03:26:59	03:27:00	03:27:00	03:27:00	03:27:00	03:27:00	03:27:00	03:27:02	03:27:02		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:02	00:00:10
11	03:27:02	03:27:02	03:27:03	03:27:03	03:27:03	03:27:03			03:27:03	03:27:03	03:27:03	03:27:03	03:27:11	03:27:11	03:27:11	03:27:11	03:27:11	03:27:11			03:27:11	03:27:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
12	03:27:11	03:27:11	03:27:11	03:27:11	03:27:11	03:27:11			03:27:11	03:27:11	03:27:11	03:27:11	03:27:18	03:27:18	03:27:18	03:27:18	03:27:18	03:27:18			03:27:19	03:27:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
13	03:27:19	03:27:19	03:27:19	03:27:19	03:27:19	03:27:19			03:27:19	03:27:19	03:27:19	03:27:19	03:27:26	03:27:26	03:27:26	03:27:26	03:27:26	03:27:26			03:27:27	03:27:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
14	03:27:27	03:27:27	03:27:27	03:27:27	03:27:27	03:27:27			03:27:27	03:27:27	03:27:27	03:27:27	03:27:34	03:27:34	03:27:34	03:27:34	03:27:34	03:27:34			03:27:35	03:27:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
15	03:27:35	03:27:35	03:27:35	03:27:35	03:27:35	03:27:35			03:27:35	03:27:35	03:27:35	03:27:35	03:27:43	03:27:43	03:27:43	03:27:43	03:27:43	03:27:43			03:27:44	03:27:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
16	03:27:44	03:27:44	03:27:44	03:27:44	03:27:44	03:27:44			03:27:44	03:27:44	03:27:44	03:27:44	03:27:52	03:27:52	03:27:52	03:27:52	03:27:52	03:27:52			03:27:53	03:27:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
17	03:27:53	03:27:53	03:27:53	03:27:53	03:27:53	03:27:53			03:27:53	03:27:53	03:27:53	03:27:53	03:28:01	03:28:01	03:28:01	03:28:01	03:28:01	03:28:01			03:28:02	03:28:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:08
18	03:28:02	03:28:02	03:28:02	03:28:02	03:28:02	03:28:02			03:28:02	03:28:02	03:28:02	03:28:02	03:28:10	03:28:10	03:28:10	03:28:10	03:28:10	03:28:10			03:28:10	03:28:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
19	03:28:10	03:28:10	03:28:10	03:28:10	03:28:10	03:28:10			03:28:10	03:28:10	03:28:10	03:28:10	03:28:17	03:28:17	03:28:17	03:28:17	03:28:17	03:28:17			03:28:18	03:28:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
