ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	133.59307309194836	133.59307309194836	133.59307309194836	133.59307309194836
1	133.60949628563841	133.60285329150338	133.60651010656974	133.61016692163616
2	133.6210462172627	133.6075492640132	133.61499517071277	133.62236895298503
3	133.6286486281441	133.61089897411955	133.6208989097797	133.63071865105115
4	133.63357115349748	133.61089544718882	133.6233940564154	133.63540389103008
5	133.6366065463422	133.61077457504817	133.62514082668727	133.63879888980543
6	133.64074999655105	133.61133841061732	133.6284507512721	133.6445923410375
7	133.64427729043717	133.6106572518305	133.6293922213047	133.64684052271397
8	133.64615759942672	133.60970374932467	133.62980854645178	133.64846705029825
9	133.64490778006362	133.60731119296412	133.62905906350449	133.64899994895467
10	133.64756487038676	133.60637593566807	133.62944391549013	133.65048551925804
11	133.6478610120004	133.6052011283717	133.62944910463995	133.65141803064063
12	133.64634011309758	133.60258479237822	133.6283495887156	133.65150202287492
13	133.64778812887047	133.6015502786864	133.62860567370583	133.6529614750691
14	133.64858975903968	133.59959155036827	133.6276450826855	133.65310911864543
15	133.65012346347112	133.59910973862333	133.6283424069853	133.65504572865245
16	133.64952513819216	133.59675038625969	133.62757014369436	133.65535748470828
17	133.64906919183247	133.5950558342691	133.62640223895067	133.65473074569573
18	133.6513801069749	133.59421824083134	133.62641310934708	133.6558629147693
19	133.65033659106496	133.5924424073142	133.62513947958385	133.65541889275576
20	133.6502710990002	133.59138293249492	133.6244994855174	133.6554121611569
