Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	05:23:17	05:23:17	05:23:17			05:23:17	05:23:17	05:23:17	05:23:17	05:23:17	05:23:17	05:23:17	05:23:28	05:23:28	05:23:28	05:23:28	05:23:28	05:23:28			05:23:29	05:23:29		00:00:00		00:00:00	00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:01	00:00:12
1	05:23:30	05:23:30	05:23:30	05:23:30	05:23:30	05:23:30	05:23:30	05:23:30	05:23:30	05:23:30	05:23:30	05:23:30	05:23:39	05:23:39	05:23:39	05:23:39	05:23:39	05:23:39			05:23:40	05:23:40		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
2	05:23:40	05:23:40	05:23:40	05:23:40	05:23:40	05:23:40			05:23:40	05:23:40	05:23:40	05:23:40	05:23:48	05:23:48	05:23:48	05:23:48	05:23:48	05:23:48			05:23:48	05:23:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
3	05:23:49	05:23:49	05:23:49	05:23:49	05:23:49	05:23:49			05:23:49	05:23:49	05:23:49	05:23:49	05:23:56	05:23:56	05:23:56	05:23:56	05:23:56	05:23:56			05:23:57	05:23:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
4	05:23:57	05:23:57	05:23:57	05:23:57	05:23:57	05:23:57			05:23:57	05:23:57	05:23:57	05:23:57	05:24:05	05:24:05	05:24:05	05:24:05	05:24:05	05:24:05			05:24:05	05:24:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
5	05:24:06	05:24:06	05:24:06	05:24:06	05:24:06	05:24:06			05:24:06	05:24:06	05:24:06	05:24:06	05:24:13	05:24:13	05:24:13	05:24:13	05:24:13	05:24:13			05:24:14	05:24:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
6	05:24:14	05:24:14	05:24:14	05:24:14	05:24:14	05:24:14			05:24:14	05:24:14	05:24:14	05:24:14	05:24:22	05:24:22	05:24:22	05:24:22	05:24:22	05:24:22			05:24:22	05:24:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
7	05:24:22	05:24:22	05:24:22	05:24:22	05:24:22	05:24:22			05:24:22	05:24:22	05:24:22	05:24:22	05:24:30	05:24:30	05:24:30	05:24:30	05:24:30	05:24:30			05:24:30	05:24:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
8	05:24:31	05:24:31	05:24:31	05:24:31	05:24:31	05:24:31			05:24:31	05:24:31	05:24:31	05:24:31	05:24:38	05:24:38	05:24:38	05:24:38	05:24:38	05:24:38			05:24:39	05:24:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
9	05:24:39	05:24:39	05:24:39	05:24:39	05:24:39	05:24:39			05:24:39	05:24:39	05:24:39	05:24:39	05:24:46	05:24:46	05:24:46	05:24:46	05:24:46	05:24:46			05:24:47	05:24:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
