Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	05:54:05	05:54:05	05:54:05	05:54:05	05:54:05	05:54:05	05:54:05	05:54:05	05:54:05	05:54:05	05:54:05	05:54:05	05:54:12	05:54:12	05:54:12	05:54:12	05:54:12	05:54:12	05:54:12	05:54:12	05:54:12	05:54:12		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	05:54:12	05:54:12	05:54:12	05:54:12	05:54:12	05:54:12			05:54:12	05:54:12	05:54:12	05:54:12	05:54:19	05:54:19	05:54:19	05:54:19	05:54:19	05:54:19			05:54:19	05:54:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
12	05:54:19	05:54:19	05:54:19	05:54:19	05:54:19	05:54:19			05:54:19	05:54:19	05:54:19	05:54:19	05:54:26	05:54:26	05:54:26	05:54:26	05:54:26	05:54:26			05:54:27	05:54:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
13	05:54:27	05:54:27	05:54:27	05:54:27	05:54:27	05:54:27			05:54:27	05:54:27	05:54:27	05:54:27	05:54:33	05:54:33	05:54:33	05:54:33	05:54:33	05:54:33			05:54:34	05:54:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
14	05:54:34	05:54:34	05:54:34	05:54:34	05:54:34	05:54:34			05:54:34	05:54:34	05:54:34	05:54:34	05:54:40	05:54:40	05:54:40	05:54:40	05:54:40	05:54:40			05:54:41	05:54:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
15	05:54:41	05:54:41	05:54:41	05:54:41	05:54:41	05:54:41			05:54:41	05:54:41	05:54:41	05:54:41	05:54:47	05:54:47	05:54:48	05:54:48	05:54:48	05:54:48			05:54:48	05:54:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
16	05:54:48	05:54:48	05:54:48	05:54:48	05:54:48	05:54:48			05:54:48	05:54:48	05:54:48	05:54:48	05:54:55	05:54:55	05:54:55	05:54:55	05:54:55	05:54:55			05:54:55	05:54:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
17	05:54:55	05:54:55	05:54:55	05:54:55	05:54:55	05:54:55			05:54:56	05:54:56	05:54:56	05:54:56	05:55:02	05:55:02	05:55:02	05:55:02	05:55:02	05:55:02			05:55:02	05:55:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
18	05:55:03	05:55:03	05:55:03	05:55:03	05:55:03	05:55:03			05:55:03	05:55:03	05:55:03	05:55:03	05:55:09	05:55:09	05:55:09	05:55:09	05:55:09	05:55:09			05:55:10	05:55:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
19	05:55:10	05:55:10	05:55:10	05:55:10	05:55:10	05:55:10			05:55:10	05:55:10	05:55:10	05:55:10	05:55:16	05:55:16	05:55:16	05:55:16	05:55:16	05:55:16			05:55:17	05:55:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
20	05:55:17	05:55:17	05:55:17	05:55:17	05:55:17	05:55:17	05:55:17	05:55:17	05:55:17	05:55:17	05:55:17	05:55:17	05:55:24	05:55:24	05:55:24	05:55:24	05:55:24	05:55:24	05:55:24	05:55:24	05:55:24	05:55:24		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
