Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	06:51:45	06:51:45	06:51:45	06:51:45	06:51:45	06:51:45	06:51:45	06:51:45	06:51:45	06:51:45	06:51:45	06:51:45	06:51:53	06:51:53	06:51:53	06:51:53	06:51:53	06:51:53	06:51:53	06:51:53	06:51:54	06:51:54		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
11	06:51:54	06:51:54	06:51:54	06:51:54	06:51:54	06:51:54			06:51:54	06:51:54	06:51:54	06:51:54	06:52:01	06:52:01	06:52:01	06:52:01	06:52:01	06:52:01			06:52:02	06:52:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
12	06:52:02	06:52:02	06:52:02	06:52:02	06:52:02	06:52:02			06:52:02	06:52:02	06:52:02	06:52:02	06:52:09	06:52:09	06:52:09	06:52:09	06:52:09	06:52:09			06:52:10	06:52:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
13	06:52:10	06:52:10	06:52:10	06:52:10	06:52:10	06:52:10			06:52:10	06:52:10	06:52:10	06:52:10	06:52:17	06:52:17	06:52:17	06:52:17	06:52:17	06:52:17			06:52:18	06:52:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
14	06:52:18	06:52:18	06:52:18	06:52:18	06:52:18	06:52:18			06:52:18	06:52:18	06:52:18	06:52:18	06:52:26	06:52:26	06:52:26	06:52:26	06:52:26	06:52:26			06:52:26	06:52:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
15	06:52:26	06:52:26	06:52:26	06:52:26	06:52:26	06:52:26			06:52:26	06:52:26	06:52:26	06:52:26	06:52:34	06:52:34	06:52:34	06:52:34	06:52:34	06:52:34			06:52:34	06:52:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
16	06:52:34	06:52:34	06:52:34	06:52:34	06:52:34	06:52:34			06:52:34	06:52:34	06:52:34	06:52:34	06:52:42	06:52:42	06:52:42	06:52:42	06:52:42	06:52:42			06:52:42	06:52:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
17	06:52:42	06:52:42	06:52:42	06:52:42	06:52:42	06:52:42			06:52:42	06:52:42	06:52:42	06:52:42	06:52:50	06:52:50	06:52:50	06:52:50	06:52:50	06:52:50			06:52:50	06:52:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
18	06:52:50	06:52:50	06:52:50	06:52:50	06:52:50	06:52:50			06:52:50	06:52:50	06:52:50	06:52:50	06:52:58	06:52:58	06:52:58	06:52:58	06:52:58	06:52:58			06:52:58	06:52:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
19	06:52:58	06:52:58	06:52:58	06:52:58	06:52:58	06:52:58			06:52:58	06:52:58	06:52:58	06:52:58	06:53:06	06:53:06	06:53:06	06:53:06	06:53:06	06:53:06			06:53:06	06:53:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
20	06:53:06	06:53:06	06:53:06	06:53:06	06:53:06	06:53:06	06:53:06	06:53:07	06:53:07	06:53:07	06:53:07	06:53:07	06:53:14	06:53:14	06:53:14	06:53:14	06:53:14	06:53:14	06:53:14	06:53:14	06:53:15	06:53:15		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
