ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	4109.333333333333	4109.333333333333	
1	4109.333333333333	4109.333333333333	
2	4109.333333333333	4109.333333333333	
3	4109.333333333333	4109.333333333333	
4	4109.333333333333	4109.333333333333	
5	4109.333333333333	4109.333333333333	
6	4109.333333333333	4109.333333333333	
7	4109.333333333333	4109.333333333333	
8	4109.333333333333	4109.333333333333	
9	4109.333333333333	4109.333333333333	
10	4109.333333333333	4109.333333333333	
11	4109.333333333333	4109.333333333333	
12	4109.333333333333	4109.333333333333	
13	4109.333333333333	4109.333333333333	
14	4109.333333333333	4109.333333333333	
15	4109.333333333333	4109.333333333333	
16	4109.333333333333	4109.333333333333	
17	4109.333333333333	4109.333333333333	
18	4109.333333333333	4109.333333333333	
19	4109.333333333333	4109.333333333333	
20	4109.333333333333	4109.333333333333	
