Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	03:50:15	03:50:15	03:50:15	03:50:15	03:50:15	03:50:15	03:50:15	03:50:15	03:50:15	03:50:15	03:50:15	03:50:15	03:50:23	03:50:23	03:50:23	03:50:23	03:50:23	03:50:23	03:50:23	03:50:23	03:50:23	03:50:23		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
11	03:50:23	03:50:23	03:50:23	03:50:23	03:50:23	03:50:23			03:50:23	03:50:23	03:50:23	03:50:23	03:50:30	03:50:30	03:50:30	03:50:30	03:50:30	03:50:30			03:50:31	03:50:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
12	03:50:31	03:50:31	03:50:31	03:50:31	03:50:31	03:50:31			03:50:31	03:50:31	03:50:31	03:50:31	03:50:39	03:50:39	03:50:39	03:50:39	03:50:39	03:50:39			03:50:39	03:50:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
13	03:50:39	03:50:39	03:50:39	03:50:39	03:50:39	03:50:39			03:50:39	03:50:39	03:50:39	03:50:39	03:50:46	03:50:46	03:50:46	03:50:46	03:50:46	03:50:46			03:50:47	03:50:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
14	03:50:47	03:50:47	03:50:47	03:50:47	03:50:47	03:50:47			03:50:47	03:50:47	03:50:47	03:50:47	03:50:54	03:50:54	03:50:54	03:50:54	03:50:54	03:50:54			03:50:55	03:50:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
15	03:50:55	03:50:55	03:50:55	03:50:55	03:50:55	03:50:55			03:50:55	03:50:55	03:50:55	03:50:55	03:51:02	03:51:02	03:51:02	03:51:02	03:51:02	03:51:02			03:51:03	03:51:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
16	03:51:03	03:51:03	03:51:03	03:51:03	03:51:03	03:51:03			03:51:03	03:51:03	03:51:03	03:51:03	03:51:10	03:51:10	03:51:10	03:51:10	03:51:10	03:51:10			03:51:10	03:51:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
17	03:51:11	03:51:11	03:51:11	03:51:11	03:51:11	03:51:11			03:51:11	03:51:11	03:51:11	03:51:11	03:51:18	03:51:18	03:51:18	03:51:18	03:51:18	03:51:18			03:51:18	03:51:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
18	03:51:19	03:51:19	03:51:19	03:51:19	03:51:19	03:51:19			03:51:19	03:51:19	03:51:19	03:51:19	03:51:26	03:51:26	03:51:26	03:51:26	03:51:26	03:51:26			03:51:26	03:51:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
19	03:51:27	03:51:27	03:51:27	03:51:27	03:51:27	03:51:27			03:51:27	03:51:27	03:51:27	03:51:27	03:51:34	03:51:34	03:51:34	03:51:34	03:51:34	03:51:34			03:51:34	03:51:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
20	03:51:34	03:51:34	03:51:34	03:51:34	03:51:35	03:51:35	03:51:35	03:51:35	03:51:35	03:51:35	03:51:35	03:51:35	03:51:42	03:51:42	03:51:42	03:51:42	03:51:42	03:51:42	03:51:42	03:51:42	03:51:43	03:51:43		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
