ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	127.93300452798839	127.93300452798839	127.93300452798839	127.93300452798839
1	127.93367087677812	127.93215147903845	127.93334891022054	127.93454634140268
2	127.93494052597212	127.93178476486942	127.93399359382003	127.93603006694416
3	127.93713571647055	127.93182420553124	127.93494492961533	127.93790758882761
4	127.93748161734803	127.93169248189258	127.93504106806846	127.9382408399698
5	127.937797110249	127.93096295579964	127.93488744310523	127.93861143962039
6	127.93832190898985	127.93028725605541	127.93503409909587	127.93942413399358
7	127.93815180600919	127.92861153656945	127.93441056953756	127.93975477479427
8	127.93939483097193	127.92827976662682	127.93486976359121	127.94070189935614
9	127.93870638453824	127.92697975095068	127.934147388102	127.9401780885434
10	127.93928639301801	127.92649374748193	127.93399722552002	127.94026049149399
11	127.93952343075705	127.92597221877217	127.9340388787696	127.94088251239836
12	127.93937368872014	127.92515170056686	127.9338707329906	127.94122714868267
13	127.93879770739909	127.92431436866109	127.93324293388184	127.94059125207491
14	127.93902941376325	127.9231911758134	127.93284268431546	127.94062339457476
15	127.94049650147701	127.92334156813656	127.93330082714425	127.94170650419237
16	127.94037161086545	127.92265227467145	127.93280247098917	127.94135696025386
17	127.94025646350322	127.92236647554802	127.93297414281645	127.94182241779357
18	127.94032166638021	127.92183631403995	127.93268417741774	127.94147681676924
19	127.94083300575124	127.92128867901928	127.93269457973221	127.94197111201791
20	127.94141221331368	127.92111379614173	127.93297784550717	127.94266396360868
