Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	13:25:57	13:25:57	13:25:57	13:25:57	13:25:57	13:25:57	13:25:57	13:25:57	13:25:57	13:25:57	13:25:57	13:25:57	13:26:05	13:26:05	13:26:05	13:26:05	13:26:05	13:26:05	13:26:05	13:26:05	13:26:06	13:26:06		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:09
11	13:26:06	13:26:06	13:26:06	13:26:06	13:26:06	13:26:06			13:26:06	13:26:06	13:26:06	13:26:06	13:26:13	13:26:13	13:26:13	13:26:13	13:26:13	13:26:13			13:26:14	13:26:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:08
12	13:26:15	13:26:15	13:26:15	13:26:15	13:26:15	13:26:15			13:26:15	13:26:15	13:26:15	13:26:15	13:26:22	13:26:22	13:26:22	13:26:22	13:26:22	13:26:22			13:26:23	13:26:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
13	13:26:23	13:26:23	13:26:23	13:26:23	13:26:23	13:26:23			13:26:23	13:26:23	13:26:23	13:26:23	13:26:31	13:26:31	13:26:31	13:26:31	13:26:31	13:26:31			13:26:32	13:26:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:01	00:00:08
14	13:26:32	13:26:32	13:26:32	13:26:32	13:26:32	13:26:32			13:26:32	13:26:32	13:26:32	13:26:32	13:26:39	13:26:39	13:26:39	13:26:39	13:26:40	13:26:40			13:26:40	13:26:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
15	13:26:40	13:26:40	13:26:40	13:26:40	13:26:40	13:26:40			13:26:40	13:26:40	13:26:40	13:26:40	13:26:47	13:26:47	13:26:47	13:26:47	13:26:47	13:26:47			13:26:49	13:26:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:01	00:00:08
16	13:26:49	13:26:49	13:26:49	13:26:49	13:26:50	13:26:50			13:26:50	13:26:50	13:26:50	13:26:50	13:26:57	13:26:57	13:26:57	13:26:57	13:26:57	13:26:57			13:26:58	13:26:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
17	13:26:58	13:26:58	13:26:58	13:26:58	13:26:58	13:26:58			13:26:58	13:26:58	13:26:58	13:26:58	13:27:06	13:27:06	13:27:06	13:27:06	13:27:06	13:27:06			13:27:07	13:27:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
18	13:27:07	13:27:07	13:27:07	13:27:07	13:27:07	13:27:07			13:27:07	13:27:07	13:27:07	13:27:07	13:27:15	13:27:15	13:27:15	13:27:15	13:27:15	13:27:15			13:27:15	13:27:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
19	13:27:16	13:27:16	13:27:16	13:27:16	13:27:16	13:27:16			13:27:16	13:27:16	13:27:16	13:27:16	13:27:23	13:27:23	13:27:23	13:27:23	13:27:23	13:27:23			13:27:24	13:27:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:01	00:00:08
20	13:27:24	13:27:24	13:27:24	13:27:24	13:27:24	13:27:24	13:27:24	13:27:24	13:27:24	13:27:24	13:27:24	13:27:24	13:27:33	13:27:33	13:27:33	13:27:33	13:27:33	13:27:33	13:27:33	13:27:33	13:27:33	13:27:33		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00	00:00:00	00:00:00	00:00:09
