ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2044.6	2044.6	
1	2045.8	2045.8	
2	2046.0666666666666	2046.0666666666666	
3	2047.0	2047.0	
4	2047.2666666666667	2047.2666666666667	
5	2047.2666666666667	2047.2666666666667	
6	2047.2	2047.2	
7	2047.0666666666666	2047.0666666666666	
8	2046.8666666666666	2046.8666666666666	
9	2047.0666666666666	2047.0666666666666	
10	2047.0	2047.0	
11	2046.8666666666666	2046.8666666666666	
12	2046.8666666666666	2046.8666666666666	
13	2046.8666666666666	2046.8666666666666	
14	2046.8	2046.8	
15	2046.5333333333333	2046.5333333333333	
16	2046.7333333333333	2046.7333333333333	
17	2046.3333333333333	2046.3333333333333	
18	2046.6	2046.6	
19	2046.4	2046.4	
20	2046.4666666666667	2046.4666666666667	
