ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	133.4992754592751	133.4992754592751	133.4992754592751	133.4992754592751
1	133.51299769899393	133.50707469915207	133.51059192873836	133.51410915832466
2	133.52049275338004	133.50992907586183	133.51602889541482	133.5220284112629
3	133.52610984689244	133.51027403283408	133.51957566993127	133.528557012432
4	133.53074337319114	133.51067073027247	133.52222824295887	133.53319295574656
5	133.53655268792687	133.51214864813696	133.5254898554525	133.53800097161968
6	133.53773503009373	133.51129258201934	133.52641775957227	133.54053558622792
7	133.53844421006664	133.5096252111863	133.52647070692552	133.541907161012
8	133.53994808245116	133.50830255906845	133.5271284669819	133.54424182200898
9	133.54220806458196	133.50682869203308	133.52720094069832	133.54565625301154
10	133.54231711285885	133.50580015377247	133.5268558966936	133.54587081216434
11	133.5426589804357	133.50350641117882	133.52617088364107	133.54638736624472
12	133.54313418503793	133.50175453494947	133.52555051564119	133.54709589402245
13	133.543525328368	133.5000185422952	133.52497301865705	133.54752766323077
14	133.54245904388802	133.4985855594121	133.52400008813888	133.54727229111424
15	133.54363117423625	133.49783346541122	133.52371440099338	133.54735091429555
16	133.5437883393591	133.4966001401546	133.52380229539452	133.54897897496832
17	133.5470233312007	133.49620091588383	133.5240175952371	133.5498689341185
18	133.5455110669821	133.49500083694582	133.5234663745293	133.54987992367936
19	133.54453684577172	133.4929891323956	133.52268192059285	133.55032058338648
20	133.54755084801377	133.49267845800378	133.523178006935	133.55135316782858
