Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	03:30:07	03:30:07	03:30:07	03:30:07	03:30:07	03:30:07	03:30:07	03:30:07	03:30:07	03:30:07	03:30:07	03:30:07	03:30:15	03:30:15	03:30:15	03:30:15	03:30:15	03:30:15	03:30:15	03:30:15	03:30:15	03:30:15		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
11	03:30:15	03:30:16	03:30:16	03:30:16	03:30:16	03:30:16			03:30:16	03:30:16	03:30:16	03:30:16	03:30:23	03:30:23	03:30:23	03:30:23	03:30:23	03:30:23			03:30:23	03:30:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
12	03:30:23	03:30:23	03:30:23	03:30:23	03:30:23	03:30:23			03:30:23	03:30:23	03:30:23	03:30:23	03:30:30	03:30:30	03:30:30	03:30:30	03:30:30	03:30:30			03:30:30	03:30:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
13	03:30:31	03:30:31	03:30:31	03:30:31	03:30:31	03:30:31			03:30:31	03:30:31	03:30:31	03:30:31	03:30:37	03:30:37	03:30:37	03:30:37	03:30:37	03:30:37			03:30:38	03:30:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
14	03:30:38	03:30:38	03:30:38	03:30:38	03:30:38	03:30:38			03:30:38	03:30:38	03:30:38	03:30:38	03:30:45	03:30:45	03:30:45	03:30:45	03:30:45	03:30:45			03:30:46	03:30:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
15	03:30:46	03:30:46	03:30:46	03:30:46	03:30:46	03:30:46			03:30:46	03:30:46	03:30:46	03:30:46	03:30:52	03:30:52	03:30:52	03:30:52	03:30:52	03:30:52			03:30:53	03:30:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
16	03:30:53	03:30:53	03:30:53	03:30:53	03:30:53	03:30:53			03:30:53	03:30:53	03:30:53	03:30:53	03:31:00	03:31:00	03:31:00	03:31:00	03:31:00	03:31:00			03:31:00	03:31:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
17	03:31:00	03:31:01	03:31:01	03:31:01	03:31:01	03:31:01			03:31:01	03:31:01	03:31:01	03:31:01	03:31:07	03:31:07	03:31:07	03:31:07	03:31:07	03:31:07			03:31:08	03:31:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
18	03:31:08	03:31:08	03:31:08	03:31:08	03:31:08	03:31:08			03:31:08	03:31:08	03:31:08	03:31:08	03:31:15	03:31:15	03:31:15	03:31:15	03:31:15	03:31:15			03:31:16	03:31:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
19	03:31:16	03:31:16	03:31:16	03:31:16	03:31:16	03:31:16			03:31:16	03:31:16	03:31:16	03:31:16	03:31:23	03:31:23	03:31:23	03:31:23	03:31:23	03:31:23			03:31:24	03:31:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
20	03:31:24	03:31:24	03:31:24	03:31:24	03:31:24	03:31:24	03:31:24	03:31:24	03:31:24	03:31:24	03:31:24	03:31:24	03:31:32	03:31:32	03:31:32	03:31:32	03:31:32	03:31:32	03:31:32	03:31:32	03:31:33	03:31:33		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
