ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2051.5666666666666	2051.5666666666666	
1	2057.1	2057.1	
2	2061.3333333333335	2061.3333333333335	
3	2062.8	2062.8	
4	2065.4	2065.4	
5	2065.733333333333	2065.733333333333	
6	2066.2	2066.2	
7	2066.633333333333	2066.633333333333	
8	2066.7	2066.7	
9	2067.0	2067.0	
10	2066.9333333333334	2066.9333333333334	
11	2066.7	2066.7	
12	2066.266666666667	2066.266666666667	
13	2066.3333333333335	2066.3333333333335	
14	2065.9	2065.9	
15	2066.2	2066.2	
16	2065.866666666667	2065.866666666667	
17	2066.0333333333333	2066.0333333333333	
18	2065.3333333333335	2065.3333333333335	
19	2065.2	2065.2	
20	2065.1	2065.1	
