Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	04:51:08	04:51:08	04:51:08	04:51:08	04:51:08	04:51:08	04:51:08	04:51:10	04:51:10	04:51:10	04:51:10	04:51:10	04:51:20	04:51:20	04:51:20	04:51:20	04:51:20	04:51:20	04:51:20	04:51:20	04:51:22	04:51:22		00:00:00	00:00:00	00:00:01	00:00:01	00:00:00	00:00:10	00:00:00	00:00:00	00:00:00	00:00:01	00:00:13
11	04:51:22	04:51:22	04:51:22	04:51:22	04:51:22	04:51:22			04:51:22	04:51:22	04:51:22	04:51:22	04:51:32	04:51:32	04:51:32	04:51:32	04:51:32	04:51:32			04:51:33	04:51:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
12	04:51:33	04:51:33	04:51:33	04:51:33	04:51:34	04:51:34			04:51:34	04:51:34	04:51:34	04:51:34	04:51:43	04:51:43	04:51:43	04:51:43	04:51:44	04:51:44			04:51:44	04:51:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:11
13	04:51:44	04:51:44	04:51:45	04:51:45	04:51:45	04:51:45			04:51:45	04:51:45	04:51:45	04:51:45	04:51:54	04:51:54	04:51:54	04:51:54	04:51:54	04:51:54			04:51:54	04:51:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
14	04:51:54	04:51:54	04:51:54	04:51:54	04:51:54	04:51:54			04:51:54	04:51:54	04:51:54	04:51:54	04:52:03	04:52:03	04:52:03	04:52:03	04:52:03	04:52:03			04:52:04	04:52:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
15	04:52:04	04:52:04	04:52:04	04:52:04	04:52:04	04:52:04			04:52:04	04:52:04	04:52:04	04:52:04	04:52:12	04:52:12	04:52:12	04:52:12	04:52:12	04:52:12			04:52:13	04:52:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
16	04:52:13	04:52:13	04:52:13	04:52:13	04:52:13	04:52:13			04:52:13	04:52:13	04:52:13	04:52:13	04:52:22	04:52:22	04:52:22	04:52:22	04:52:22	04:52:22			04:52:23	04:52:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
17	04:52:23	04:52:23	04:52:23	04:52:23	04:52:23	04:52:23			04:52:23	04:52:23	04:52:24	04:52:24	04:52:32	04:52:32	04:52:32	04:52:32	04:52:32	04:52:32			04:52:33	04:52:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:10
18	04:52:34	04:52:34	04:52:34	04:52:34	04:52:34	04:52:34			04:52:34	04:52:34	04:52:34	04:52:34	04:52:43	04:52:43	04:52:43	04:52:43	04:52:43	04:52:43			04:52:43	04:52:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
19	04:52:44	04:52:44	04:52:44	04:52:44	04:52:44	04:52:44			04:52:44	04:52:44	04:52:44	04:52:44	04:52:53	04:52:53	04:52:53	04:52:53	04:52:53	04:52:53			04:52:54	04:52:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
20	04:52:54	04:52:54	04:52:54	04:52:54	04:52:54	04:52:54	04:52:54	04:52:55	04:52:55	04:52:55	04:52:55	04:52:55	04:53:06	04:53:06	04:53:06	04:53:06	04:53:06	04:53:06	04:53:06	04:53:06	04:53:08	04:53:08		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:11	00:00:00	00:00:00	00:00:00	00:00:01	00:00:13
