Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	06:44:13	06:44:13	06:44:13	06:44:13	06:44:13	06:44:13	06:44:13	06:44:13	06:44:13	06:44:13	06:44:13	06:44:13	06:44:20	06:44:20	06:44:20	06:44:20	06:44:20	06:44:20	06:44:20	06:44:20	06:44:20	06:44:20		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	06:44:21	06:44:21	06:44:21	06:44:21	06:44:21	06:44:21			06:44:21	06:44:21	06:44:21	06:44:21	06:44:27	06:44:27	06:44:27	06:44:27	06:44:27	06:44:27			06:44:28	06:44:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
12	06:44:28	06:44:28	06:44:28	06:44:28	06:44:28	06:44:28			06:44:28	06:44:28	06:44:28	06:44:28	06:44:35	06:44:35	06:44:35	06:44:35	06:44:35	06:44:35			06:44:35	06:44:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
13	06:44:35	06:44:35	06:44:35	06:44:35	06:44:35	06:44:35			06:44:35	06:44:35	06:44:35	06:44:35	06:44:42	06:44:42	06:44:42	06:44:42	06:44:42	06:44:42			06:44:42	06:44:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
14	06:44:42	06:44:42	06:44:42	06:44:42	06:44:42	06:44:42			06:44:42	06:44:42	06:44:42	06:44:42	06:44:49	06:44:49	06:44:49	06:44:49	06:44:49	06:44:49			06:44:49	06:44:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
15	06:44:49	06:44:49	06:44:49	06:44:49	06:44:49	06:44:49			06:44:49	06:44:49	06:44:49	06:44:49	06:44:56	06:44:56	06:44:56	06:44:56	06:44:56	06:44:56			06:44:57	06:44:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
16	06:44:57	06:44:57	06:44:57	06:44:57	06:44:57	06:44:57			06:44:57	06:44:57	06:44:57	06:44:57	06:45:03	06:45:03	06:45:03	06:45:03	06:45:03	06:45:03			06:45:04	06:45:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
17	06:45:04	06:45:04	06:45:04	06:45:04	06:45:04	06:45:04			06:45:04	06:45:04	06:45:04	06:45:04	06:45:11	06:45:11	06:45:11	06:45:11	06:45:11	06:45:11			06:45:11	06:45:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
18	06:45:11	06:45:11	06:45:11	06:45:11	06:45:11	06:45:11			06:45:11	06:45:11	06:45:11	06:45:11	06:45:18	06:45:18	06:45:18	06:45:18	06:45:18	06:45:18			06:45:18	06:45:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
19	06:45:18	06:45:18	06:45:18	06:45:18	06:45:18	06:45:18			06:45:18	06:45:18	06:45:18	06:45:18	06:45:25	06:45:25	06:45:25	06:45:25	06:45:25	06:45:25			06:45:25	06:45:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
20	06:45:25	06:45:25	06:45:25	06:45:25	06:45:25	06:45:25	06:45:25	06:45:26	06:45:26	06:45:26	06:45:26	06:45:26	06:45:33	06:45:33	06:45:33	06:45:33	06:45:33	06:45:33	06:45:33	06:45:33	06:45:33	06:45:33		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
