Iteration	car_travel	car_wait	stageActivity_travel	stageActivity_wait
0	312.4602777777778	0.0	0.0	0.0
1	312.4266666666667	0.0	0.0	0.0
2	312.40194444444444	0.0	0.0	0.0
3	312.4188888888889	0.0	0.0	0.0
4	312.3525	0.0	0.0	0.0
5	312.3386111111111	0.0	0.0	0.0
6	312.29305555555555	0.0	0.0	0.0
7	312.2972222222222	0.0	0.0	0.0
8	312.3286111111111	0.0	0.0	0.0
9	312.2575	0.0	0.0	0.0
10	312.2655555555556	0.0	0.0	0.0
11	312.2613888888889	0.0	0.0	0.0
12	312.3011111111111	0.0	0.0	0.0
13	312.265	0.0	0.0	0.0
14	312.2938888888889	0.0	0.0	0.0
15	312.2247222222222	0.0	0.0	0.0
16	312.22333333333336	0.0	0.0	0.0
17	312.2422222222222	0.0	0.0	0.0
18	312.2291666666667	0.0	0.0	0.0
19	312.21972222222223	0.0	0.0	0.0
20	312.2241666666667	0.0	0.0	0.0
