Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	07:25:13	07:25:13	07:25:13			07:25:13	07:25:13	07:25:13	07:25:13	07:25:13	07:25:13	07:25:13	07:25:22	07:25:22	07:25:22	07:25:22	07:25:22	07:25:22			07:25:23	07:25:23		00:00:00		00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:10
1	07:25:23	07:25:23	07:25:23	07:25:23	07:25:23	07:25:23	07:25:23	07:25:24	07:25:24	07:25:24	07:25:24	07:25:24	07:25:31	07:25:31	07:25:31	07:25:31	07:25:31	07:25:31			07:25:32	07:25:32		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
2	07:25:32	07:25:32	07:25:32	07:25:32	07:25:32	07:25:32			07:25:32	07:25:32	07:25:32	07:25:32	07:25:39	07:25:39	07:25:39	07:25:39	07:25:39	07:25:39			07:25:40	07:25:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
3	07:25:40	07:25:40	07:25:40	07:25:40	07:25:40	07:25:40			07:25:40	07:25:40	07:25:40	07:25:40	07:25:47	07:25:47	07:25:47	07:25:47	07:25:47	07:25:47			07:25:48	07:25:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
4	07:25:48	07:25:48	07:25:48	07:25:48	07:25:48	07:25:48			07:25:48	07:25:48	07:25:48	07:25:48	07:25:55	07:25:55	07:25:55	07:25:55	07:25:55	07:25:55			07:25:55	07:25:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
5	07:25:55	07:25:55	07:25:55	07:25:55	07:25:55	07:25:55			07:25:55	07:25:55	07:25:55	07:25:55	07:26:02	07:26:02	07:26:02	07:26:02	07:26:02	07:26:02			07:26:03	07:26:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
6	07:26:03	07:26:03	07:26:03	07:26:03	07:26:03	07:26:03			07:26:03	07:26:03	07:26:03	07:26:03	07:26:10	07:26:10	07:26:10	07:26:10	07:26:10	07:26:10			07:26:11	07:26:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
7	07:26:11	07:26:11	07:26:11	07:26:11	07:26:11	07:26:11			07:26:11	07:26:11	07:26:11	07:26:11	07:26:18	07:26:18	07:26:18	07:26:18	07:26:18	07:26:18			07:26:18	07:26:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
8	07:26:19	07:26:19	07:26:19	07:26:19	07:26:19	07:26:19			07:26:19	07:26:19	07:26:19	07:26:19	07:26:25	07:26:25	07:26:25	07:26:25	07:26:25	07:26:25			07:26:26	07:26:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
9	07:26:26	07:26:26	07:26:26	07:26:26	07:26:26	07:26:26			07:26:26	07:26:26	07:26:26	07:26:26	07:26:33	07:26:33	07:26:33	07:26:33	07:26:33	07:26:33			07:26:33	07:26:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
10	07:26:33	07:26:33	07:26:33	07:26:33	07:26:33	07:26:33	07:26:33	07:26:33	07:26:33	07:26:33	07:26:33	07:26:33	07:26:41	07:26:41	07:26:41	07:26:41	07:26:41	07:26:41	07:26:41	07:26:41	07:26:41	07:26:41		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	07:26:41	07:26:41	07:26:41	07:26:41	07:26:41	07:26:41			07:26:41	07:26:41	07:26:41	07:26:41	07:26:48	07:26:48	07:26:48	07:26:48	07:26:48	07:26:48			07:26:49	07:26:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
12	07:26:49	07:26:49	07:26:49	07:26:49	07:26:49	07:26:49			07:26:49	07:26:49	07:26:49	07:26:49	07:26:56	07:26:56	07:26:56	07:26:56	07:26:56	07:26:56			07:26:56	07:26:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
13	07:26:56	07:26:56	07:26:56	07:26:56	07:26:56	07:26:56			07:26:56	07:26:56	07:26:56	07:26:56	07:27:03	07:27:03	07:27:03	07:27:03	07:27:03	07:27:03			07:27:03	07:27:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
14	07:27:03	07:27:03	07:27:03	07:27:03	07:27:04	07:27:04			07:27:04	07:27:04	07:27:04	07:27:04	07:27:10	07:27:10	07:27:10	07:27:10	07:27:10	07:27:10			07:27:11	07:27:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
15	07:27:11	07:27:11	07:27:11	07:27:11	07:27:11	07:27:11			07:27:11	07:27:11	07:27:11	07:27:11	07:27:18	07:27:18	07:27:18	07:27:18	07:27:18	07:27:18			07:27:19	07:27:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
16	07:27:19	07:27:19	07:27:19	07:27:19	07:27:19	07:27:19			07:27:19	07:27:19	07:27:19	07:27:19	07:27:25	07:27:25	07:27:25	07:27:25	07:27:25	07:27:25			07:27:26	07:27:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
17	07:27:26	07:27:26	07:27:26	07:27:26	07:27:26	07:27:26			07:27:26	07:27:26	07:27:26	07:27:26	07:27:33	07:27:33	07:27:33	07:27:33	07:27:33	07:27:33			07:27:34	07:27:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
