ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2053.233333333333	2053.233333333333	
1	2057.6666666666665	2057.6666666666665	
2	2059.8	2059.8	
3	2061.766666666667	2061.766666666667	
4	2062.5666666666666	2062.5666666666666	
5	2063.766666666667	2063.766666666667	
6	2064.4333333333334	2064.4333333333334	
7	2064.8333333333335	2064.8333333333335	
8	2065.866666666667	2065.866666666667	
9	2065.7	2065.7	
10	2065.4	2065.4	
11	2066.366666666667	2066.366666666667	
12	2066.1	2066.1	
13	2065.1	2065.1	
14	2065.733333333333	2065.733333333333	
15	2065.9666666666667	2065.9666666666667	
16	2065.5333333333333	2065.5333333333333	
17	2065.2	2065.2	
18	2065.4666666666667	2065.4666666666667	
19	2065.233333333333	2065.233333333333	
20	2065.133333333333	2065.133333333333	
