ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	131.1027783684318	131.1027783684318	131.1027783684318	131.1027783684318
1	131.6326636934876	131.48475492501825	131.56045535103658	131.63615577705528
2	131.93830550932086	131.70109416911706	131.82350701692152	131.94140415702333
3	132.14578314856723	131.846542658327	132.00396068567886	132.1512209854998
4	132.26192140469834	131.91590623030126	132.1006094504218	132.26845029990983
5	132.3361733326466	131.9621601515417	132.16480747779036	132.34333945703588
6	132.36915772673234	131.97878351851173	132.19646565790546	132.38007415695637
7	132.40936119259237	132.00227675104134	132.23228758386225	132.4202455527059
8	132.43187982941117	132.00844419180825	132.25196047684858	132.44684870941086
9	132.44587492404278	132.0073453660706	132.26200553843927	132.45948667546813
10	132.4567714398234	132.00668101645465	132.27210023987473	132.47330418345365
11	132.46336732246343	132.0025126702521	132.27672946555077	132.47850033276072
12	132.47114218840133	131.9985571630801	132.28277045164197	132.4902330079418
13	132.4793103269049	131.99562143795	132.28595773772693	132.4950920966329
14	132.4786543974797	131.99455926192408	132.28860935758897	132.49885781759397
15	132.48252583895007	131.99007622796103	132.28952207567536	132.5012392306529
16	132.48696345597628	131.987436431291	132.2933381216507	132.50760671114287
17	132.48884379171164	131.98697948992134	132.2930831487243	132.50709015479904
18	132.49793783222952	131.99002972486846	132.29899757966638	132.51580961568808
19	132.50211004903022	131.98884026241385	132.30171156982982	132.5209729005567
20	132.5035273610799	131.98845593611793	132.3025750174185	132.5223212308033
