ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	129.5115470667444	129.5115470667444	129.5115470667444	129.5115470667444
1	130.1857273746553	129.98561712397296	130.09022640951505	130.19483569505712
2	130.69469004362486	130.29860167675227	130.51106706205655	130.7208838710695
3	130.94891287156875	130.41502249693914	130.70218080307959	130.97311026380024
4	131.09595476635295	130.46707608944774	130.80779159813096	131.12264425717558
5	131.19478398377996	130.48896003216382	130.88768036423852	131.25453044995837
6	131.38989741250532	130.5744477205473	131.03387547838508	131.4429953126886
7	131.46559273912166	130.57262781321933	131.07079266879603	131.5175320245336
8	131.61470911947418	130.6391433570584	131.20186019554896	131.69562075562425
9	131.65776467626384	130.64285517943986	131.22442026416545	131.7383763100787
10	131.71351921219977	130.63724474851418	131.26226179860657	131.79674909289656
11	131.78056606758963	130.63089425324412	131.27927177088657	131.83612271531322
12	131.68250814553096	130.5573658034171	131.22569817557186	131.78821365905551
13	131.7184426939095	130.55154438662993	131.2216489132352	131.79592111955856
14	131.79574634325107	130.53866516930393	131.25598102540596	131.87464528070836
15	131.7453654152135	130.51786063936422	131.23346676325397	131.8476308474417
16	131.7570507042805	130.49851894129358	131.2298773002243	131.85462683659537
17	131.77006067089204	130.48003264942918	131.2258277306576	131.87394208833467
18	131.8231758900974	130.4746113568525	131.23716533734495	131.8996613219813
19	131.79281016800854	130.44629616184815	131.22416354513683	131.89755282318325
20	131.82440308629043	130.43005803729937	131.22439442583524	131.90045863933548
