ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2052.3333333333335	2052.3333333333335	
1	2060.3333333333335	2060.3333333333335	
2	2064.3333333333335	2064.3333333333335	
3	2067.0	2067.0	
4	2072.3333333333335	2072.3333333333335	
5	2078.0	2078.0	
6	2077.6666666666665	2077.6666666666665	
7	2082.3333333333335	2082.3333333333335	
8	2087.3333333333335	2087.3333333333335	
9	2086.3333333333335	2086.3333333333335	
10	2088.6666666666665	2088.6666666666665	
11	2089.3333333333335	2089.3333333333335	
12	2095.0	2095.0	
13	2095.6666666666665	2095.6666666666665	
14	2095.0	2095.0	
15	2099.6666666666665	2099.6666666666665	
16	2098.0	2098.0	
17	2102.3333333333335	2102.3333333333335	
18	2102.6666666666665	2102.6666666666665	
19	2102.3333333333335	2102.3333333333335	
20	2107.6666666666665	2107.6666666666665	
