ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	128.47350775135686	128.47350775135686	128.47350775135686	128.47350775135686
1	129.44406803088987	129.05457482670036	129.2512193690843	129.44786391146826
2	129.9972640064136	129.40867648389735	129.72520033949496	130.0073450043446
3	130.5709540605282	129.75963971432873	130.20388041975423	130.59655331159541
4	130.80162099380297	129.89296020558118	130.3956795079633	130.83409046290024
5	131.1193711414623	130.09060825148987	130.67028049910857	131.1490876146432
6	131.1856719225562	130.11910644506924	130.74371041544748	131.27038427806608
7	131.34292654512194	130.18520545775115	130.86075885865074	131.42167384612813
8	131.35084629000613	130.11633914945688	130.83309868872317	131.40518041969392
9	131.47146474114274	130.15758894341096	130.93753778231928	131.57445832359645
10	131.52996394238886	130.14702731210696	130.95892941421064	131.61503065370323
11	131.54525934386123	130.15228695361125	130.96711840574176	131.62950073789057
12	131.57212182689568	130.13080083802546	130.96966904894077	131.65254449681558
13	131.54164906553194	130.07940826805722	130.9355460680476	131.617497846314
14	131.52252735478885	130.05268757055785	130.94306383979063	131.6476764406715
15	131.5887627753542	130.06969116866077	130.96238955996895	131.67737738596207
16	131.6038451242248	130.04076921063432	130.96156410580684	131.6979120053042
17	131.53323135565424	129.99449484179465	130.92318350035018	131.65738409585904
18	131.5450072681458	129.96144264334131	130.91634792345104	131.66132282802593
19	131.59477118175903	129.94963830538842	130.91403990387258	131.67837721556995
20	131.61305908736267	129.93858177312381	130.92629326846384	131.70985565795633
