Iteration	car_travel	car_wait	stageActivity_travel	stageActivity_wait
0	156.9188888888889	0.0	0.0	0.0
1	155.2861111111111	0.0	0.0	0.0
2	153.92333333333335	0.0	0.0	0.0
3	153.30944444444444	0.0	0.0	0.0
4	152.81194444444444	0.0	0.0	0.0
5	152.3936111111111	0.0	0.0	0.0
6	151.88861111111112	0.0	0.0	0.0
7	151.59444444444443	0.0	0.0	0.0
8	151.35916666666665	0.0	0.0	0.0
9	151.12305555555557	0.0	0.0	0.0
10	151.2788888888889	0.0	0.0	0.0
11	151.0413888888889	0.0	0.0	0.0
12	151.05333333333334	0.0	0.0	0.0
13	150.81527777777777	0.0	0.0	0.0
14	151.03944444444446	0.0	0.0	0.0
15	150.85944444444445	0.0	0.0	0.0
16	150.76388888888889	0.0	0.0	0.0
17	150.9363888888889	0.0	0.0	0.0
18	151.0261111111111	0.0	0.0	0.0
19	150.9361111111111	0.0	0.0	0.0
20	151.00722222222223	0.0	0.0	0.0
