ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	128.71534286758327	128.71534286758327	128.71534286758327	128.71534286758327
1	129.6220784599699	129.28181587357736	129.45636555406398	129.63091523455057
2	130.34158585116919	129.71339324601647	130.0445447029906	130.3575610001809
3	130.81475595963477	130.02714659410242	130.45124925568143	130.85129713623965
4	130.90943510662262	130.00745590674774	130.509291884972	130.9786070035144
5	131.2407375370074	130.16319334814582	130.73896009771929	131.26783783794826
6	131.28234277817208	130.1526217088889	130.77708473084317	131.34538480262893
7	131.37582514503436	130.16741261779927	130.83541088126847	131.43153071374203
8	131.46427915582314	130.1594267718708	130.87180853277215	131.49483503606822
9	131.48320467036146	130.16572638641983	130.91826242368435	131.5463105106748
10	131.53053808202876	130.16062886274895	130.94555930570576	131.59614204835592
11	131.57190334286923	130.1583117921451	130.97433918922115	131.6326519330835
12	131.62555060273826	130.1827567249246	131.04582195061693	131.7340196040148
13	131.57936988196744	130.1164353083307	131.00234493396405	131.7040423868779
14	131.66785646857483	130.10833937456812	131.0246300293383	131.75943191151927
15	131.71067769576817	130.11044247677887	131.0475684474058	131.7979500166729
16	131.75420744188511	130.09677828135358	131.0557068244503	131.81834392022824
17	131.60268488277435	130.0325619941348	131.0106610752652	131.80023881911944
18	131.65562598743	129.99895391352104	130.98674838495933	131.78053569223653
19	131.67589753233827	129.95369576941977	130.97564100593567	131.78552231477306
20	131.6803483779193	129.94710793885278	130.99515757658477	131.83309591170504
