ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2049.3333333333335	2049.3333333333335	
1	2055.0333333333333	2055.0333333333333	
2	2059.1	2059.1	
3	2061.5	2061.5	
4	2062.9333333333334	2062.9333333333334	
5	2063.633333333333	2063.633333333333	
6	2064.0333333333333	2064.0333333333333	
7	2064.5333333333333	2064.5333333333333	
8	2064.633333333333	2064.633333333333	
9	2065.2	2065.2	
10	2064.5666666666666	2064.5666666666666	
11	2064.6666666666665	2064.6666666666665	
12	2064.766666666667	2064.766666666667	
13	2063.9333333333334	2063.9333333333334	
14	2063.733333333333	2063.733333333333	
15	2063.5333333333333	2063.5333333333333	
16	2063.6666666666665	2063.6666666666665	
17	2063.6	2063.6	
18	2062.9333333333334	2062.9333333333334	
19	2063.1	2063.1	
20	2062.4666666666667	2062.4666666666667	
