ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2052.3333333333335	2052.3333333333335	
1	2053.3333333333335	2053.3333333333335	
2	2052.3333333333335	2052.3333333333335	
3	2053.6666666666665	2053.6666666666665	
4	2053.0	2053.0	
5	2053.0	2053.0	
6	2053.0	2053.0	
7	2052.6666666666665	2052.6666666666665	
8	2052.6666666666665	2052.6666666666665	
9	2053.0	2053.0	
10	2053.3333333333335	2053.3333333333335	
11	2053.3333333333335	2053.3333333333335	
12	2053.0	2053.0	
13	2053.6666666666665	2053.6666666666665	
14	2053.3333333333335	2053.3333333333335	
15	2053.6666666666665	2053.6666666666665	
16	2053.3333333333335	2053.3333333333335	
17	2053.6666666666665	2053.6666666666665	
18	2053.3333333333335	2053.3333333333335	
19	2053.3333333333335	2053.3333333333335	
20	2053.0	2053.0	
