ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2064.0	2064.0	
1	2064.3333333333335	2064.3333333333335	
2	2065.3333333333335	2065.3333333333335	
3	2066.0	2066.0	
4	2064.6666666666665	2064.6666666666665	
5	2065.3333333333335	2065.3333333333335	
6	2065.0	2065.0	
7	2064.6666666666665	2064.6666666666665	
8	2065.0	2065.0	
9	2064.6666666666665	2064.6666666666665	
10	2065.0	2065.0	
11	2065.3333333333335	2065.3333333333335	
12	2065.3333333333335	2065.3333333333335	
13	2065.3333333333335	2065.3333333333335	
14	2065.3333333333335	2065.3333333333335	
15	2065.3333333333335	2065.3333333333335	
16	2065.6666666666665	2065.6666666666665	
17	2065.3333333333335	2065.3333333333335	
18	2065.3333333333335	2065.3333333333335	
19	2065.3333333333335	2065.3333333333335	
20	2065.3333333333335	2065.3333333333335	
