ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2049.1666666666665	2049.1666666666665	
1	2049.3333333333335	2049.3333333333335	
2	2049.3333333333335	2049.3333333333335	
3	2049.3333333333335	2049.3333333333335	
4	2049.3333333333335	2049.3333333333335	
5	2049.3333333333335	2049.3333333333335	
6	2049.3333333333335	2049.3333333333335	
7	2049.5	2049.5	
8	2049.5	2049.5	
9	2049.5	2049.5	
10	2049.5	2049.5	
11	2049.5	2049.5	
12	2049.5	2049.5	
13	2049.5	2049.5	
14	2049.3333333333335	2049.3333333333335	
15	2049.5	2049.5	
16	2049.5	2049.5	
17	2049.3333333333335	2049.3333333333335	
18	2049.5	2049.5	
19	2049.3333333333335	2049.3333333333335	
20	2049.3333333333335	2049.3333333333335	
