Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	04:41:13	04:41:13	04:41:13			04:41:13	04:41:13	04:41:14	04:41:14	04:41:14	04:41:14	04:41:14	04:41:22	04:41:22	04:41:22	04:41:22	04:41:22	04:41:22			04:41:24	04:41:24		00:00:00		00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:10
1	04:41:24	04:41:24	04:41:24	04:41:24	04:41:25	04:41:25	04:41:25	04:41:25	04:41:25	04:41:25	04:41:25	04:41:25	04:41:32	04:41:32	04:41:32	04:41:32	04:41:32	04:41:32			04:41:33	04:41:33		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
2	04:41:33	04:41:33	04:41:33	04:41:33	04:41:33	04:41:33			04:41:33	04:41:33	04:41:33	04:41:33	04:41:41	04:41:41	04:41:41	04:41:41	04:41:41	04:41:41			04:41:42	04:41:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
3	04:41:42	04:41:42	04:41:42	04:41:42	04:41:42	04:41:42			04:41:42	04:41:42	04:41:42	04:41:42	04:41:50	04:41:50	04:41:50	04:41:50	04:41:50	04:41:50			04:41:51	04:41:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
4	04:41:51	04:41:51	04:41:51	04:41:51	04:41:51	04:41:51			04:41:51	04:41:51	04:41:51	04:41:51	04:41:58	04:41:58	04:41:58	04:41:58	04:41:58	04:41:58			04:41:59	04:41:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
5	04:41:59	04:41:59	04:41:59	04:41:59	04:41:59	04:41:59			04:41:59	04:41:59	04:41:59	04:41:59	04:42:06	04:42:06	04:42:06	04:42:06	04:42:06	04:42:06			04:42:07	04:42:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
6	04:42:07	04:42:07	04:42:07	04:42:07	04:42:07	04:42:07			04:42:07	04:42:07	04:42:07	04:42:07	04:42:15	04:42:15	04:42:15	04:42:15	04:42:15	04:42:15			04:42:15	04:42:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
7	04:42:16	04:42:16	04:42:16	04:42:16	04:42:16	04:42:16			04:42:16	04:42:16	04:42:16	04:42:16	04:42:23	04:42:23	04:42:23	04:42:23	04:42:23	04:42:23			04:42:24	04:42:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
8	04:42:24	04:42:24	04:42:24	04:42:24	04:42:24	04:42:24			04:42:24	04:42:24	04:42:24	04:42:24	04:42:31	04:42:31	04:42:31	04:42:31	04:42:31	04:42:31			04:42:32	04:42:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
9	04:42:32	04:42:32	04:42:32	04:42:32	04:42:32	04:42:32			04:42:32	04:42:32	04:42:32	04:42:32	04:42:39	04:42:39	04:42:39	04:42:39	04:42:39	04:42:39			04:42:40	04:42:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:01	00:00:07
10	04:42:40	04:42:40	04:42:40	04:42:40	04:42:40	04:42:40	04:42:40	04:42:40	04:42:40	04:42:40	04:42:40	04:42:40	04:42:47	04:42:47	04:42:47	04:42:47	04:42:47	04:42:47	04:42:47	04:42:47	04:42:48	04:42:48		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
11	04:42:48	04:42:48	04:42:48	04:42:48	04:42:48	04:42:48			04:42:48	04:42:48	04:42:48	04:42:48	04:42:55	04:42:55	04:42:55	04:42:55	04:42:55	04:42:55			04:42:55	04:42:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
12	04:42:56	04:42:56	04:42:56	04:42:56	04:42:56	04:42:56			04:42:56	04:42:56	04:42:56	04:42:56	04:43:02	04:43:02	04:43:02	04:43:02	04:43:02	04:43:02			04:43:03	04:43:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
13	04:43:03	04:43:03	04:43:03	04:43:03	04:43:03	04:43:03			04:43:03	04:43:03	04:43:03	04:43:03	04:43:10	04:43:10	04:43:10	04:43:10	04:43:10	04:43:10			04:43:11	04:43:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
