time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car
09:20:00	33600	0	187	0	1507	0	187	0	1507
09:25:00	33900	0	170	0	1337	0	170	0	1337
09:30:00	34200	0	182	0	1155	0	182	0	1155
09:35:00	34500	0	155	0	1000	0	155	0	1000
09:40:00	34800	0	89	0	911	0	89	0	911
09:45:00	35100	0	84	0	827	0	84	0	827
09:50:00	35400	0	52	0	775	0	52	0	775
09:55:00	35700	0	67	0	708	0	67	0	708
10:00:00	36000	0	58	0	650	0	58	0	650
10:05:00	36300	0	60	0	590	0	60	0	590
10:10:00	36600	0	65	0	525	0	65	0	525
10:15:00	36900	0	57	0	468	0	57	0	468
10:20:00	37200	0	60	0	408	0	60	0	408
10:25:00	37500	0	58	0	350	0	58	0	350
10:30:00	37800	0	62	0	288	0	62	0	288
10:35:00	38100	0	39	0	249	0	39	0	249
10:40:00	38400	0	27	0	222	0	27	0	222
10:45:00	38700	0	26	0	196	0	26	0	196
10:50:00	39000	0	38	0	158	0	38	0	158
10:55:00	39300	0	27	0	131	0	27	0	131
11:00:00	39600	0	28	0	103	0	28	0	103
11:05:00	39900	0	34	0	69	0	34	0	69
11:10:00	40200	0	37	0	32	0	37	0	32
11:15:00	40500	0	26	0	6	0	26	0	6
11:20:00	40800	0	6	0	0	0	6	0	0
11:25:00	41100	0	0	0	0	0	0	0	0
11:30:00	41400	0	0	0	0	0	0	0	0
11:35:00	41700	0	0	0	0	0	0	0	0
11:40:00	42000	0	0	0	0	0	0	0	0
11:45:00	42300	0	0	0	0	0	0	0	0
11:50:00	42600	0	0	0	0	0	0	0	0
11:55:00	42900	0	0	0	0	0	0	0	0
12:00:00	43200	0	0	0	0	0	0	0	0
12:05:00	43500	0	0	0	0	0	0	0	0
12:10:00	43800	0	0	0	0	0	0	0	0
12:15:00	44100	0	0	0	0	0	0	0	0
12:20:00	44400	0	0	0	0	0	0	0	0
12:25:00	44700	0	0	0	0	0	0	0	0
12:30:00	45000	0	0	0	0	0	0	0	0
12:35:00	45300	0	0	0	0	0	0	0	0
12:40:00	45600	0	0	0	0	0	0	0	0
12:45:00	45900	0	0	0	0	0	0	0	0
12:50:00	46200	0	0	0	0	0	0	0	0
12:55:00	46500	0	0	0	0	0	0	0	0
13:00:00	46800	0	0	0	0	0	0	0	0
13:05:00	47100	0	0	0	0	0	0	0	0
13:10:00	47400	0	0	0	0	0	0	0	0
13:15:00	47700	0	0	0	0	0	0	0	0
13:20:00	48000	0	0	0	0	0	0	0	0
13:25:00	48300	0	0	0	0	0	0	0	0
13:30:00	48600	0	0	0	0	0	0	0	0
13:35:00	48900	0	0	0	0	0	0	0	0
13:40:00	49200	0	0	0	0	0	0	0	0
13:45:00	49500	0	0	0	0	0	0	0	0
13:50:00	49800	0	0	0	0	0	0	0	0
13:55:00	50100	0	0	0	0	0	0	0	0
14:00:00	50400	0	0	0	0	0	0	0	0
14:05:00	50700	0	0	0	0	0	0	0	0
14:10:00	51000	0	0	0	0	0	0	0	0
14:15:00	51300	0	0	0	0	0	0	0	0
14:20:00	51600	0	0	0	0	0	0	0	0
14:25:00	51900	0	0	0	0	0	0	0	0
14:30:00	52200	0	0	0	0	0	0	0	0
14:35:00	52500	0	0	0	0	0	0	0	0
14:40:00	52800	0	0	0	0	0	0	0	0
14:45:00	53100	0	0	0	0	0	0	0	0
14:50:00	53400	0	0	0	0	0	0	0	0
14:55:00	53700	0	0	0	0	0	0	0	0
15:00:00	54000	0	0	0	0	0	0	0	0
15:05:00	54300	0	0	0	0	0	0	0	0
15:10:00	54600	0	0	0	0	0	0	0	0
15:15:00	54900	0	0	0	0	0	0	0	0
15:20:00	55200	0	0	0	0	0	0	0	0
15:25:00	55500	0	0	0	0	0	0	0	0
15:30:00	55800	0	0	0	0	0	0	0	0
15:35:00	56100	0	0	0	0	0	0	0	0
15:40:00	56400	0	0	0	0	0	0	0	0
15:45:00	56700	0	0	0	0	0	0	0	0
15:50:00	57000	0	0	0	0	0	0	0	0
15:55:00	57300	0	0	0	0	0	0	0	0
16:00:00	57600	0	0	0	0	0	0	0	0
16:05:00	57900	0	0	0	0	0	0	0	0
16:10:00	58200	0	0	0	0	0	0	0	0
16:15:00	58500	0	0	0	0	0	0	0	0
16:20:00	58800	0	0	0	0	0	0	0	0
16:25:00	59100	0	0	0	0	0	0	0	0
16:30:00	59400	0	0	0	0	0	0	0	0
16:35:00	59700	0	0	0	0	0	0	0	0
16:40:00	60000	0	0	0	0	0	0	0	0
16:45:00	60300	0	0	0	0	0	0	0	0
16:50:00	60600	0	0	0	0	0	0	0	0
16:55:00	60900	0	0	0	0	0	0	0	0
17:00:00	61200	1447	291	0	1156	1447	291	0	1156
17:05:00	61500	0	491	0	665	0	491	0	665
17:10:00	61800	1380	427	0	1618	1380	427	0	1618
17:15:00	62100	0	482	0	1136	0	482	0	1136
17:20:00	62400	1395	404	0	2127	1395	404	0	2127
17:25:00	62700	0	498	0	1629	0	498	0	1629
17:30:00	63000	1423	427	0	2625	1423	427	0	2625
17:35:00	63300	0	467	0	2158	0	467	0	2158
17:40:00	63600	1441	429	0	3170	1441	429	0	3170
17:45:00	63900	0	466	0	2704	0	466	0	2704
17:50:00	64200	1505	413	0	3796	1505	413	0	3796
17:55:00	64500	0	459	0	3337	0	459	0	3337
18:00:00	64800	1409	399	0	4347	1409	399	0	4347
18:05:00	65100	0	465	0	3882	0	465	0	3882
18:10:00	65400	0	444	0	3438	0	444	0	3438
18:15:00	65700	0	408	0	3030	0	408	0	3030
18:20:00	66000	0	403	0	2627	0	403	0	2627
18:25:00	66300	0	352	0	2275	0	352	0	2275
18:30:00	66600	0	299	0	1976	0	299	0	1976
18:35:00	66900	0	267	0	1709	0	267	0	1709
18:40:00	67200	0	200	0	1509	0	200	0	1509
18:45:00	67500	0	214	0	1295	0	214	0	1295
18:50:00	67800	0	205	0	1090	0	205	0	1090
18:55:00	68100	0	183	0	907	0	183	0	907
19:00:00	68400	629	323	0	1213	629	323	0	1213
19:05:00	68700	13	440	0	786	13	440	0	786
19:10:00	69000	760	292	0	1254	760	292	0	1254
19:15:00	69300	14	471	0	797	14	471	0	797
19:20:00	69600	770	287	0	1280	770	287	0	1280
19:25:00	69900	19	500	0	799	19	500	0	799
19:30:00	70200	781	290	0	1290	781	290	0	1290
19:35:00	70500	29	474	0	845	29	474	0	845
19:40:00	70800	815	261	0	1399	815	261	0	1399
19:45:00	71100	36	470	0	965	36	470	0	965
19:50:00	71400	776	282	0	1459	776	282	0	1459
19:55:00	71700	25	390	0	1094	25	390	0	1094
20:00:00	72000	741	231	0	1604	741	231	0	1604
20:05:00	72300	18	367	0	1255	18	367	0	1255
20:10:00	72600	739	299	0	1695	739	299	0	1695
20:15:00	72900	5	339	0	1361	5	339	0	1361
20:20:00	73200	783	244	0	1900	783	244	0	1900
20:25:00	73500	2	347	0	1555	2	347	0	1555
20:30:00	73800	774	232	0	2097	774	232	0	2097
20:35:00	74100	1	355	0	1743	1	355	0	1743
20:40:00	74400	791	236	0	2298	791	236	0	2298
20:45:00	74700	1	345	0	1954	1	345	0	1954
20:50:00	75000	742	237	0	2459	742	237	0	2459
20:55:00	75300	2	322	0	2139	2	322	0	2139
21:00:00	75600	722	259	0	2602	722	259	0	2602
21:05:00	75900	2	288	0	2316	2	288	0	2316
21:10:00	76200	2	197	0	2121	2	197	0	2121
21:15:00	76500	0	139	0	1982	0	139	0	1982
21:20:00	76800	0	159	0	1823	0	159	0	1823
21:25:00	77100	2	151	0	1674	2	151	0	1674
21:30:00	77400	0	153	0	1521	0	153	0	1521
21:35:00	77700	1	149	0	1373	1	149	0	1373
21:40:00	78000	1	104	0	1270	1	104	0	1270
21:45:00	78300	0	106	0	1164	0	106	0	1164
21:50:00	78600	0	116	0	1048	0	116	0	1048
21:55:00	78900	2	149	0	901	2	149	0	901
22:00:00	79200	0	93	0	808	0	93	0	808
22:05:00	79500	0	98	0	710	0	98	0	710
22:10:00	79800	1	61	0	650	1	61	0	650
22:15:00	80100	1	59	0	592	1	59	0	592
22:20:00	80400	0	57	0	535	0	57	0	535
22:25:00	80700	0	56	0	479	0	56	0	479
22:30:00	81000	0	63	0	416	0	63	0	416
22:35:00	81300	0	60	0	356	0	60	0	356
22:40:00	81600	0	55	0	301	0	55	0	301
22:45:00	81900	0	83	0	218	0	83	0	218
22:50:00	82200	0	27	0	191	0	27	0	191
22:55:00	82500	0	32	0	159	0	32	0	159
23:00:00	82800	0	31	0	128	0	31	0	128
23:05:00	83100	0	36	0	92	0	36	0	92
23:10:00	83400	0	27	0	65	0	27	0	65
23:15:00	83700	0	25	0	40	0	25	0	40
23:20:00	84000	0	25	0	15	0	25	0	15
23:25:00	84300	0	15	0	0	0	15	0	0
23:30:00	84600	0	0	0	0	0	0	0	0
23:35:00	84900	0	0	0	0	0	0	0	0
23:40:00	85200	0	0	0	0	0	0	0	0
23:45:00	85500	0	0	0	0	0	0	0	0
23:50:00	85800	0	0	0	0	0	0	0	0
23:55:00	86100	0	0	0	0	0	0	0	0
24:00:00	86400	0	0	0	0	0	0	0	0
24:05:00	86700	0	0	0	0	0	0	0	0
24:10:00	87000	0	0	0	0	0	0	0	0
24:15:00	87300	0	0	0	0	0	0	0	0
24:20:00	87600	0	0	0	0	0	0	0	0
24:25:00	87900	0	0	0	0	0	0	0	0
24:30:00	88200	0	0	0	0	0	0	0	0
24:35:00	88500	0	0	0	0	0	0	0	0
24:40:00	88800	0	0	0	0	0	0	0	0
24:45:00	89100	0	0	0	0	0	0	0	0
24:50:00	89400	0	0	0	0	0	0	0	0
24:55:00	89700	0	0	0	0	0	0	0	0
25:00:00	90000	0	0	0	0	0	0	0	0
25:05:00	90300	0	0	0	0	0	0	0	0
25:10:00	90600	0	0	0	0	0	0	0	0
25:15:00	90900	0	0	0	0	0	0	0	0
25:20:00	91200	0	0	0	0	0	0	0	0
25:25:00	91500	0	0	0	0	0	0	0	0
25:30:00	91800	0	0	0	0	0	0	0	0
25:35:00	92100	0	0	0	0	0	0	0	0
25:40:00	92400	0	0	0	0	0	0	0	0
25:45:00	92700	0	0	0	0	0	0	0	0
25:50:00	93000	0	0	0	0	0	0	0	0
25:55:00	93300	0	0	0	0	0	0	0	0
26:00:00	93600	0	0	0	0	0	0	0	0
26:05:00	93900	0	0	0	0	0	0	0	0
26:10:00	94200	0	0	0	0	0	0	0	0
26:15:00	94500	0	0	0	0	0	0	0	0
26:20:00	94800	0	0	0	0	0	0	0	0
26:25:00	95100	0	0	0	0	0	0	0	0
26:30:00	95400	0	0	0	0	0	0	0	0
26:35:00	95700	0	0	0	0	0	0	0	0
26:40:00	96000	0	0	0	0	0	0	0	0
26:45:00	96300	0	0	0	0	0	0	0	0
26:50:00	96600	0	0	0	0	0	0	0	0
26:55:00	96900	0	0	0	0	0	0	0	0
27:00:00	97200	0	0	0	0	0	0	0	0
27:05:00	97500	0	0	0	0	0	0	0	0
27:10:00	97800	0	0	0	0	0	0	0	0
27:15:00	98100	0	0	0	0	0	0	0	0
27:20:00	98400	0	0	0	0	0	0	0	0
27:25:00	98700	0	0	0	0	0	0	0	0
27:30:00	99000	0	0	0	0	0	0	0	0
27:35:00	99300	0	0	0	0	0	0	0	0
27:40:00	99600	0	0	0	0	0	0	0	0
27:45:00	99900	0	0	0	0	0	0	0	0
27:50:00	100200	0	0	0	0	0	0	0	0
27:55:00	100500	0	0	0	0	0	0	0	0
28:00:00	100800	0	0	0	0	0	0	0	0
28:05:00	101100	0	0	0	0	0	0	0	0
28:10:00	101400	0	0	0	0	0	0	0	0
28:15:00	101700	0	0	0	0	0	0	0	0
28:20:00	102000	0	0	0	0	0	0	0	0
28:25:00	102300	0	0	0	0	0	0	0	0
28:30:00	102600	0	0	0	0	0	0	0	0
28:35:00	102900	0	0	0	0	0	0	0	0
28:40:00	103200	0	0	0	0	0	0	0	0
28:45:00	103500	0	0	0	0	0	0	0	0
28:50:00	103800	0	0	0	0	0	0	0	0
28:55:00	104100	0	0	0	0	0	0	0	0
29:00:00	104400	0	0	0	0	0	0	0	0
29:05:00	104700	0	0	0	0	0	0	0	0
29:10:00	105000	0	0	0	0	0	0	0	0
29:15:00	105300	0	0	0	0	0	0	0	0
29:20:00	105600	0	0	0	0	0	0	0	0
29:25:00	105900	0	0	0	0	0	0	0	0
29:30:00	106200	0	0	0	0	0	0	0	0
29:35:00	106500	0	0	0	0	0	0	0	0
29:40:00	106800	0	0	0	0	0	0	0	0
29:45:00	107100	0	0	0	0	0	0	0	0
29:50:00	107400	0	0	0	0	0	0	0	0
29:55:00	107700	0	0	0	0	0	0	0	0
30:00:00	108000	0	0	0	0	0	0	0	0
30:05:00	108300	0	0	0	0	0	0	0	0
