ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
73	-5.815565601799064	-40.116063525950864	-23.798969713055197	-4.031551423951974
74	-6.735264589893949	-39.68923158361511	-23.829996869193707	-5.001804902242132
75	-8.7570144386812	-39.65117496055659	-24.002450277050347	-5.781784326475337
76	-9.26691051616081	-39.713438338533145	-24.01587748510185	-5.1355359364216895
77	-8.509727492099847	-39.79337924435225	-24.1753768461005	-5.065995772742468
78	-7.678768981319986	-39.60339807416489	-24.008336996569597	-5.030620792609394
79	-5.091187127334477	-38.45540878337811	-23.265988946789673	-3.28345406281211
80	-5.854023816371845	-37.87309870289487	-23.201483969610504	-3.8111170771508722
81	-7.544278590373123	-37.92625196372858	-23.441675508382946	-4.8421292437463
82	-6.464292490458117	-38.04989333886008	-23.162463855858437	-3.5521491872822764
83	-6.935320456287472	-37.71426774988728	-23.02660165379141	-3.8434600701618375
84	-5.454594971752675	-36.74332782757381	-22.675563862856713	-3.223051391711835
85	-6.342663022683842	-36.69151288027454	-22.57572913402705	-3.0805083401954296
86	-6.585893684645859	-36.434387467200374	-22.549826171364074	-4.013520065901457
87	-6.061318577285508	-36.32122617191829	-22.292762214525617	-3.3593078714553735
88	-6.463492869747875	-36.09760638716442	-22.387325691134297	-4.408720358881364
89	-9.56202478390104	-36.57664265977554	-22.704921897743073	-4.946427347975098
90	-5.975465901765165	-36.4965514620572	-22.21938707007029	-2.84114738698905
91	-5.188550494118177	-35.84482603999489	-22.066850442940414	-3.124082610777398
92	-6.158677481329893	-35.73805628856514	-22.135874463747236	-3.9303768395875727
93	-5.881781788908048	-35.600346049580864	-21.87850226394193	-3.131086301511919
94	-5.876882987342536	-35.369231973586054	-21.65418074436362	-2.712247110112366
95	-4.257788288493291	-34.69034162122835	-21.228350819434013	-2.277142577857072
96	-3.7401545385651658	-34.05074434093697	-20.94617362398928	-2.6275806538553765
97	-4.83383600023424	-34.3692009303711	-20.92593254085242	-2.2882870485295554
98	-3.3015267455203947	-34.286498565735634	-20.63901359190559	-1.8397648373962805
99	-3.5027602848778496	-33.822517490039175	-20.384556083987846	-1.60913074262135
100	-4.832152601594144	-33.39310205893366	-20.350978068241414	-2.428033607844993
101	-5.712641581137807	-33.09062046459612	-20.31339781191381	-3.31403569094363
102	-6.134745936706536	-33.99233072443026	-20.205535753076287	-1.6846414254717226
103	-6.164753977953522	-33.67151953742905	-20.37633279124256	-3.191516543732498
104	-5.293075077896365	-32.77583143077689	-20.022559962912997	-2.9680205407484364
105	-5.2122559535123685	-32.417018079969445	-19.914781034003582	-3.2683317271499654
106	-3.7357834881149743	-31.416603385175936	-19.412881154319084	-2.4464718228410987
107	-3.8386494600103194	-31.341285396958636	-19.128286597275633	-1.836580603847279
108	-4.516858417668619	-30.677216999472453	-18.981291248438733	-1.7454945678885678
109	-5.146032362251741	-30.43089061136752	-19.103160258594304	-2.479907141389745
110	-8.006887501173269	-31.160344775919288	-19.515491862404918	-2.9940269392341627
111	-9.372300196040559	-32.062213852877115	-20.03483927082403	-4.610371143636142
112	-8.858481189183669	-32.931009247030154	-20.377012585665035	-4.465428208465115
113	-8.58993999696424	-33.914313689485176	-20.660587284686155	-4.367545934279059
114	-6.804014878747036	-32.991718001717246	-20.491800317510233	-4.572008574863981
115	-6.075545314717482	-32.10603892372254	-20.156603899088736	-3.8080804268939543
116	-5.299574984345617	-31.992196679265515	-19.984066814028896	-3.54318965256382
117	-7.894557469699907	-32.7383690360445	-20.227528672468214	-3.1818223018781273
118	-7.828443851835174	-32.85332394342558	-20.470329962289245	-3.838378585273624
119	-6.8173099341536325	-32.78638198504075	-20.37388046364443	-2.8704245536113437
120	-7.29616730697734	-32.83906048772737	-20.77247456261146	-3.956672445762307
121	-8.159356592705722	-33.84889923373871	-21.063568236339798	-3.7670355850148884
122	-5.182485078972661	-33.64943876995806	-20.77668550869656	-2.811113363434472
123	-8.719663710535494	-36.2995841342509	-21.338106500372486	-3.2616645863679383
124	-8.471488947608313	-36.151470468635225	-21.65342184172951	-4.328573413629636
125	-7.508422313126609	-36.838839537802194	-21.653982264079755	-3.8313501851503946
126	-9.203510103143849	-36.45854212444557	-21.84685037794726	-4.697734199579718
127	-6.0831693773670805	-35.7428921476767	-21.476338708052936	-4.180653052810066
128	-8.416862786500571	-36.80382344434314	-21.839028365154885	-4.398919281597068
129	-7.974970305049762	-36.777659710699105	-22.014477974508583	-5.337437669956792
130	-4.4820374689339735	-35.96082561618425	-21.27117034303145	-2.931320724862511
131	-6.404108342642455	-35.97543936800404	-21.335342292963556	-4.090791297356368
132	-6.84911401004923	-36.05867797038615	-21.3057626407993	-3.2355657578701273
133	-5.6582637533422515	-35.46731372077569	-20.931801873579396	-2.7734639048243426
134	-5.904146098438993	-34.32660748025328	-20.700942033705086	-2.7287261571520234
135	-3.9778721061801527	-34.03219238385994	-20.47128872255545	-2.829229806202337
136	-6.01330825495984	-33.58223008292106	-20.489780175072443	-3.440043879675195
137	-5.121853423270654	-33.740186239013525	-20.321302675664604	-2.4580060250618607
138	-3.142366804134096	-33.239903409211976	-19.900181374881807	-1.9786921577685603
139	-3.443765206206228	-32.49894575005478	-19.637129908242528	-1.646211665755335
140	-3.3088489375819323	-32.24243180993502	-19.58251448857319	-2.236528668470609
141	-7.322782391749592	-33.00686428712339	-19.998689504972504	-2.7392788063968454
142	-5.651287177957551	-32.72206875059723	-19.86693815491704	-3.0706601570208187
143	-5.6369494217459115	-32.48613835651165	-19.542555799786115	-2.068216772035003
144	-7.052969222737151	-32.553236964885365	-19.76434495587807	-3.442896855087809
145	-6.362038356331351	-31.849693819843495	-19.577609142324057	-3.2363291318748124
146	-6.443956366011488	-31.61241107913904	-19.529322107371303	-2.924877911438269
147	-8.528893904022596	-32.06333152788042	-19.9320435383021	-3.8311733775506576
148	-7.248495286943722	-31.39202452323015	-19.952923912478138	-4.283770222728124
149	-6.308822328489115	-31.651216101004245	-19.791514686928114	-3.1564466437659715
150	-7.509108976530018	-31.08229328955791	-20.01591882062436	-4.439796784608775
151	-5.794225030941077	-32.07765458766666	-19.740381206167815	-2.750464220298822
152	-5.176272870240753	-31.23988670876784	-19.56097022880277	-3.0049605385848888
153	-5.88771953651728	-31.057316368139798	-19.53335661038783	-3.2025904401578096
154	-4.0563022907756645	-30.79277153945036	-19.164964385252734	-2.203508835051419
155	-8.122248861601852	-31.503390441609575	-19.73004224227885	-4.07194869489431
156	-4.46773491081027	-31.344867413769485	-19.196897355243948	-1.7979210025205303
157	-4.156164447927061	-31.16675984880864	-19.183952327047404	-2.220603064408477
158	-4.32548264312044	-31.040445094380424	-18.911759258835552	-0.8852909272539559
159	-7.04121791851112	-30.94348530121836	-19.321057540726667	-2.817655013710435
160	-5.095756316446293	-30.56354815953573	-19.141293452436127	-2.365083124687602
161	-3.7883446899005926	-30.59551481554241	-18.89825841632229	-1.61300278162393
162	-4.3877526782168355	-30.471307756951173	-18.83630028885707	-1.5836906755497153
163	-4.999458137873558	-29.876641334711564	-18.81276247925783	-2.225528797913043
164	-4.833083435041769	-29.409855252919858	-18.799515968945673	-3.103960394396644
165	-7.316207361323732	-29.942432155168216	-19.07453522969644	-3.345747993992494
166	-7.145067643954808	-30.808847654106827	-19.295829912103105	-3.4357105162782773
167	-6.673873018297085	-31.223336652132428	-19.405316359746585	-2.936542971953339
168	-5.884723873056555	-30.90526939653662	-19.41349888741627	-3.2074605012047495
169	-7.615465469562455	-31.442377605270064	-19.610166605258485	-3.703548817448698
170	-5.193212722333426	-31.02918142892086	-19.362496509086142	-3.4548718751491987
171	-7.698895227755725	-31.7888402817713	-19.680778337814775	-2.960386959558274
172	-9.460735057846694	-32.1702010852683	-20.064766325707996	-3.6809901349121112
173	-6.85084734606242	-31.755219675142232	-19.80971358543485	-3.1844462782061163
174	-5.030964968567286	-31.716781219669805	-19.515929044179792	-2.760186912653029
175	-7.754398537588072	-31.61010628790856	-19.809612078659292	-2.7639160069045006
176	-6.465666544709195	-31.473582589396443	-19.924580826101025	-3.385098344569779
177	-7.7031957764221435	-31.839232837611203	-20.44783066409592	-4.83034573200307
178	-7.5109002770837145	-32.584018391107314	-20.65748522322596	-4.237344243354455
179	-6.445524929744304	-32.56084987147951	-20.5125705910832	-3.4670269219359566
180	-6.382631811377141	-32.95686346330775	-20.45956044655048	-2.8581968322475877
181	-8.927023508040664	-32.49599998428489	-20.830635655741972	-4.672519030846199
182	-9.932386423428044	-33.4906256243284	-21.209661885187202	-5.130390497496642
183	-8.297126224957067	-33.6721856722502	-21.12790834735589	-4.247771004612187
184	-6.772155135465674	-32.99785178569248	-20.996261485516797	-4.634485591193233
185	-7.411465391561436	-32.53347347255737	-20.875058058907538	-4.704775311263669
186	-5.370152821205075	-33.122142821417654	-20.375217987496143	-2.4814233641729726
187	-6.365254438048096	-32.66586297390515	-20.44480934130531	-3.4438405017435447
188	-6.009346212791278	-32.42107864993259	-20.293663010227913	-3.312841725510948
189	-4.616536652659381	-31.840177361031177	-19.884053665231438	-2.7252510687096763
190	-5.228072564165863	-32.411585491444484	-19.819897134075266	-2.0598530776901844
191	-5.145896615070741	-32.2304768127107	-19.892719780141327	-2.4310848636352995
192	-5.857554593002661	-31.965627560708384	-19.866883027674476	-2.4735166561236244
193	-5.131614595346563	-31.68973013139639	-19.785586986850166	-2.526555409969398
194	-5.807654431082521	-31.940124133314413	-19.96228418505118	-3.3774527765421616
195	-6.711719380045906	-32.558450506536175	-20.058158901043317	-3.359389707429931
196	-4.963965860799643	-31.888684458103583	-19.590219571641494	-2.300558949918329
197	-7.454308142174068	-32.164653742108335	-19.916753703596168	-3.3951807062281296
198	-7.632228346280139	-32.82443779911141	-20.102004074103455	-3.2544291017980234
199	-5.244718769315871	-31.65703734611447	-19.80036721432932	-3.1836538616529944
200	-6.372121066475387	-32.268883289334156	-20.008331120799834	-3.4058581772701277
201	-6.970840612436204	-31.971300960011213	-20.118790083744106	-3.865113486675635
202	-6.782948592856409	-32.75274700795328	-20.103623663565507	-2.844476705284884
203	-5.193049979307875	-31.729500440995785	-19.826895119277726	-2.9214445962845472
204	-6.655873161824739	-31.866395799152098	-20.02749069902745	-3.8021138169115125
205	-7.108567960930849	-31.965632401991094	-20.12611017578408	-3.998609154401679
206	-6.994057461698339	-32.19896045458524	-20.11282427069525	-3.9780338723759265
207	-4.980806727615216	-32.12528073809537	-19.780354416153365	-2.520726426353499
208	-7.737006257130605	-32.22889010105084	-20.13109259627128	-3.732738262281361
209	-4.5859311041839	-31.739799509932485	-19.693121007740043	-2.6093410074071417
210	-4.178497115993087	-31.599215094357948	-19.5167598976733	-2.351270187259909
211	-5.704104450591261	-31.693098060120644	-19.596397306512465	-2.6095889818112914
212	-4.363921063132003	-30.84531278990667	-19.386014518720355	-2.4302089481796867
213	-5.321062610089118	-31.17555317290472	-19.45164358768607	-2.603848277155553
214	-6.788911747028731	-31.177040670963923	-19.56953340841003	-3.540238626894482
215	-7.007072909237275	-30.945603680154104	-19.493346287395237	-3.0186423490492125
216	-6.583362059232845	-30.92276815312129	-19.45662357226921	-3.1116246797222376
217	-8.717171949490652	-32.01821138163792	-19.877149247627475	-3.3296674441274376
218	-7.250395551778635	-31.48286212153165	-19.892025148200872	-3.7878594192477846
219	-8.27367614169456	-31.51176986077016	-20.297616883270493	-4.966585500084598
220	-7.1106424773043	-31.659707402579397	-20.24314677060312	-3.8722278240426444
221	-5.506925795149863	-31.435149202408393	-19.99152614103307	-2.817601216178942
222	-8.175602779940462	-31.788524613442224	-20.38996598730171	-4.285818720265886
223	-8.181830380954754	-31.796459730246255	-20.627694246205667	-4.622101144739316
224	-7.253892279643599	-31.409357288103383	-20.59966305727804	-4.653813565902562
225	-8.784152566302279	-32.193498703280035	-20.801394468206922	-4.307343236376959
226	-7.727794185387135	-31.886953629884992	-20.643346034574286	-4.030629815013602
227	-5.869525522754473	-32.02833685877612	-20.37239787692978	-2.8827665351593903
228	-6.664108722778146	-31.60848731140245	-20.39758627914543	-2.9829291743556334
229	-5.467977326931821	-31.176413502440095	-20.2793891082959	-2.8317401953594326
230	-7.289062661114989	-31.90890910432993	-20.618278525026383	-4.150939381317773
231	-5.198489808065098	-31.128538522964465	-20.171304304422343	-2.7008402298572634
232	-8.707874233450625	-32.533698223125626	-20.734757882925273	-3.2647946338311487
233	-6.661563063650579	-32.19490571444116	-20.67103651339965	-3.610129806106498
234	-5.253332914172091	-31.432083355618694	-20.332093982144322	-3.4177385490103998
235	-4.532451278615067	-31.945041285304786	-19.92183274232202	-2.069492497768723
236	-3.6557232578436527	-30.985672538419905	-19.530342932381213	-1.5841598567476916
237	-5.318672783634749	-31.24259660137688	-19.747734384710956	-2.9874069593294545
238	-6.794326464401266	-31.022565825264973	-19.61666480238901	-3.1452442640589275
239	-5.641655583380718	-30.860193584594526	-19.51138975285849	-3.0188893415411027
240	-3.922806425127094	-30.790473263466936	-19.288514835917525	-2.235074862866587
241	-5.004139044956401	-30.54486676863818	-19.358655695442803	-3.381495142058998
242	-8.734754276988417	-31.742529117693316	-19.86466711680327	-3.637801856408621
243	-6.3019199141202975	-32.011178758263384	-19.844931039094764	-3.1070871825001225
244	-4.650095878969133	-31.798662562897622	-19.705667205392828	-2.82552768541133
245	-6.049335244304157	-32.20823370773767	-19.956671485678395	-3.4472000018722344
246	-5.698578558851646	-32.27878294820674	-19.803214191564017	-2.443511211995022
247	-6.935488056232057	-31.481727605849997	-19.92326666294278	-3.802250520180274
248	-6.378193432064571	-32.99244252605744	-19.853744605653716	-2.259163017013688
249	-5.471741600057286	-32.113917707569165	-19.776021581885068	-2.86186611546022
250	-4.461527145598734	-31.74350134958938	-19.495772337929083	-2.6188764430859113
251	-5.363747316558553	-32.13295303156449	-19.453005691263282	-1.9274035669883278
252	-4.287645223352036	-32.002041868356656	-19.464877888238593	-1.9629959150648486
253	-5.291408397922483	-32.52420797974534	-19.567615433524356	-1.8347583187721532
254	-5.641363804430252	-32.03771015964633	-19.75484787188294	-3.814820635883318
255	-6.145378213470226	-31.895547434526254	-19.61035088952581	-2.9444773412008587
256	-5.150619754369565	-31.287714327420513	-19.49552564533277	-2.6719422720690593
257	-8.401704676302211	-33.75192438052392	-20.121617616795252	-2.703119871368868
258	-4.372779259476623	-32.141603363146665	-19.79795342579291	-3.023347386069183
259	-5.134726846637382	-32.761724742499474	-19.597807794726737	-1.9497582001733353
260	-7.088425385793996	-32.27079191938726	-19.948805398176674	-4.452694289382071
261	-7.139333554103727	-32.52059293407286	-19.80282404480849	-3.2226686961645
262	-4.538400868337287	-31.8420836804797	-19.365754996609933	-2.5380510075791682
263	-6.089494860786566	-31.941149573821328	-19.533798679310774	-3.598634001755925
264	-5.026164176968649	-32.04873014268468	-19.159876311691956	-2.058279309913271
265	-5.899709628321018	-31.9128467758749	-19.105366663091573	-1.9001548523502905
266	-6.176125728133587	-31.441142210860985	-19.02760010464851	-1.7892249463000782
267	-5.702824222788155	-30.82362619834522	-19.167099297531948	-2.6119481308687775
268	-6.062764894395499	-30.947983529812316	-19.505906354816815	-3.902935410737239
269	-6.648824545246588	-33.09342270185846	-19.452739041835855	-1.5445607419345142
270	-8.246476445579656	-32.36101902642731	-19.86543462475601	-3.314943785551033
271	-7.6645361865102055	-31.924054280404707	-20.071954919086494	-4.74823580501474
272	-4.755895095516549	-32.01459229778029	-19.451428452009136	-2.014833799940687
273	-5.012120764103965	-31.5507846947656	-19.183774052903324	-1.5551036854580498
274	-2.987378775614543	-30.7618306016072	-18.966987930637565	-2.124166286470742
275	-5.15819493237274	-31.080755116170614	-19.083443549194605	-1.7362474058483586
276	-5.827927983670833	-30.76381753560887	-19.219995431245533	-2.943040007833044
277	-5.802976711034376	-31.14728631389707	-19.289099316638815	-2.817492249930692
278	-6.518142365407944	-31.035539425783224	-19.383772060177822	-2.354653601243654
279	-4.17550727774322	-30.35248290620483	-19.13669950057081	-2.6461853864151585
280	-5.076137894241809	-30.59727410095659	-19.06506552083229	-2.3647206909394667
281	-4.547275708103151	-29.811652278397155	-18.959752971428774	-3.009477275348435
282	-5.789731594802073	-30.729067674430766	-19.103681518945113	-2.4805799511208844
283	-4.693267167163374	-30.236185055442284	-19.09076767428434	-2.98356963880087
284	-5.298486713010271	-30.57480309466915	-18.983276541918915	-2.2139127961936227
285	-5.081843861836107	-30.284081480346238	-18.91603996771482	-2.3203157156646026
286	-4.454838622468366	-29.999265419869534	-18.83578548062662	-2.643215819360869
287	-5.690463508815264	-30.2549630207362	-18.89174314115412	-2.7875047129401476
288	-7.884146936225587	-30.972604633976264	-19.211179295067435	-3.1008731180415006
289	-7.839962330110434	-31.423852628122926	-19.478331507282846	-3.353921540526726
290	-4.717423856866546	-31.176921530959994	-19.288453748528248	-2.878277966050422
291	-3.545868388009565	-30.936616281269757	-18.963284919988975	-2.0246823847742337
292	-2.5209605457829842	-31.040906371285974	-18.48014781431396	-0.6951021088039302
293	-4.95255858494699	-30.34263142340642	-18.605224466003406	-2.0667606896863826
294	-5.453259525321887	-30.16940164340652	-18.53669025400702	-2.412685849075647
295	-7.700756478363047	-31.19711574440559	-18.871442689293186	-2.9464655815615655
296	-6.170870985957303	-30.94884870312292	-18.797854135128002	-2.849035475621111
297	-5.880119502157802	-30.16482046644281	-18.709457785503186	-3.1940212397075567
298	-5.257872524268513	-30.371835581870815	-18.540557516803375	-2.276568327110879
299	-5.842222173598715	-30.523877195295647	-18.72038657056639	-2.8837411399181807
300	-7.510500639246201	-30.555892874083675	-19.167147366809516	-4.533240238229026
301	-6.831590172473296	-32.38960841259162	-19.153233076760184	-2.136614688795107
302	-6.260218509085819	-30.982030632568154	-19.049096655469313	-2.717550821431561
303	-7.940521148486543	-31.06582487410448	-19.400014723018074	-4.283781558359867
304	-5.335399443622456	-30.83011697736224	-19.169733288872898	-3.554552296049606
305	-6.255729144279413	-31.328651762049038	-19.057512684135	-2.059268885642196
306	-6.375433426708704	-30.959868788829418	-19.201111182313667	-2.5569685783217935
307	-6.492574573427666	-31.578605138568783	-19.357006972681557	-2.3006927358236378
308	-7.095866517213954	-32.37891608689232	-19.636709610391758	-2.7873074852486006
309	-6.575263435147606	-32.68414315851842	-19.772073324739946	-3.1533875875460096
310	-6.903892791553802	-32.095958338332515	-19.84272806882402	-4.075539434576262
311	-3.953010582951091	-31.74671492212849	-19.299765316104526	-2.3080442210901517
312	-6.17666085195903	-32.04305134881036	-19.655282501103706	-3.176348130859633
313	-5.426928416618246	-32.67844842056928	-19.714697730145634	-2.7590271876920425
314	-5.736383528236848	-32.504790407076584	-19.73227117862957	-2.7610617515231315
315	-6.01417237871168	-33.563550003888984	-19.761508371639877	-1.3323844472576856
316	-3.659328286751882	-32.272138360775855	-19.32151194814505	-1.1790164258363605
317	-4.1315348506103335	-31.613497560771993	-19.18913967556363	-2.1224003826936495
318	-4.75754903643501	-31.154425657285852	-19.06029348677957	-2.108743096260349
319	-8.001325203006717	-32.18326648689822	-19.544238289632197	-3.276036025934406
320	-6.737059911659456	-32.40451254724221	-19.396477247629875	-2.648539062133959
321	-5.409663866287683	-31.77650877644024	-19.337068940561544	-3.507915045648444
322	-4.912183402365164	-31.714295892081445	-19.174219647205632	-2.2394054246266006
323	-4.0868109435077224	-31.623747755964285	-19.07480608684128	-1.774601492065268
324	-4.9871758387669125	-31.645514102672337	-18.88805213732226	-1.4859896338692606
325	-8.275229195659744	-31.96115435523775	-19.165186041850152	-2.4720788574532353
326	-6.7995510443745095	-30.84194877677572	-19.03702405520181	-2.766146041635967
327	-6.235139974243963	-30.712258049574668	-19.11866707883443	-2.4945876108766383
328	-5.924890909872093	-30.664558323027265	-19.24002486574922	-3.438601677396081
329	-5.527324383640171	-30.787227121483053	-18.94755619658465	-2.3805169234886705
330	-5.002137183758757	-30.396789375655697	-18.761473428666097	-2.18741262808874
331	-6.3147619336657534	-31.3961828697389	-19.04518692997822	-2.387011369656504
332	-4.812638925967792	-31.027652570466334	-18.984558478901075	-2.2190607763540386
333	-5.1982750239247055	-30.890127174405386	-19.1186122179503	-2.4949993315530246
334	-5.309493938461977	-30.935814731079518	-19.05343574526457	-2.3553602542059657
335	-4.370188561295976	-30.20267713101365	-18.788124856164195	-2.6870944443219957
336	-4.123799969847504	-29.76914663415598	-18.422085649459454	-1.963446876912452
337	-4.8017868419893315	-29.181111924625608	-18.4053092438342	-2.522994154282562
338	-5.670313356497724	-29.436732493262745	-18.417154290377823	-2.464623623897264
339	-5.261023093174718	-29.95491583695658	-18.46313543148821	-2.291168248165524
340	-5.589824292804522	-29.498238125066727	-18.44586171597018	-2.4038189237500127
341	-5.395179522504342	-29.307492564462056	-18.50411078150152	-2.694162270908126
342	-6.671499171728641	-29.943997695918256	-18.79913822010443	-3.0434109105508593
343	-6.080264855059633	-29.64510636713504	-18.915730371186758	-3.8797113697943093
344	-5.4579072600278336	-29.646926945326193	-18.70202713616867	-2.8807231815355276
345	-5.319516446272236	-29.872308383298904	-18.57128227579029	-2.5270343504019026
346	-4.247393436694132	-29.664750458491916	-18.32139182980756	-1.758822975925064
347	-4.331454298481509	-29.366533085101793	-18.26491495125665	-1.9151916181384137
348	-4.332305496872333	-29.24217464246204	-18.231631065900057	-1.930337678035902
349	-4.933913817824941	-29.390329434572998	-18.267546585020423	-2.4949955297905615
350	-4.607588215539668	-29.20989897406252	-18.028800722738264	-2.1247184770834515
351	-5.669120106428253	-29.49653723379467	-18.098412186477812	-2.300310218454738
352	-5.956404488031492	-29.49316255608143	-18.292083412761464	-3.0780693537899184
353	-4.71253891961866	-29.465135883565914	-18.104343760130714	-2.65515000059855
354	-5.806607052795861	-29.63865171157381	-18.09492749031718	-1.2962659733330573
355	-4.176702816749572	-29.130073904760387	-18.04127952115856	-1.6738597879530532
356	-4.124917114764013	-29.112134353452262	-18.086200101655585	-2.284044660486263
357	-5.900351327496976	-29.28351006832942	-18.386298860627956	-2.9155742275344396
358	-4.1069925061885115	-29.18550283114751	-18.116436051656272	-1.496396359028844
359	-4.605324673612123	-29.674342214927577	-18.211987279459958	-1.7738981832247862
360	-5.497434919469987	-29.938678876228302	-18.445312696468484	-1.6428595984577048
