Iteration	car_travel	car_wait	stageActivity_travel	stageActivity_wait
50	2699.7986111111113	0.0	0.0	0.0
51	2690.965833333333	0.0	0.0	0.0
52	2709.7625	0.0	0.0	0.0
53	2689.6141666666667	0.0	0.0	0.0
54	2722.493611111111	0.0	0.0	0.0
55	2714.8130555555554	0.0	0.0	0.0
56	2717.3366666666666	0.0	0.0	0.0
57	2704.518888888889	0.0	0.0	0.0
58	2700.9855555555555	0.0	0.0	0.0
59	2689.165	0.0	0.0	0.0
60	2698.428888888889	0.0	0.0	0.0
61	2725.295	0.0	0.0	0.0
62	2709.5447222222224	0.0	0.0	0.0
63	2702.175277777778	0.0	0.0	0.0
64	2695.7594444444444	0.0	0.0	0.0
65	2690.085	0.0	0.0	0.0
66	2707.902222222222	0.0	0.0	0.0
67	2707.6566666666668	0.0	0.0	0.0
68	2717.373888888889	0.0	0.0	0.0
69	2708.172777777778	0.0	0.0	0.0
70	2710.3527777777776	0.0	0.0	0.0
71	2710.2361111111113	0.0	0.0	0.0
72	2715.9713888888887	0.0	0.0	0.0
73	2694.6144444444444	0.0	0.0	0.0
74	2698.7530555555554	0.0	0.0	0.0
75	2717.3977777777777	0.0	0.0	0.0
76	2723.2986111111113	0.0	0.0	0.0
77	2716.8502777777776	0.0	0.0	0.0
78	2702.8944444444446	0.0	0.0	0.0
79	2682.48	0.0	0.0	0.0
80	2690.678611111111	0.0	0.0	0.0
81	2710.2269444444446	0.0	0.0	0.0
82	2696.9175	0.0	0.0	0.0
83	2699.8411111111113	0.0	0.0	0.0
84	2685.3611111111113	0.0	0.0	0.0
85	2684.9080555555556	0.0	0.0	0.0
86	2703.237777777778	0.0	0.0	0.0
87	2676.0733333333333	0.0	0.0	0.0
88	2688.1902777777777	0.0	0.0	0.0
89	2714.3544444444447	0.0	0.0	0.0
90	2692.2638888888887	0.0	0.0	0.0
91	2680.932222222222	0.0	0.0	0.0
92	2692.1641666666665	0.0	0.0	0.0
93	2690.2625	0.0	0.0	0.0
94	2688.9436111111113	0.0	0.0	0.0
95	2671.741666666667	0.0	0.0	0.0
96	2669.768611111111	0.0	0.0	0.0
97	2668.8419444444444	0.0	0.0	0.0
98	2663.8277777777776	0.0	0.0	0.0
99	2662.841388888889	0.0	0.0	0.0
100	2669.423888888889	0.0	0.0	0.0
101	2684.6833333333334	0.0	0.0	0.0
102	2678.14	0.0	0.0	0.0
103	2693.2652777777776	0.0	0.0	0.0
104	2699.7291666666665	0.0	0.0	0.0
105	2680.8580555555554	0.0	0.0	0.0
106	2668.6541666666667	0.0	0.0	0.0
107	2670.1866666666665	0.0	0.0	0.0
108	2675.0269444444443	0.0	0.0	0.0
109	2673.217222222222	0.0	0.0	0.0
110	2701.8702777777776	0.0	0.0	0.0
111	2717.076666666667	0.0	0.0	0.0
112	2711.235277777778	0.0	0.0	0.0
113	2712.1877777777777	0.0	0.0	0.0
114	2701.6341666666667	0.0	0.0	0.0
115	2683.4155555555553	0.0	0.0	0.0
116	2679.2897222222223	0.0	0.0	0.0
117	2700.0108333333333	0.0	0.0	0.0
118	2700.051388888889	0.0	0.0	0.0
119	2683.9147222222223	0.0	0.0	0.0
120	2684.9191666666666	0.0	0.0	0.0
121	2694.182222222222	0.0	0.0	0.0
122	2676.9530555555557	0.0	0.0	0.0
123	2689.81	0.0	0.0	0.0
124	2697.791111111111	0.0	0.0	0.0
125	2694.5852777777777	0.0	0.0	0.0
126	2719.8258333333333	0.0	0.0	0.0
127	2680.701666666667	0.0	0.0	0.0
128	2713.985833333333	0.0	0.0	0.0
129	2701.508333333333	0.0	0.0	0.0
130	2663.1030555555553	0.0	0.0	0.0
131	2684.112222222222	0.0	0.0	0.0
132	2682.701111111111	0.0	0.0	0.0
133	2679.6866666666665	0.0	0.0	0.0
134	2681.8044444444445	0.0	0.0	0.0
135	2656.3977777777777	0.0	0.0	0.0
136	2688.4347222222223	0.0	0.0	0.0
137	2660.2025	0.0	0.0	0.0
138	2649.9391666666666	0.0	0.0	0.0
139	2657.913888888889	0.0	0.0	0.0
140	2660.402222222222	0.0	0.0	0.0
141	2685.78	0.0	0.0	0.0
142	2690.4419444444443	0.0	0.0	0.0
143	2691.7955555555554	0.0	0.0	0.0
144	2687.3108333333334	0.0	0.0	0.0
145	2679.9075	0.0	0.0	0.0
146	2690.501388888889	0.0	0.0	0.0
147	2696.323611111111	0.0	0.0	0.0
148	2690.527222222222	0.0	0.0	0.0
149	2685.41	0.0	0.0	0.0
150	2692.5330555555556	0.0	0.0	0.0
151	2678.6025	0.0	0.0	0.0
152	2673.533611111111	0.0	0.0	0.0
153	2677.4327777777776	0.0	0.0	0.0
154	2648.09	0.0	0.0	0.0
155	2694.9791666666665	0.0	0.0	0.0
156	2655.486388888889	0.0	0.0	0.0
157	2665.973611111111	0.0	0.0	0.0
158	2665.7675	0.0	0.0	0.0
159	2678.3358333333335	0.0	0.0	0.0
160	2671.5675	0.0	0.0	0.0
161	2666.7116666666666	0.0	0.0	0.0
162	2676.8966666666665	0.0	0.0	0.0
163	2672.552222222222	0.0	0.0	0.0
164	2665.31	0.0	0.0	0.0
165	2711.4558333333334	0.0	0.0	0.0
166	2692.672777777778	0.0	0.0	0.0
167	2683.5005555555554	0.0	0.0	0.0
168	2678.671388888889	0.0	0.0	0.0
169	2686.235	0.0	0.0	0.0
170	2677.5066666666667	0.0	0.0	0.0
171	2697.4377777777777	0.0	0.0	0.0
172	2713.9738888888887	0.0	0.0	0.0
173	2690.4011111111113	0.0	0.0	0.0
174	2670.548888888889	0.0	0.0	0.0
175	2701.662222222222	0.0	0.0	0.0
176	2680.2916666666665	0.0	0.0	0.0
177	2699.0294444444444	0.0	0.0	0.0
178	2691.0047222222224	0.0	0.0	0.0
179	2675.6555555555556	0.0	0.0	0.0
180	2684.7238888888887	0.0	0.0	0.0
181	2696.4169444444447	0.0	0.0	0.0
182	2731.19	0.0	0.0	0.0
183	2704.945833333333	0.0	0.0	0.0
184	2693.454166666667	0.0	0.0	0.0
185	2707.9258333333332	0.0	0.0	0.0
186	2673.653888888889	0.0	0.0	0.0
187	2700.7805555555556	0.0	0.0	0.0
188	2680.7880555555557	0.0	0.0	0.0
189	2674.016111111111	0.0	0.0	0.0
190	2670.5719444444444	0.0	0.0	0.0
191	2679.5580555555557	0.0	0.0	0.0
192	2670.8769444444442	0.0	0.0	0.0
193	2672.5425	0.0	0.0	0.0
194	2685.6419444444446	0.0	0.0	0.0
195	2688.7944444444443	0.0	0.0	0.0
196	2669.7105555555554	0.0	0.0	0.0
197	2684.9369444444446	0.0	0.0	0.0
198	2693.793888888889	0.0	0.0	0.0
199	2668.8591666666666	0.0	0.0	0.0
200	2679.007222222222	0.0	0.0	0.0
201	2685.3688888888887	0.0	0.0	0.0
202	2679.7825	0.0	0.0	0.0
203	2687.2438888888887	0.0	0.0	0.0
204	2702.6766666666667	0.0	0.0	0.0
205	2707.0955555555556	0.0	0.0	0.0
206	2699.6608333333334	0.0	0.0	0.0
207	2680.0394444444446	0.0	0.0	0.0
208	2710.1130555555555	0.0	0.0	0.0
209	2676.6094444444443	0.0	0.0	0.0
210	2676.428888888889	0.0	0.0	0.0
211	2687.9572222222223	0.0	0.0	0.0
212	2681.6008333333334	0.0	0.0	0.0
213	2679.561388888889	0.0	0.0	0.0
214	2689.0866666666666	0.0	0.0	0.0
215	2693.0694444444443	0.0	0.0	0.0
216	2713.7180555555556	0.0	0.0	0.0
217	2689.9294444444445	0.0	0.0	0.0
218	2703.1558333333332	0.0	0.0	0.0
219	2703.618611111111	0.0	0.0	0.0
220	2700.0247222222224	0.0	0.0	0.0
221	2685.2255555555557	0.0	0.0	0.0
222	2707.1916666666666	0.0	0.0	0.0
223	2694.6341666666667	0.0	0.0	0.0
224	2704.342777777778	0.0	0.0	0.0
225	2709.4025	0.0	0.0	0.0
226	2692.355	0.0	0.0	0.0
227	2683.0375	0.0	0.0	0.0
228	2694.623888888889	0.0	0.0	0.0
229	2676.125	0.0	0.0	0.0
230	2699.1069444444443	0.0	0.0	0.0
231	2684.8077777777776	0.0	0.0	0.0
232	2707.1969444444444	0.0	0.0	0.0
233	2691.445	0.0	0.0	0.0
234	2680.804722222222	0.0	0.0	0.0
235	2673.2225	0.0	0.0	0.0
236	2668.9366666666665	0.0	0.0	0.0
237	2676.4597222222224	0.0	0.0	0.0
238	2694.244722222222	0.0	0.0	0.0
239	2679.4127777777776	0.0	0.0	0.0
240	2674.9938888888887	0.0	0.0	0.0
241	2681.9655555555555	0.0	0.0	0.0
242	2700.5227777777777	0.0	0.0	0.0
243	2697.4505555555556	0.0	0.0	0.0
244	2684.946388888889	0.0	0.0	0.0
245	2679.1919444444443	0.0	0.0	0.0
246	2682.6005555555557	0.0	0.0	0.0
247	2687.6047222222223	0.0	0.0	0.0
248	2674.177777777778	0.0	0.0	0.0
249	2676.4383333333335	0.0	0.0	0.0
250	2679.465833333333	0.0	0.0	0.0
251	2677.1375	0.0	0.0	0.0
252	2669.5155555555557	0.0	0.0	0.0
253	2679.264166666667	0.0	0.0	0.0
254	2673.677777777778	0.0	0.0	0.0
255	2682.636111111111	0.0	0.0	0.0
256	2677.963333333333	0.0	0.0	0.0
257	2698.1266666666666	0.0	0.0	0.0
258	2670.3555555555554	0.0	0.0	0.0
259	2673.4777777777776	0.0	0.0	0.0
260	2697.1097222222224	0.0	0.0	0.0
261	2692.552222222222	0.0	0.0	0.0
262	2675.19	0.0	0.0	0.0
263	2684.548333333333	0.0	0.0	0.0
264	2670.7383333333332	0.0	0.0	0.0
265	2681.7561111111113	0.0	0.0	0.0
266	2681.5216666666665	0.0	0.0	0.0
267	2679.1494444444443	0.0	0.0	0.0
268	2685.2677777777776	0.0	0.0	0.0
269	2686.5419444444447	0.0	0.0	0.0
270	2708.4219444444443	0.0	0.0	0.0
271	2697.985277777778	0.0	0.0	0.0
272	2682.7483333333334	0.0	0.0	0.0
273	2676.1469444444447	0.0	0.0	0.0
274	2664.1380555555556	0.0	0.0	0.0
275	2671.3411111111113	0.0	0.0	0.0
276	2675.19	0.0	0.0	0.0
277	2675.7894444444446	0.0	0.0	0.0
278	2684.6355555555556	0.0	0.0	0.0
279	2671.623611111111	0.0	0.0	0.0
280	2672.494722222222	0.0	0.0	0.0
281	2674.4861111111113	0.0	0.0	0.0
282	2667.896388888889	0.0	0.0	0.0
283	2664.201111111111	0.0	0.0	0.0
284	2676.0911111111113	0.0	0.0	0.0
285	2669.4177777777777	0.0	0.0	0.0
286	2672.4391666666666	0.0	0.0	0.0
287	2678.5355555555557	0.0	0.0	0.0
288	2694.241388888889	0.0	0.0	0.0
289	2695.8811111111113	0.0	0.0	0.0
290	2677.078611111111	0.0	0.0	0.0
291	2670.4980555555558	0.0	0.0	0.0
292	2657.2366666666667	0.0	0.0	0.0
293	2678.7975	0.0	0.0	0.0
294	2682.3094444444446	0.0	0.0	0.0
295	2689.212777777778	0.0	0.0	0.0
296	2687.408611111111	0.0	0.0	0.0
297	2682.0475	0.0	0.0	0.0
298	2681.9836111111113	0.0	0.0	0.0
299	2686.1272222222224	0.0	0.0	0.0
300	2695.8997222222224	0.0	0.0	0.0
301	2689.853888888889	0.0	0.0	0.0
302	2678.775277777778	0.0	0.0	0.0
303	2700.027777777778	0.0	0.0	0.0
304	2686.5627777777777	0.0	0.0	0.0
305	2688.063611111111	0.0	0.0	0.0
306	2684.2619444444445	0.0	0.0	0.0
307	2697.797777777778	0.0	0.0	0.0
308	2689.5422222222223	0.0	0.0	0.0
309	2676.3552777777777	0.0	0.0	0.0
310	2694.613888888889	0.0	0.0	0.0
311	2669.0005555555554	0.0	0.0	0.0
312	2680.4705555555556	0.0	0.0	0.0
313	2669.533611111111	0.0	0.0	0.0
314	2683.343611111111	0.0	0.0	0.0
315	2671.5533333333333	0.0	0.0	0.0
316	2655.6494444444443	0.0	0.0	0.0
317	2663.1180555555557	0.0	0.0	0.0
318	2667.0125	0.0	0.0	0.0
319	2690.2302777777777	0.0	0.0	0.0
320	2687.2302777777777	0.0	0.0	0.0
321	2675.5675	0.0	0.0	0.0
322	2673.686388888889	0.0	0.0	0.0
323	2667.4566666666665	0.0	0.0	0.0
324	2667.568333333333	0.0	0.0	0.0
325	2690.563888888889	0.0	0.0	0.0
326	2677.9355555555558	0.0	0.0	0.0
327	2682.1505555555555	0.0	0.0	0.0
328	2682.9572222222223	0.0	0.0	0.0
329	2672.5930555555556	0.0	0.0	0.0
330	2678.7183333333332	0.0	0.0	0.0
331	2698.8169444444443	0.0	0.0	0.0
332	2666.5705555555555	0.0	0.0	0.0
333	2683.4555555555557	0.0	0.0	0.0
334	2681.0569444444445	0.0	0.0	0.0
335	2658.9044444444444	0.0	0.0	0.0
336	2668.4619444444443	0.0	0.0	0.0
337	2672.051111111111	0.0	0.0	0.0
338	2675.0383333333334	0.0	0.0	0.0
339	2682.63	0.0	0.0	0.0
340	2688.518611111111	0.0	0.0	0.0
341	2683.5461111111113	0.0	0.0	0.0
342	2702.363611111111	0.0	0.0	0.0
343	2697.047777777778	0.0	0.0	0.0
344	2672.5788888888887	0.0	0.0	0.0
345	2677.6119444444444	0.0	0.0	0.0
346	2671.458611111111	0.0	0.0	0.0
347	2666.88	0.0	0.0	0.0
348	2670.025833333333	0.0	0.0	0.0
349	2673.4783333333335	0.0	0.0	0.0
350	2679.3194444444443	0.0	0.0	0.0
351	2684.9075	0.0	0.0	0.0
352	2683.244722222222	0.0	0.0	0.0
353	2665.0744444444445	0.0	0.0	0.0
354	2668.8644444444444	0.0	0.0	0.0
355	2668.961388888889	0.0	0.0	0.0
356	2671.613888888889	0.0	0.0	0.0
357	2675.389722222222	0.0	0.0	0.0
358	2661.8352777777777	0.0	0.0	0.0
359	2674.685	0.0	0.0	0.0
360	2670.1969444444444	0.0	0.0	0.0
361	2677.4708333333333	0.0	0.0	0.0
362	2674.4219444444443	0.0	0.0	0.0
363	2671.4258333333332	0.0	0.0	0.0
364	2680.1922222222224	0.0	0.0	0.0
365	2701.134722222222	0.0	0.0	0.0
366	2695.421388888889	0.0	0.0	0.0
367	2680.8125	0.0	0.0	0.0
368	2664.8166666666666	0.0	0.0	0.0
369	2680.567777777778	0.0	0.0	0.0
370	2669.740277777778	0.0	0.0	0.0
371	2676.7741666666666	0.0	0.0	0.0
372	2672.2902777777776	0.0	0.0	0.0
373	2668.0305555555556	0.0	0.0	0.0
374	2674.7919444444447	0.0	0.0	0.0
375	2693.0847222222224	0.0	0.0	0.0
376	2687.3091666666664	0.0	0.0	0.0
377	2660.174722222222	0.0	0.0	0.0
378	2687.9172222222223	0.0	0.0	0.0
379	2691.6694444444443	0.0	0.0	0.0
380	2669.720277777778	0.0	0.0	0.0
381	2669.876111111111	0.0	0.0	0.0
382	2685.153888888889	0.0	0.0	0.0
383	2687.721111111111	0.0	0.0	0.0
384	2682.985	0.0	0.0	0.0
385	2680.027222222222	0.0	0.0	0.0
386	2654.4577777777777	0.0	0.0	0.0
387	2684.2297222222223	0.0	0.0	0.0
388	2679.0627777777777	0.0	0.0	0.0
389	2667.4766666666665	0.0	0.0	0.0
390	2657.883333333333	0.0	0.0	0.0
391	2665.8522222222223	0.0	0.0	0.0
392	2662.4355555555558	0.0	0.0	0.0
393	2678.2297222222223	0.0	0.0	0.0
394	2678.3816666666667	0.0	0.0	0.0
395	2673.844722222222	0.0	0.0	0.0
396	2699.6608333333334	0.0	0.0	0.0
397	2678.5825	0.0	0.0	0.0
398	2684.9133333333334	0.0	0.0	0.0
399	2687.2922222222223	0.0	0.0	0.0
400	2678.7238888888887	0.0	0.0	0.0
401	2673.9955555555557	0.0	0.0	0.0
402	2665.9377777777777	0.0	0.0	0.0
403	2688.6588888888887	0.0	0.0	0.0
404	2695.3327777777777	0.0	0.0	0.0
405	2678.2630555555556	0.0	0.0	0.0
406	2690.448888888889	0.0	0.0	0.0
407	2655.3777777777777	0.0	0.0	0.0
408	2681.848611111111	0.0	0.0	0.0
409	2674.0847222222224	0.0	0.0	0.0
410	2678.4469444444444	0.0	0.0	0.0
411	2663.3680555555557	0.0	0.0	0.0
412	2683.478611111111	0.0	0.0	0.0
413	2665.6647222222223	0.0	0.0	0.0
414	2669.5847222222224	0.0	0.0	0.0
415	2661.461111111111	0.0	0.0	0.0
416	2688.797777777778	0.0	0.0	0.0
417	2660.3983333333335	0.0	0.0	0.0
418	2671.5363888888887	0.0	0.0	0.0
419	2684.8441666666668	0.0	0.0	0.0
420	2667.6925	0.0	0.0	0.0
421	2664.4538888888887	0.0	0.0	0.0
422	2670.548888888889	0.0	0.0	0.0
423	2679.9830555555554	0.0	0.0	0.0
424	2664.9891666666667	0.0	0.0	0.0
425	2690.123611111111	0.0	0.0	0.0
426	2695.7608333333333	0.0	0.0	0.0
427	2668.0202777777777	0.0	0.0	0.0
428	2658.503888888889	0.0	0.0	0.0
429	2680.8391666666666	0.0	0.0	0.0
430	2682.5805555555557	0.0	0.0	0.0
431	2669.9308333333333	0.0	0.0	0.0
432	2661.1483333333335	0.0	0.0	0.0
433	2680.3841666666667	0.0	0.0	0.0
434	2690.3094444444446	0.0	0.0	0.0
435	2682.9519444444445	0.0	0.0	0.0
436	2677.9255555555555	0.0	0.0	0.0
437	2665.302222222222	0.0	0.0	0.0
438	2695.4755555555557	0.0	0.0	0.0
439	2676.9616666666666	0.0	0.0	0.0
440	2668.3980555555554	0.0	0.0	0.0
441	2689.8569444444443	0.0	0.0	0.0
442	2684.0919444444444	0.0	0.0	0.0
443	2696.2361111111113	0.0	0.0	0.0
444	2674.8127777777777	0.0	0.0	0.0
445	2688.288611111111	0.0	0.0	0.0
446	2670.7466666666664	0.0	0.0	0.0
447	2683.1119444444444	0.0	0.0	0.0
448	2662.8219444444444	0.0	0.0	0.0
449	2660.6366666666668	0.0	0.0	0.0
450	2661.156111111111	0.0	0.0	0.0
451	2686.9275	0.0	0.0	0.0
452	2664.597777777778	0.0	0.0	0.0
453	2678.0233333333335	0.0	0.0	0.0
454	2658.4525	0.0	0.0	0.0
455	2658.633888888889	0.0	0.0	0.0
456	2662.0563888888887	0.0	0.0	0.0
457	2660.8244444444445	0.0	0.0	0.0
458	2667.496111111111	0.0	0.0	0.0
459	2678.4441666666667	0.0	0.0	0.0
460	2663.489722222222	0.0	0.0	0.0
461	2671.177222222222	0.0	0.0	0.0
462	2678.5377777777776	0.0	0.0	0.0
463	2680.606388888889	0.0	0.0	0.0
464	2675.3025	0.0	0.0	0.0
465	2683.554722222222	0.0	0.0	0.0
466	2679.533611111111	0.0	0.0	0.0
467	2667.2561111111113	0.0	0.0	0.0
468	2723.346111111111	0.0	0.0	0.0
469	2676.6058333333335	0.0	0.0	0.0
470	2686.1855555555558	0.0	0.0	0.0
471	2681.8805555555555	0.0	0.0	0.0
472	2682.573611111111	0.0	0.0	0.0
473	2681.453611111111	0.0	0.0	0.0
474	2668.4391666666666	0.0	0.0	0.0
475	2666.3580555555554	0.0	0.0	0.0
476	2676.3108333333334	0.0	0.0	0.0
477	2676.9908333333333	0.0	0.0	0.0
478	2681.135	0.0	0.0	0.0
479	2696.008888888889	0.0	0.0	0.0
480	2660.8655555555556	0.0	0.0	0.0
481	2679.9805555555554	0.0	0.0	0.0
482	2676.5255555555555	0.0	0.0	0.0
483	2671.9088888888887	0.0	0.0	0.0
484	2671.7780555555555	0.0	0.0	0.0
485	2660.6344444444444	0.0	0.0	0.0
486	2653.2	0.0	0.0	0.0
487	2678.9319444444445	0.0	0.0	0.0
488	2680.719722222222	0.0	0.0	0.0
489	2696.9619444444443	0.0	0.0	0.0
490	2686.3327777777777	0.0	0.0	0.0
491	2667.3058333333333	0.0	0.0	0.0
492	2678.7325	0.0	0.0	0.0
493	2693.6405555555557	0.0	0.0	0.0
494	2681.8125	0.0	0.0	0.0
495	2694.003888888889	0.0	0.0	0.0
496	2669.5380555555557	0.0	0.0	0.0
497	2689.9011111111113	0.0	0.0	0.0
498	2681.438888888889	0.0	0.0	0.0
499	2688.7522222222224	0.0	0.0	0.0
500	2663.072222222222	0.0	0.0	0.0
501	2675.867777777778	0.0	0.0	0.0
502	2679.095277777778	0.0	0.0	0.0
503	2657.511111111111	0.0	0.0	0.0
504	2657.716388888889	0.0	0.0	0.0
505	2667.4905555555556	0.0	0.0	0.0
506	2671.1455555555553	0.0	0.0	0.0
507	2675.7455555555557	0.0	0.0	0.0
508	2675.821388888889	0.0	0.0	0.0
509	2655.116666666667	0.0	0.0	0.0
510	2671.7205555555556	0.0	0.0	0.0
511	2653.0005555555554	0.0	0.0	0.0
512	2662.7819444444444	0.0	0.0	0.0
513	2653.0730555555556	0.0	0.0	0.0
514	2678.7480555555558	0.0	0.0	0.0
515	2685.5955555555556	0.0	0.0	0.0
516	2687.285	0.0	0.0	0.0
517	2668.116111111111	0.0	0.0	0.0
518	2660.429166666667	0.0	0.0	0.0
519	2650.2838888888887	0.0	0.0	0.0
520	2665.965833333333	0.0	0.0	0.0
521	2664.553611111111	0.0	0.0	0.0
522	2659.8913888888887	0.0	0.0	0.0
523	2680.949722222222	0.0	0.0	0.0
524	2677.170833333333	0.0	0.0	0.0
525	2695.7375	0.0	0.0	0.0
526	2664.1730555555555	0.0	0.0	0.0
527	2679.991111111111	0.0	0.0	0.0
528	2675.922777777778	0.0	0.0	0.0
529	2671.3	0.0	0.0	0.0
530	2673.6883333333335	0.0	0.0	0.0
531	2684.5855555555554	0.0	0.0	0.0
532	2686.5533333333333	0.0	0.0	0.0
533	2687.936388888889	0.0	0.0	0.0
534	2662.382777777778	0.0	0.0	0.0
535	2661.5344444444445	0.0	0.0	0.0
536	2675.2580555555555	0.0	0.0	0.0
537	2660.3386111111113	0.0	0.0	0.0
538	2661.9391666666666	0.0	0.0	0.0
539	2665.9680555555556	0.0	0.0	0.0
540	2672.650277777778	0.0	0.0	0.0
541	2683.7961111111113	0.0	0.0	0.0
542	2663.1594444444445	0.0	0.0	0.0
543	2659.9152777777776	0.0	0.0	0.0
544	2669.3319444444446	0.0	0.0	0.0
545	2675.4802777777777	0.0	0.0	0.0
546	2653.981388888889	0.0	0.0	0.0
547	2667.5019444444442	0.0	0.0	0.0
548	2675.9694444444444	0.0	0.0	0.0
549	2679.5716666666667	0.0	0.0	0.0
550	2682.1027777777776	0.0	0.0	0.0
551	2662.3980555555554	0.0	0.0	0.0
552	2693.49	0.0	0.0	0.0
553	2690.7794444444444	0.0	0.0	0.0
554	2686.976111111111	0.0	0.0	0.0
555	2680.3341666666665	0.0	0.0	0.0
556	2675.9644444444443	0.0	0.0	0.0
557	2688.2169444444444	0.0	0.0	0.0
558	2682.7791666666667	0.0	0.0	0.0
559	2670.6911111111112	0.0	0.0	0.0
560	2681.8702777777776	0.0	0.0	0.0
561	2649.1830555555557	0.0	0.0	0.0
562	2668.3611111111113	0.0	0.0	0.0
563	2668.550277777778	0.0	0.0	0.0
564	2679.2394444444444	0.0	0.0	0.0
565	2672.699722222222	0.0	0.0	0.0
566	2689.145	0.0	0.0	0.0
567	2681.066388888889	0.0	0.0	0.0
568	2681.839722222222	0.0	0.0	0.0
569	2682.0525	0.0	0.0	0.0
570	2678.423333333333	0.0	0.0	0.0
571	2662.6394444444445	0.0	0.0	0.0
572	2662.418888888889	0.0	0.0	0.0
573	2674.139722222222	0.0	0.0	0.0
574	2667.8172222222224	0.0	0.0	0.0
575	2669.1005555555557	0.0	0.0	0.0
576	2679.4569444444446	0.0	0.0	0.0
577	2671.896111111111	0.0	0.0	0.0
578	2663.5783333333334	0.0	0.0	0.0
579	2687.2033333333334	0.0	0.0	0.0
580	2688.621111111111	0.0	0.0	0.0
581	2678.3944444444446	0.0	0.0	0.0
582	2675.787222222222	0.0	0.0	0.0
583	2688.9475	0.0	0.0	0.0
584	2685.4319444444445	0.0	0.0	0.0
585	2663.7922222222223	0.0	0.0	0.0
586	2672.8830555555555	0.0	0.0	0.0
587	2658.012222222222	0.0	0.0	0.0
588	2658.447777777778	0.0	0.0	0.0
589	2646.7030555555557	0.0	0.0	0.0
590	2662.237222222222	0.0	0.0	0.0
591	2656.763611111111	0.0	0.0	0.0
592	2649.242777777778	0.0	0.0	0.0
593	2666.4155555555553	0.0	0.0	0.0
594	2676.9666666666667	0.0	0.0	0.0
595	2670.6272222222224	0.0	0.0	0.0
596	2667.1883333333335	0.0	0.0	0.0
597	2666.258333333333	0.0	0.0	0.0
598	2657.7269444444446	0.0	0.0	0.0
599	2670.535	0.0	0.0	0.0
600	2677.8380555555555	0.0	0.0	0.0
601	2689.6830555555557	0.0	0.0	0.0
602	2670.948611111111	0.0	0.0	0.0
603	2682.4094444444445	0.0	0.0	0.0
604	2686.574722222222	0.0	0.0	0.0
605	2670.8277777777776	0.0	0.0	0.0
606	2666.653333333333	0.0	0.0	0.0
607	2670.8944444444446	0.0	0.0	0.0
608	2674.2252777777776	0.0	0.0	0.0
609	2683.950277777778	0.0	0.0	0.0
610	2696.5261111111113	0.0	0.0	0.0
611	2670.1905555555554	0.0	0.0	0.0
612	2679.8033333333333	0.0	0.0	0.0
613	2686.950277777778	0.0	0.0	0.0
614	2676.6316666666667	0.0	0.0	0.0
615	2660.6430555555557	0.0	0.0	0.0
616	2664.1008333333334	0.0	0.0	0.0
617	2693.4908333333333	0.0	0.0	0.0
618	2674.975	0.0	0.0	0.0
619	2676.6480555555554	0.0	0.0	0.0
620	2700.638611111111	0.0	0.0	0.0
621	2684.7775	0.0	0.0	0.0
622	2662.3844444444444	0.0	0.0	0.0
