ITERATION	avg. Average Leg distance	avg. Average Trip distance
505	11181.069958847736	11181.069958847736	
506	11144.0329218107	11144.0329218107	
507	11205.761316872427	11205.761316872427	
508	11127.572016460905	11127.572016460905	
509	11123.456790123457	11123.456790123457	
510	11106.995884773663	11106.995884773663	
511	11127.572016460905	11127.572016460905	
512	11123.456790123457	11123.456790123457	
513	11139.91769547325	11139.91769547325	
514	11131.687242798354	11131.687242798354	
515	11164.609053497943	11164.609053497943	
516	11127.572016460905	11127.572016460905	
517	11127.572016460905	11127.572016460905	
518	11135.802469135802	11135.802469135802	
519	11131.687242798354	11131.687242798354	
520	11160.493827160493	11160.493827160493	
521	11131.687242798354	11131.687242798354	
522	11168.724279835391	11168.724279835391	
523	11119.341563786009	11119.341563786009	
524	11160.493827160493	11160.493827160493	
525	11185.185185185184	11185.185185185184	
526	11144.0329218107	11144.0329218107	
527	11131.687242798354	11131.687242798354	
528	11168.724279835391	11168.724279835391	
529	11106.995884773663	11106.995884773663	
530	11139.91769547325	11139.91769547325	
531	11152.263374485598	11152.263374485598	
532	11160.493827160493	11160.493827160493	
533	11127.572016460905	11127.572016460905	
534	11156.378600823045	11156.378600823045	
535	11078.189300411523	11078.189300411523	
536	11074.074074074075	11074.074074074075	
537	11032.921810699589	11032.921810699589	
538	11086.41975308642	11086.41975308642	
539	11078.189300411523	11078.189300411523	
540	11041.152263374486	11041.152263374486	
541	11090.534979423868	11090.534979423868	
542	11119.341563786009	11119.341563786009	
543	11152.263374485598	11152.263374485598	
544	11074.074074074075	11074.074074074075	
545	11139.91769547325	11139.91769547325	
546	11119.341563786009	11119.341563786009	
547	11144.0329218107	11144.0329218107	
548	11123.456790123457	11123.456790123457	
549	11115.22633744856	11115.22633744856	
550	11246.913580246914	11246.913580246914	
551	11160.493827160493	11160.493827160493	
552	11106.995884773663	11106.995884773663	
553	11106.995884773663	11106.995884773663	
554	11139.91769547325	11139.91769547325	
555	11106.995884773663	11106.995884773663	
556	11164.609053497943	11164.609053497943	
557	11168.724279835391	11168.724279835391	
558	11156.378600823045	11156.378600823045	
559	11139.91769547325	11139.91769547325	
560	11189.300411522634	11189.300411522634	
561	11111.111111111111	11111.111111111111	
562	11127.572016460905	11127.572016460905	
563	11119.341563786009	11119.341563786009	
564	11185.185185185184	11185.185185185184	
565	11168.724279835391	11168.724279835391	
566	11148.148148148148	11148.148148148148	
567	11144.0329218107	11144.0329218107	
568	11123.456790123457	11123.456790123457	
569	11119.341563786009	11119.341563786009	
570	11156.378600823045	11156.378600823045	
571	11119.341563786009	11119.341563786009	
572	11102.880658436214	11102.880658436214	
573	11123.456790123457	11123.456790123457	
574	11106.995884773663	11106.995884773663	
575	11111.111111111111	11111.111111111111	
576	11090.534979423868	11090.534979423868	
577	11111.111111111111	11111.111111111111	
578	11127.572016460905	11127.572016460905	
579	11065.843621399177	11065.843621399177	
580	11119.341563786009	11119.341563786009	
581	11090.534979423868	11090.534979423868	
582	11144.0329218107	11144.0329218107	
583	11160.493827160493	11160.493827160493	
584	11119.341563786009	11119.341563786009	
585	11160.493827160493	11160.493827160493	
586	11094.650205761316	11094.650205761316	
587	11098.765432098766	11098.765432098766	
588	11127.572016460905	11127.572016460905	
589	11106.995884773663	11106.995884773663	
590	11160.493827160493	11160.493827160493	
591	11123.456790123457	11123.456790123457	
592	11074.074074074075	11074.074074074075	
593	11074.074074074075	11074.074074074075	
594	11102.880658436214	11102.880658436214	
595	11078.189300411523	11078.189300411523	
596	11111.111111111111	11111.111111111111	
597	11172.839506172839	11172.839506172839	
598	11123.456790123457	11123.456790123457	
599	11090.534979423868	11090.534979423868	
600	11078.189300411523	11078.189300411523	
601	11131.687242798354	11131.687242798354	
602	11082.30452674897	11082.30452674897	
603	11131.687242798354	11131.687242798354	
604	11259.25925925926	11259.25925925926	
605	11160.493827160493	11160.493827160493	
606	11197.530864197532	11197.530864197532	
607	11160.493827160493	11160.493827160493	
608	11172.839506172839	11172.839506172839	
609	11160.493827160493	11160.493827160493	
610	11168.724279835391	11168.724279835391	
611	11160.493827160493	11160.493827160493	
612	11176.954732510289	11176.954732510289	
613	11181.069958847736	11181.069958847736	
614	11168.724279835391	11168.724279835391	
615	11168.724279835391	11168.724279835391	
616	11135.802469135802	11135.802469135802	
617	11168.724279835391	11168.724279835391	
618	11094.650205761316	11094.650205761316	
619	11164.609053497943	11164.609053497943	
620	11160.493827160493	11160.493827160493	
621	11131.687242798354	11131.687242798354	
622	11201.64609053498	11201.64609053498	
623	11176.954732510289	11176.954732510289	
624	11164.609053497943	11164.609053497943	
625	11148.148148148148	11148.148148148148	
626	11226.33744855967	11226.33744855967	
627	11168.724279835391	11168.724279835391	
628	11255.144032921811	11255.144032921811	
629	11164.609053497943	11164.609053497943	
630	11251.028806584362	11251.028806584362	
631	11135.802469135802	11135.802469135802	
632	11168.724279835391	11168.724279835391	
633	11189.300411522634	11189.300411522634	
634	11164.609053497943	11164.609053497943	
635	11156.378600823045	11156.378600823045	
636	11164.609053497943	11164.609053497943	
637	11222.222222222223	11222.222222222223	
638	11185.185185185184	11185.185185185184	
639	11213.991769547325	11213.991769547325	
640	11144.0329218107	11144.0329218107	
641	11152.263374485598	11152.263374485598	
642	11111.111111111111	11111.111111111111	
643	11148.148148148148	11148.148148148148	
644	11144.0329218107	11144.0329218107	
645	11197.530864197532	11197.530864197532	
646	11176.954732510289	11176.954732510289	
647	11144.0329218107	11144.0329218107	
648	11189.300411522634	11189.300411522634	
649	11164.609053497943	11164.609053497943	
650	11176.954732510289	11176.954732510289	
651	11222.222222222223	11222.222222222223	
652	11259.25925925926	11259.25925925926	
653	11222.222222222223	11222.222222222223	
654	11148.148148148148	11148.148148148148	
655	11160.493827160493	11160.493827160493	
656	11156.378600823045	11156.378600823045	
657	11193.415637860082	11193.415637860082	
658	11168.724279835391	11168.724279835391	
659	11197.530864197532	11197.530864197532	
660	11205.761316872427	11205.761316872427	
661	11164.609053497943	11164.609053497943	
662	11164.609053497943	11164.609053497943	
663	11201.64609053498	11201.64609053498	
664	11168.724279835391	11168.724279835391	
665	11144.0329218107	11144.0329218107	
666	11123.456790123457	11123.456790123457	
667	11135.802469135802	11135.802469135802	
668	11115.22633744856	11115.22633744856	
669	11127.572016460905	11127.572016460905	
670	11119.341563786009	11119.341563786009	
671	11172.839506172839	11172.839506172839	
672	11123.456790123457	11123.456790123457	
673	11135.802469135802	11135.802469135802	
674	11176.954732510289	11176.954732510289	
675	11197.530864197532	11197.530864197532	
676	11193.415637860082	11193.415637860082	
677	11230.45267489712	11230.45267489712	
678	11189.300411522634	11189.300411522634	
679	11185.185185185184	11185.185185185184	
680	11234.567901234568	11234.567901234568	
681	11131.687242798354	11131.687242798354	
682	11139.91769547325	11139.91769547325	
683	11144.0329218107	11144.0329218107	
684	11115.22633744856	11115.22633744856	
685	11152.263374485598	11152.263374485598	
686	11176.954732510289	11176.954732510289	
687	11160.493827160493	11160.493827160493	
688	11201.64609053498	11201.64609053498	
689	11144.0329218107	11144.0329218107	
690	11164.609053497943	11164.609053497943	
691	11205.761316872427	11205.761316872427	
692	11193.415637860082	11193.415637860082	
693	11144.0329218107	11144.0329218107	
694	11193.415637860082	11193.415637860082	
695	11226.33744855967	11226.33744855967	
696	11181.069958847736	11181.069958847736	
697	11222.222222222223	11222.222222222223	
698	11176.954732510289	11176.954732510289	
699	11123.456790123457	11123.456790123457	
700	11156.378600823045	11156.378600823045	
701	11246.913580246914	11246.913580246914	
702	11213.991769547325	11213.991769547325	
703	11144.0329218107	11144.0329218107	
704	11230.45267489712	11230.45267489712	
705	11213.991769547325	11213.991769547325	
706	11201.64609053498	11201.64609053498	
707	11197.530864197532	11197.530864197532	
708	11185.185185185184	11185.185185185184	
709	11135.802469135802	11135.802469135802	
710	11139.91769547325	11139.91769547325	
711	11111.111111111111	11111.111111111111	
712	11172.839506172839	11172.839506172839	
713	11152.263374485598	11152.263374485598	
714	11176.954732510289	11176.954732510289	
715	11185.185185185184	11185.185185185184	
716	11148.148148148148	11148.148148148148	
717	11160.493827160493	11160.493827160493	
718	11218.106995884773	11218.106995884773	
719	11193.415637860082	11193.415637860082	
720	11181.069958847736	11181.069958847736	
721	11164.609053497943	11164.609053497943	
722	11205.761316872427	11205.761316872427	
723	11164.609053497943	11164.609053497943	
724	11230.45267489712	11230.45267489712	
725	11230.45267489712	11230.45267489712	
726	11218.106995884773	11218.106995884773	
727	11152.263374485598	11152.263374485598	
728	11255.144032921811	11255.144032921811	
