Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	06:15:04	06:15:04	06:15:04			06:15:04	06:15:04	06:15:04	06:15:04	06:15:04	06:15:05	06:15:05	06:15:13	06:15:13	06:15:13	06:15:13	06:15:13	06:15:13			06:15:14	06:15:14		00:00:00		00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:09
1	06:15:15	06:15:15	06:15:15	06:15:15	06:15:15	06:15:15	06:15:15	06:15:15	06:15:15	06:15:15	06:15:15	06:15:15	06:15:22	06:15:22	06:15:22	06:15:22	06:15:22	06:15:22			06:15:24	06:15:24		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:01	00:00:08
2	06:15:24	06:15:24	06:15:24	06:15:24	06:15:24	06:15:24			06:15:24	06:15:24	06:15:24	06:15:24	06:15:30	06:15:30	06:15:30	06:15:30	06:15:30	06:15:30			06:15:31	06:15:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
3	06:15:31	06:15:31	06:15:31	06:15:31	06:15:31	06:15:31			06:15:31	06:15:31	06:15:31	06:15:31	06:15:38	06:15:38	06:15:38	06:15:38	06:15:38	06:15:38			06:15:38	06:15:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
4	06:15:39	06:15:39	06:15:39	06:15:39	06:15:39	06:15:39			06:15:39	06:15:39	06:15:39	06:15:39	06:15:45	06:15:45	06:15:45	06:15:45	06:15:45	06:15:45			06:15:45	06:15:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
5	06:15:45	06:15:45	06:15:45	06:15:45	06:15:45	06:15:45			06:15:45	06:15:45	06:15:45	06:15:45	06:15:52	06:15:52	06:15:52	06:15:52	06:15:52	06:15:52			06:15:52	06:15:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
6	06:15:52	06:15:52	06:15:52	06:15:52	06:15:52	06:15:52			06:15:52	06:15:52	06:15:52	06:15:52	06:15:59	06:15:59	06:15:59	06:15:59	06:15:59	06:15:59			06:15:59	06:15:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
7	06:15:59	06:15:59	06:15:59	06:15:59	06:15:59	06:15:59			06:15:59	06:15:59	06:15:59	06:15:59	06:16:06	06:16:06	06:16:06	06:16:06	06:16:06	06:16:06			06:16:06	06:16:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
8	06:16:06	06:16:06	06:16:06	06:16:06	06:16:06	06:16:06			06:16:06	06:16:06	06:16:06	06:16:06	06:16:13	06:16:13	06:16:13	06:16:13	06:16:13	06:16:13			06:16:13	06:16:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
9	06:16:13	06:16:13	06:16:13	06:16:13	06:16:13	06:16:13			06:16:13	06:16:13	06:16:13	06:16:13	06:16:20	06:16:20	06:16:20	06:16:20	06:16:20	06:16:20			06:16:20	06:16:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
