Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	04:04:17	04:04:17	04:04:17			04:04:17	04:04:17	04:04:20	04:04:20	04:04:20	04:04:20	04:04:20	04:04:44	04:04:44	04:04:44	04:04:44	04:04:44	04:04:44			04:04:47	04:04:47		00:00:00		00:00:02	00:00:02	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:29
1	04:04:47	04:04:47	04:04:47	04:04:47	04:04:48	04:04:48	04:04:48	04:04:49	04:04:49	04:04:49	04:04:49	04:04:49	04:05:00	04:05:00	04:05:00	04:05:00	04:05:00	04:05:00			04:05:02	04:05:02		00:00:00	00:00:00	00:00:01	00:00:01	00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:14
2	04:05:02	04:05:02	04:05:02	04:05:02	04:05:02	04:05:02			04:05:02	04:05:02	04:05:02	04:05:02	04:05:14	04:05:14	04:05:14	04:05:14	04:05:14	04:05:14			04:05:15	04:05:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:13
3	04:05:15	04:05:15	04:05:15	04:05:15	04:05:15	04:05:15			04:05:15	04:05:15	04:05:16	04:05:16	04:05:26	04:05:26	04:05:26	04:05:26	04:05:26	04:05:26			04:05:27	04:05:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
4	04:05:27	04:05:27	04:05:27	04:05:27	04:05:27	04:05:27			04:05:27	04:05:27	04:05:27	04:05:27	04:05:38	04:05:38	04:05:38	04:05:38	04:05:38	04:05:38			04:05:39	04:05:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
5	04:05:39	04:05:39	04:05:39	04:05:39	04:05:39	04:05:39			04:05:39	04:05:39	04:05:40	04:05:40	04:05:52	04:05:52	04:05:52	04:05:52	04:05:52	04:05:52			04:05:53	04:05:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:14
6	04:05:54	04:05:54	04:05:54	04:05:54	04:05:54	04:05:54			04:05:54	04:05:54	04:05:55	04:05:55	04:06:07	04:06:07	04:06:07	04:06:07	04:06:07	04:06:07			04:06:07	04:06:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
7	04:06:08	04:06:08	04:06:08	04:06:08	04:06:08	04:06:08			04:06:08	04:06:08	04:06:08	04:06:08	04:06:20	04:06:20	04:06:20	04:06:20	04:06:20	04:06:20			04:06:21	04:06:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:13
8	04:06:21	04:06:21	04:06:21	04:06:21	04:06:21	04:06:21			04:06:22	04:06:22	04:06:22	04:06:22	04:06:32	04:06:32	04:06:32	04:06:32	04:06:32	04:06:32			04:06:32	04:06:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
9	04:06:33	04:06:33	04:06:33	04:06:33	04:06:33	04:06:33			04:06:33	04:06:33	04:06:33	04:06:33	04:06:45	04:06:45	04:06:45	04:06:45	04:06:45	04:06:45			04:06:45	04:06:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
10	04:06:45	04:06:45	04:06:45	04:06:45	04:06:46	04:06:46	04:06:46	04:06:47	04:06:47	04:06:47	04:06:47	04:06:47	04:07:03	04:07:03	04:07:03	04:07:03	04:07:04	04:07:04	04:07:04	04:07:04	04:07:05	04:07:05		00:00:00	00:00:00	00:00:01	00:00:01	00:00:00	00:00:16	00:00:00	00:00:00	00:00:00	00:00:01	00:00:20
11	04:07:06	04:07:06	04:07:06	04:07:06	04:07:06	04:07:06			04:07:06	04:07:06	04:07:06	04:07:06	04:07:19	04:07:19	04:07:19	04:07:19	04:07:19	04:07:19			04:07:20	04:07:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:13	00:00:00	00:00:00		00:00:00	00:00:14
12	04:07:20	04:07:20	04:07:20	04:07:20	04:07:21	04:07:21			04:07:21	04:07:21	04:07:21	04:07:21	04:07:32	04:07:32	04:07:32	04:07:32	04:07:32	04:07:32			04:07:33	04:07:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:01	00:00:12
13	04:07:33	04:07:33	04:07:33	04:07:33	04:07:34	04:07:34			04:07:34	04:07:34	04:07:34	04:07:34	04:07:45	04:07:45	04:07:45	04:07:45	04:07:45	04:07:45			04:07:45	04:07:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
14	04:07:46	04:07:46	04:07:46	04:07:46	04:07:46	04:07:46			04:07:46	04:07:46	04:07:46	04:07:46	04:07:58	04:07:58	04:07:58	04:07:58	04:07:58	04:07:58			04:08:00	04:08:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:01	00:00:13
15	04:08:00	04:08:00	04:08:00	04:08:00	04:08:00	04:08:00			04:08:00	04:08:00	04:08:01	04:08:01	04:08:13	04:08:13	04:08:13	04:08:13	04:08:13	04:08:13			04:08:14	04:08:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:13
16	04:08:14	04:08:14	04:08:14	04:08:14	04:08:14	04:08:14			04:08:14	04:08:14	04:08:14	04:08:14	04:08:27	04:08:27	04:08:27	04:08:27	04:08:27	04:08:27			04:08:28	04:08:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:13	00:00:00	00:00:00		00:00:00	00:00:14
17	04:08:28	04:08:28	04:08:28	04:08:28	04:08:28	04:08:28			04:08:28	04:08:28	04:08:28	04:08:28	04:08:39	04:08:39	04:08:39	04:08:39	04:08:39	04:08:39			04:08:40	04:08:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
18	04:08:40	04:08:40	04:08:40	04:08:40	04:08:40	04:08:40			04:08:40	04:08:40	04:08:40	04:08:40	04:08:53	04:08:53	04:08:53	04:08:53	04:08:53	04:08:53			04:08:54	04:08:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
19	04:08:54	04:08:54	04:08:54	04:08:54	04:08:54	04:08:54			04:08:54	04:08:54	04:08:54	04:08:54	04:09:06	04:09:06	04:09:06	04:09:06	04:09:06	04:09:06			04:09:07	04:09:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
20	04:09:07	04:09:07	04:09:07	04:09:07	04:09:07	04:09:07	04:09:07	04:09:10	04:09:10	04:09:10	04:09:10	04:09:10	04:09:26	04:09:26	04:09:26	04:09:26	04:09:26	04:09:26	04:09:26	04:09:26	04:09:28	04:09:28		00:00:00	00:00:00	00:00:02	00:00:02	00:00:00	00:00:16	00:00:00	00:00:00	00:00:00	00:00:01	00:00:20
