ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	108.59006417121063	108.59006417121063	108.59006417121063	108.59006417121063
1	114.74846167092616	113.01743226329035	113.89784928498354	114.77826630667676
2	119.26066231848684	116.0543469474165	117.68659830255783	119.2643933432511
3	122.81583374171099	118.55840045227953	120.76141117080084	122.82545299899883
4	125.23901531175596	120.25138562736015	122.88552236212173	125.28088893186995
5	126.48228376480118	121.10950469755707	124.01976253480348	126.58586386684479
6	127.45610910172402	121.66024164689034	124.8472604104325	127.53410987500148
7	127.93529857206019	121.92537630363881	125.3101504756956	128.05146728955842
8	128.4568486522524	122.14917586789853	125.7353595852029	128.56183968621596
9	128.7506494331545	122.33291870074802	126.03416776747845	128.84700597529857
10	128.7969364283797	122.28576801110091	126.1231951206357	128.95906326373816
11	128.8898338567574	122.28571803317007	126.22158698877072	129.05290088931042
12	128.8858666045165	122.20262807980177	126.27169293072009	129.13243694282386
13	128.91615136534375	122.17025832098808	126.30136555300064	129.17077131666693
14	129.06803605304216	122.11443602536977	126.37110955168835	129.29016287605603
15	129.0814551383035	122.11215513239205	126.42741563963308	129.34332632795804
16	129.24049006676643	122.10035705167144	126.50050127165802	129.42599472402983
17	128.91138388020775	121.93035548961086	126.36624313320182	129.24407333858272
18	129.00048294857672	121.94544747392302	126.42441434133202	129.29365055087266
19	129.1631180314672	121.94668690733847	126.4997468285198	129.4453208461803
20	129.30461792202811	121.97810269203778	126.55749985861758	129.48007669091103
