ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2036.0	2036.0	
1	2058.3333333333335	2058.3333333333335	
2	2076.0	2076.0	
3	2101.3333333333335	2101.3333333333335	
4	2111.6666666666665	2111.6666666666665	
5	2134.6666666666665	2134.6666666666665	
6	2146.3333333333335	2146.3333333333335	
7	2161.0	2161.0	
8	2171.3333333333335	2171.3333333333335	
9	2196.3333333333335	2196.3333333333335	
10	2194.6666666666665	2194.6666666666665	
11	2199.0	2199.0	
12	2206.6666666666665	2206.6666666666665	
13	2205.6666666666665	2205.6666666666665	
14	2216.3333333333335	2216.3333333333335	
15	2212.6666666666665	2212.6666666666665	
16	2220.0	2220.0	
17	2226.6666666666665	2226.6666666666665	
18	2228.0	2228.0	
19	2230.6666666666665	2230.6666666666665	
20	2224.0	2224.0	
