Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	05:34:11	05:34:11	05:34:11	05:34:11	05:34:11	05:34:11	05:34:11	05:34:11	05:34:11	05:34:11	05:34:11	05:34:11	05:34:19	05:34:19	05:34:19	05:34:19	05:34:19	05:34:19	05:34:19	05:34:19	05:34:20	05:34:20		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
11	05:34:20	05:34:20	05:34:20	05:34:20	05:34:20	05:34:20			05:34:20	05:34:20	05:34:20	05:34:20	05:34:27	05:34:27	05:34:27	05:34:27	05:34:27	05:34:27			05:34:27	05:34:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
12	05:34:27	05:34:27	05:34:27	05:34:27	05:34:27	05:34:27			05:34:27	05:34:27	05:34:27	05:34:27	05:34:34	05:34:34	05:34:34	05:34:34	05:34:34	05:34:34			05:34:35	05:34:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
13	05:34:35	05:34:35	05:34:35	05:34:35	05:34:35	05:34:35			05:34:35	05:34:35	05:34:35	05:34:35	05:34:42	05:34:42	05:34:42	05:34:42	05:34:42	05:34:42			05:34:43	05:34:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
14	05:34:43	05:34:43	05:34:43	05:34:43	05:34:43	05:34:43			05:34:43	05:34:43	05:34:43	05:34:43	05:34:50	05:34:50	05:34:50	05:34:50	05:34:50	05:34:50			05:34:50	05:34:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
15	05:34:50	05:34:50	05:34:50	05:34:50	05:34:50	05:34:50			05:34:50	05:34:50	05:34:50	05:34:50	05:34:57	05:34:57	05:34:57	05:34:57	05:34:57	05:34:57			05:34:58	05:34:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
16	05:34:58	05:34:58	05:34:58	05:34:58	05:34:58	05:34:58			05:34:58	05:34:58	05:34:58	05:34:58	05:35:05	05:35:05	05:35:05	05:35:05	05:35:05	05:35:05			05:35:06	05:35:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
17	05:35:06	05:35:06	05:35:06	05:35:06	05:35:06	05:35:06			05:35:06	05:35:06	05:35:06	05:35:06	05:35:13	05:35:13	05:35:13	05:35:13	05:35:13	05:35:13			05:35:13	05:35:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
18	05:35:13	05:35:13	05:35:13	05:35:13	05:35:13	05:35:13			05:35:13	05:35:13	05:35:13	05:35:13	05:35:21	05:35:21	05:35:21	05:35:21	05:35:21	05:35:21			05:35:21	05:35:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
19	05:35:21	05:35:21	05:35:21	05:35:21	05:35:21	05:35:21			05:35:21	05:35:21	05:35:21	05:35:21	05:35:28	05:35:28	05:35:28	05:35:28	05:35:28	05:35:28			05:35:28	05:35:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
20	05:35:29	05:35:29	05:35:29	05:35:29	05:35:29	05:35:29	05:35:29	05:35:29	05:35:29	05:35:29	05:35:29	05:35:29	05:35:36	05:35:36	05:35:36	05:35:36	05:35:36	05:35:36	05:35:36	05:35:36	05:35:36	05:35:36		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
