ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	133.53912376035052	133.53912376035052	133.53912376035052	133.53912376035052
1	133.56870184449895	133.55657160742123	133.563179074768	133.5697865421148
2	133.57768036492172	133.55985066747147	133.57037030732445	133.5805938175779
3	133.58669277515477	133.5619400663377	133.57644068143867	133.59070717590018
4	133.59570098104012	133.56351933446473	133.5817820497364	133.59951359242197
5	133.59172025628843	133.55566044061226	133.57704976805056	133.59766339241733
6	133.60233257726162	133.55734894278223	133.58201182166727	133.6058606257653
7	133.6024854858661	133.5538114557814	133.58086495144212	133.606419985102
8	133.61110411293407	133.55627521371113	133.58607363728373	133.6147109433581
9	133.61350441243565	133.55603416472496	133.587808028949	133.61814130873714
10	133.61684673264944	133.55490682187468	133.58908200028978	133.6218231742687
11	133.61788001091207	133.55430701422875	133.58955103945723	133.62263698222435
12	133.61623268512926	133.5483238971239	133.58689807675518	133.62241285972394
13	133.61535874638207	133.5457850134867	133.58604188924969	133.62359874733718
14	133.61921412453472	133.5439341734526	133.58779667967565	133.6285953652978
15	133.61934736778045	133.54135566319007	133.5855825466846	133.62713309366765
16	133.6168161854198	133.53768929255102	133.58302620632375	133.6255008165815
17	133.61709270240362	133.53447765109885	133.5813226779256	133.62600000270703
18	133.61614313958384	133.53059082954724	133.58005026658205	133.62750552158002
19	133.620697664307	133.5292585365118	133.57967352622538	133.62783384915096
20	133.61881095834983	133.52754150038365	133.5783737915558	133.62704140588812
