ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2039.3333333333333	2039.3333333333333	
1	2039.6666666666667	2039.6666666666667	
2	2039.6666666666667	2039.6666666666667	
3	2039.6666666666667	2039.6666666666667	
4	2039.6666666666667	2039.6666666666667	
5	2039.6666666666667	2039.6666666666667	
6	2039.6666666666667	2039.6666666666667	
7	2040.0	2040.0	
8	2039.6666666666667	2039.6666666666667	
9	2039.6666666666667	2039.6666666666667	
10	2039.6666666666667	2039.6666666666667	
11	2039.6666666666667	2039.6666666666667	
12	2039.6666666666667	2039.6666666666667	
13	2039.6666666666667	2039.6666666666667	
14	2039.6666666666667	2039.6666666666667	
15	2039.6666666666667	2039.6666666666667	
16	2039.6666666666667	2039.6666666666667	
17	2039.6666666666667	2039.6666666666667	
18	2039.6666666666667	2039.6666666666667	
19	2039.6666666666667	2039.6666666666667	
20	2039.6666666666667	2039.6666666666667	
