Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	05:41:34	05:41:34	05:41:34			05:41:34	05:41:34	05:41:35	05:41:35	05:41:35	05:41:35	05:41:35	05:41:43	05:41:43	05:41:43	05:41:43	05:41:43	05:41:43			05:41:44	05:41:44		00:00:00		00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:09
1	05:41:45	05:41:45	05:41:45	05:41:45	05:41:45	05:41:45	05:41:45	05:41:45	05:41:45	05:41:45	05:41:45	05:41:45	05:41:51	05:41:51	05:41:51	05:41:51	05:41:51	05:41:51			05:41:52	05:41:52		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
2	05:41:52	05:41:52	05:41:52	05:41:52	05:41:52	05:41:52			05:41:52	05:41:52	05:41:52	05:41:52	05:41:59	05:41:59	05:41:59	05:41:59	05:41:59	05:41:59			05:41:59	05:41:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
3	05:41:59	05:41:59	05:41:59	05:41:59	05:41:59	05:41:59			05:41:59	05:41:59	05:41:59	05:41:59	05:42:06	05:42:06	05:42:06	05:42:06	05:42:06	05:42:06			05:42:06	05:42:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
4	05:42:06	05:42:06	05:42:06	05:42:06	05:42:07	05:42:07			05:42:07	05:42:07	05:42:07	05:42:07	05:42:13	05:42:13	05:42:13	05:42:13	05:42:13	05:42:13			05:42:13	05:42:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
5	05:42:14	05:42:14	05:42:14	05:42:14	05:42:14	05:42:14			05:42:14	05:42:14	05:42:14	05:42:14	05:42:20	05:42:20	05:42:20	05:42:20	05:42:20	05:42:20			05:42:20	05:42:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
6	05:42:21	05:42:21	05:42:21	05:42:21	05:42:21	05:42:21			05:42:21	05:42:21	05:42:21	05:42:21	05:42:27	05:42:27	05:42:27	05:42:27	05:42:27	05:42:27			05:42:28	05:42:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
7	05:42:28	05:42:28	05:42:28	05:42:28	05:42:28	05:42:28			05:42:28	05:42:28	05:42:28	05:42:28	05:42:34	05:42:34	05:42:34	05:42:34	05:42:34	05:42:34			05:42:35	05:42:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
8	05:42:35	05:42:35	05:42:35	05:42:35	05:42:35	05:42:35			05:42:35	05:42:35	05:42:35	05:42:35	05:42:41	05:42:41	05:42:41	05:42:41	05:42:41	05:42:41			05:42:41	05:42:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
9	05:42:41	05:42:41	05:42:41	05:42:41	05:42:42	05:42:42			05:42:42	05:42:42	05:42:42	05:42:42	05:42:48	05:42:48	05:42:48	05:42:48	05:42:48	05:42:48			05:42:48	05:42:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
10	05:42:48	05:42:48	05:42:49	05:42:49	05:42:49	05:42:49	05:42:49	05:42:49	05:42:49	05:42:49	05:42:49	05:42:49	05:42:55	05:42:55	05:42:55	05:42:55	05:42:55	05:42:55	05:42:55	05:42:55	05:42:56	05:42:56		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	05:42:56	05:42:56	05:42:56	05:42:56	05:42:56	05:42:56			05:42:56	05:42:56	05:42:56	05:42:56	05:43:03	05:43:03	05:43:03	05:43:03	05:43:03	05:43:03			05:43:03	05:43:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
12	05:43:04	05:43:04	05:43:04	05:43:04	05:43:04	05:43:04			05:43:04	05:43:04	05:43:04	05:43:04	05:43:10	05:43:10	05:43:10	05:43:10	05:43:10	05:43:10			05:43:10	05:43:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
13	05:43:10	05:43:10	05:43:10	05:43:10	05:43:10	05:43:10			05:43:10	05:43:10	05:43:10	05:43:10	05:43:17	05:43:17	05:43:17	05:43:17	05:43:17	05:43:17			05:43:17	05:43:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
14	05:43:17	05:43:17	05:43:17	05:43:17	05:43:17	05:43:17			05:43:17	05:43:17	05:43:17	05:43:17	05:43:23	05:43:23	05:43:23	05:43:23	05:43:23	05:43:23			05:43:24	05:43:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
15	05:43:24	05:43:24	05:43:24	05:43:24	05:43:24	05:43:24			05:43:24	05:43:24	05:43:24	05:43:24	05:43:30	05:43:30	05:43:30	05:43:30	05:43:30	05:43:30			05:43:31	05:43:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
