ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	133.66476158130467	133.66476158130467	133.66476158130467	133.66476158130467
1	133.66787525129365	133.6665970086703	133.66764233199638	133.66868765532246
2	133.67131492398346	133.6661187130691	133.66946017232667	133.67275471167613
3	133.6744984292304	133.66550575785723	133.67056169711216	133.67553085999685
4	133.6756496491537	133.6653784467614	133.67138293373256	133.67719507951148
5	133.67916269679802	133.664445527546	133.67250602827824	133.68028773930078
6	133.67892094691499	133.6630959059132	133.67219643789662	133.6808753042
7	133.68043256743314	133.66335837386836	133.67340088037406	133.68302361527023
8	133.6810493046673	133.6627075593448	133.67306267238328	133.6825224936906
9	133.68139848274262	133.6621737986569	133.67332056638918	133.68345044304124
10	133.68282687341954	133.66151554423672	133.67350317050054	133.68434497455237
11	133.68232180498018	133.6604833505101	133.6730442393037	133.68435884784938
12	133.68278151177026	133.65934614138774	133.67285374765135	133.68504042191077
13	133.68366775768075	133.65926334247638	133.6727860290274	133.68535835227635
14	133.68489131728018	133.65899077072476	133.6733438388373	133.68650688428198
15	133.6831619748077	133.65778468951885	133.67264394857307	133.686429807351
16	133.6842301842965	133.6567626254416	133.67223461745425	133.6865728197965
17	133.68538852738638	133.6558172519326	133.67204145705216	133.68720512980363
18	133.68536743785774	133.65520270485092	133.672060655477	133.68762775830288
19	133.68487298980307	133.6546913901127	133.67170572044216	133.68723946607597
20	133.68646820809946	133.6541546948474	133.67202719515623	133.68870513268612
